Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag
95,'340,Honduras,4001,Urea,5622,Import value,2010,2010,1000 USD,27146.230000,A
95,'340,Honduras,4001,Urea,5622,Import value,2011,2011,1000 USD,53571.880000,A
95,'340,Honduras,4001,Urea,5622,Import value,2012,2012,1000 USD,58776.840000,A
95,'340,Honduras,4001,Urea,5622,Import value,2014,2014,1000 USD,38108.740000,A
95,'340,Honduras,4001,Urea,5622,Import value,2015,2015,1000 USD,36211.480000,A
95,'340,Honduras,4001,Urea,5622,Import value,2016,2016,1000 USD,34130.620000,A
95,'340,Honduras,4001,Urea,5622,Import value,2017,2017,1000 USD,40795.120000,A
95,'340,Honduras,4001,Urea,5622,Import value,2018,2018,1000 USD,52326.670000,A
95,'340,Honduras,4001,Urea,5622,Import value,2019,2019,1000 USD,38691.730000,A
95,'340,Honduras,4001,Urea,5622,Import value,2020,2020,1000 USD,50692.390000,A
95,'340,Honduras,4001,Urea,5622,Import value,2021,2021,1000 USD,70352.900000,A
95,'340,Honduras,4001,Urea,5622,Import value,2023,2023,1000 USD,65959.500000,A
95,'340,Honduras,4001,Urea,5622,Import value,2024,2024,1000 USD,65581.430000,A
95,'340,Honduras,4001,Urea,5910,Export quantity,2002,2002,t,0.100000,A
95,'340,Honduras,4001,Urea,5910,Export quantity,2003,2003,t,1186.650000,A
95,'340,Honduras,4001,Urea,5910,Export quantity,2004,2004,t,958.620000,A
95,'340,Honduras,4001,Urea,5910,Export quantity,2005,2005,t,216.490000,A
95,'340,Honduras,4001,Urea,5910,Export quantity,2006,2006,t,324.490000,A
95,'340,Honduras,4001,Urea,5910,Export quantity,2007,2007,t,285.870000,A
95,'340,Honduras,4001,Urea,5910,Export quantity,2009,2009,t,2388.560000,A
95,'340,Honduras,4001,Urea,5910,Export quantity,2010,2010,t,1724.530000,A
95,'340,Honduras,4001,Urea,5910,Export quantity,2011,2011,t,3793.030000,A
95,'340,Honduras,4001,Urea,5910,Export quantity,2012,2012,t,2058.550000,A
95,'340,Honduras,4001,Urea,5910,Export quantity,2014,2014,t,1870.100000,A
95,'340,Honduras,4001,Urea,5910,Export quantity,2015,2015,t,1991.350000,A
95,'340,Honduras,4001,Urea,5910,Export quantity,2016,2016,t,5246.100000,A
95,'340,Honduras,4001,Urea,5910,Export quantity,2017,2017,t,9448.620000,A
95,'340,Honduras,4001,Urea,5910,Export quantity,2018,2018,t,10759.990000,A
95,'340,Honduras,4001,Urea,5910,Export quantity,2019,2019,t,11982.090000,A
95,'340,Honduras,4001,Urea,5910,Export quantity,2020,2020,t,23053.980000,A
95,'340,Honduras,4001,Urea,5910,Export quantity,2021,2021,t,25428.520000,A
95,'340,Honduras,4001,Urea,5910,Export quantity,2023,2023,t,13523.280000,A
95,'340,Honduras,4001,Urea,5910,Export quantity,2024,2024,t,23952.910000,A
95,'340,Honduras,4001,Urea,5922,Export value,2002,2002,1000 USD,43.950000,A
95,'340,Honduras,4001,Urea,5922,Export value,2003,2003,1000 USD,265.940000,A
95,'340,Honduras,4001,Urea,5922,Export value,2004,2004,1000 USD,260.240000,A
95,'340,Honduras,4001,Urea,5922,Export value,2005,2005,1000 USD,65.230000,A
95,'340,Honduras,4001,Urea,5922,Export value,2006,2006,1000 USD,122.840000,A
95,'340,Honduras,4001,Urea,5922,Export value,2007,2007,1000 USD,137.000000,A
95,'340,Honduras,4001,Urea,5922,Export value,2009,2009,1000 USD,702.710000,A
95,'340,Honduras,4001,Urea,5922,Export value,2010,2010,1000 USD,478.340000,A
95,'340,Honduras,4001,Urea,5922,Export value,2011,2011,1000 USD,1764.450000,A
95,'340,Honduras,4001,Urea,5922,Export value,2012,2012,1000 USD,918.310000,A
95,'340,Honduras,4001,Urea,5922,Export value,2014,2014,1000 USD,811.570000,A
95,'340,Honduras,4001,Urea,5922,Export value,2015,2015,1000 USD,705.860000,A
95,'340,Honduras,4001,Urea,5922,Export value,2016,2016,1000 USD,1190.650000,A
95,'340,Honduras,4001,Urea,5922,Export value,2017,2017,1000 USD,2104.150000,A
95,'340,Honduras,4001,Urea,5922,Export value,2018,2018,1000 USD,3087.960000,A
95,'340,Honduras,4001,Urea,5922,Export value,2019,2019,1000 USD,3625.070000,A
95,'340,Honduras,4001,Urea,5922,Export value,2020,2020,1000 USD,5942.910000,A
95,'340,Honduras,4001,Urea,5922,Export value,2021,2021,1000 USD,9148.180000,A
95,'340,Honduras,4001,Urea,5922,Export value,2023,2023,1000 USD,5738.050000,A
95,'340,Honduras,4001,Urea,5922,Export value,2024,2024,1000 USD,8709.110000,A
95,'340,Honduras,4001,Urea,5157,Agricultural Use,2002,2002,t,1031.000000,I
95,'340,Honduras,4001,Urea,5157,Agricultural Use,2003,2003,t,72173.000000,I
95,'340,Honduras,4001,Urea,5157,Agricultural Use,2004,2004,t,88374.000000,I
95,'340,Honduras,4001,Urea,5157,Agricultural Use,2005,2005,t,65339.000000,I
95,'340,Honduras,4001,Urea,5157,Agricultural Use,2006,2006,t,85488.000000,I
95,'340,Honduras,4001,Urea,5157,Agricultural Use,2009,2009,t,71494.000000,I
95,'340,Honduras,4001,Urea,5157,Agricultural Use,2010,2010,t,81104.000000,I
95,'340,Honduras,4001,Urea,5157,Agricultural Use,2011,2011,t,124234.000000,I
95,'340,Honduras,4006,Urea and ammonium nitrate solutions (UAN),5610,Import quantity,2014,2014,t,47.850000,A
95,'340,Honduras,4006,Urea and ammonium nitrate solutions (UAN),5610,Import quantity,2020,2020,t,5.120000,A
95,'340,Honduras,4006,Urea and ammonium nitrate solutions (UAN),5610,Import quantity,2021,2021,t,0.540000,A
95,'340,Honduras,4006,Urea and ammonium nitrate solutions (UAN),5622,Import value,2014,2014,1000 USD,17.800000,A
95,'340,Honduras,4006,Urea and ammonium nitrate solutions (UAN),5622,Import value,2020,2020,1000 USD,7.780000,A
95,'340,Honduras,4006,Urea and ammonium nitrate solutions (UAN),5622,Import value,2021,2021,1000 USD,13.080000,A
