Area Code,Area Code (M49),Area,Element Code,Element,ISO Currency Code,Currency,Year Code,Year,Months Code,Months,Unit,Value,Flag
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1970,1970,7021,Annual value,,2.000000001000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1970,1970,7001,January,,2.000000001000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1970,1970,7002,February,,2.000000001000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1970,1970,7003,March,,2.000000001000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1970,1970,7004,April,,2.000000001000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1970,1970,7005,May,,2.000000001000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1970,1970,7006,June,,2.000000001000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1970,1970,7007,July,,2.000000001000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1970,1970,7008,August,,2.000000001000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1970,1970,7009,September,,2.000000001000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1970,1970,7010,October,,2.000000001000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1970,1970,7011,November,,2.000000001000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1970,1970,7012,December,,2.000000001000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1971,1971,7021,Annual value,,2.000000001000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1971,1971,7001,January,,2.000000001000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1971,1971,7002,February,,2.000000001000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1971,1971,7003,March,,2.000000001000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1971,1971,7004,April,,2.000000001000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1971,1971,7005,May,,2.000000001000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1971,1971,7006,June,,2.000000001000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1971,1971,7007,July,,2.000000001000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1971,1971,7008,August,,2.000000001000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1971,1971,7009,September,,2.000000001000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1971,1971,7010,October,,2.000000001000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1971,1971,7011,November,,2.000000001000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1971,1971,7012,December,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1972,1972,7021,Annual value,,2.000009211000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1972,1972,7001,January,,2.000009211000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1972,1972,7002,February,,2.000009211000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1972,1972,7003,March,,2.000009211000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1972,1972,7004,April,,2.000009211000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1972,1972,7005,May,,2.000009211000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1972,1972,7006,June,,2.000009211000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1972,1972,7007,July,,2.000009211000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1972,1972,7008,August,,2.000009211000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1972,1972,7009,September,,2.000009211000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1972,1972,7010,October,,2.000009211000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1972,1972,7011,November,,2.000009211000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1972,1972,7012,December,,2.000009211000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1973,1973,7021,Annual value,,2.000000768000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1973,1973,7001,January,,2.000009211000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1973,1973,7002,February,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1973,1973,7003,March,,2.000000001000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1973,1973,7004,April,,2.000000001000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1973,1973,7005,May,,2.000000001000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1973,1973,7006,June,,2.000000001000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1973,1973,7007,July,,2.000000001000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1973,1973,7008,August,,2.000000001000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1973,1973,7009,September,,2.000000001000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1973,1973,7010,October,,2.000000001000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1973,1973,7011,November,,2.000000001000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1973,1973,7012,December,,2.000000001000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1974,1974,7021,Annual value,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1974,1974,7001,January,,2.000000001000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1974,1974,7002,February,,2.000000001000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1974,1974,7003,March,,2.000000001000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1974,1974,7004,April,,2.000000001000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1974,1974,7005,May,,2.000000001000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1974,1974,7006,June,,2.000000001000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1974,1974,7007,July,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1974,1974,7008,August,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1974,1974,7009,September,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1974,1974,7010,October,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1974,1974,7011,November,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1974,1974,7012,December,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1975,1975,7021,Annual value,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1975,1975,7001,January,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1975,1975,7002,February,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1975,1975,7003,March,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1975,1975,7004,April,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1975,1975,7005,May,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1975,1975,7006,June,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1975,1975,7007,July,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1975,1975,7008,August,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1975,1975,7009,September,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1975,1975,7010,October,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1975,1975,7011,November,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1975,1975,7012,December,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1976,1976,7021,Annual value,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1976,1976,7001,January,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1976,1976,7002,February,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1976,1976,7003,March,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1976,1976,7004,April,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1976,1976,7005,May,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1976,1976,7006,June,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1976,1976,7007,July,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1976,1976,7008,August,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1976,1976,7009,September,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1976,1976,7010,October,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1976,1976,7011,November,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1976,1976,7012,December,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1977,1977,7021,Annual value,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1977,1977,7001,January,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1977,1977,7002,February,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1977,1977,7003,March,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1977,1977,7004,April,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1977,1977,7005,May,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1977,1977,7006,June,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1977,1977,7007,July,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1977,1977,7008,August,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1977,1977,7009,September,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1977,1977,7010,October,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1977,1977,7011,November,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1977,1977,7012,December,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1978,1978,7021,Annual value,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1978,1978,7001,January,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1978,1978,7002,February,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1978,1978,7003,March,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1978,1978,7004,April,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1978,1978,7005,May,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1978,1978,7006,June,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1978,1978,7007,July,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1978,1978,7008,August,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1978,1978,7009,September,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1978,1978,7010,October,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1978,1978,7011,November,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1978,1978,7012,December,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1979,1979,7021,Annual value,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1979,1979,7001,January,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1979,1979,7002,February,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1979,1979,7003,March,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1979,1979,7004,April,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1979,1979,7005,May,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1979,1979,7006,June,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1979,1979,7007,July,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1979,1979,7008,August,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1979,1979,7009,September,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1979,1979,7010,October,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1979,1979,7011,November,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1979,1979,7012,December,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1980,1980,7021,Annual value,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1980,1980,7001,January,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1980,1980,7002,February,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1980,1980,7003,March,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1980,1980,7004,April,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1980,1980,7005,May,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1980,1980,7006,June,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1980,1980,7007,July,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1980,1980,7008,August,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1980,1980,7009,September,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1980,1980,7010,October,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1980,1980,7011,November,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1980,1980,7012,December,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1981,1981,7021,Annual value,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1981,1981,7001,January,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1981,1981,7002,February,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1981,1981,7003,March,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1981,1981,7004,April,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1981,1981,7005,May,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1981,1981,7006,June,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1981,1981,7007,July,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1981,1981,7008,August,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1981,1981,7009,September,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1981,1981,7010,October,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1981,1981,7011,November,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1981,1981,7012,December,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1982,1982,7021,Annual value,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1982,1982,7001,January,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1982,1982,7002,February,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1982,1982,7003,March,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1982,1982,7004,April,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1982,1982,7005,May,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1982,1982,7006,June,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1982,1982,7007,July,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1982,1982,7008,August,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1982,1982,7009,September,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1982,1982,7010,October,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1982,1982,7011,November,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1982,1982,7012,December,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1983,1983,7021,Annual value,,2.000000000000000,X
95,'340,Honduras,LCU,Local currency units per USD,HNL,Lempira,1983,1983,7001,January,,2.000000000000000,X
