town,date,tmin_c,grid_lat,grid_lon
muaradua,2017-12-07,21.683,-4.75,104.25
liwa,2017-12-07,21.822,-5.25,104.25
kepahiang,2017-12-07,20.838,-3.75,102.75
pagar_alam,2017-12-08,19.14,-4.25,103.25
lahat,2017-12-08,23.649,-3.75,103.75
muaradua,2017-12-08,20.824,-4.75,104.25
liwa,2017-12-08,20.562,-5.25,104.25
kepahiang,2017-12-08,21.378,-3.75,102.75
pagar_alam,2017-12-09,18.77,-4.25,103.25
lahat,2017-12-09,22.656,-3.75,103.75
muaradua,2017-12-09,20.331,-4.75,104.25
liwa,2017-12-09,20.384,-5.25,104.25
kepahiang,2017-12-09,21.156,-3.75,102.75
pagar_alam,2017-12-10,18.674,-4.25,103.25
lahat,2017-12-10,23.07,-3.75,103.75
muaradua,2017-12-10,21.023,-4.75,104.25
liwa,2017-12-10,21.001,-5.25,104.25
kepahiang,2017-12-10,20.838,-3.75,102.75
pagar_alam,2017-12-11,18.994,-4.25,103.25
lahat,2017-12-11,23.287,-3.75,103.75
muaradua,2017-12-11,21.119,-4.75,104.25
liwa,2017-12-11,21.097,-5.25,104.25
kepahiang,2017-12-11,21.222,-3.75,102.75
pagar_alam,2017-12-12,17.865,-4.25,103.25
lahat,2017-12-12,22.01,-3.75,103.75
muaradua,2017-12-12,20.808,-4.75,104.25
liwa,2017-12-12,21.022,-5.25,104.25
kepahiang,2017-12-12,20.056,-3.75,102.75
pagar_alam,2017-12-13,18.724,-4.25,103.25
lahat,2017-12-13,22.429,-3.75,103.75
muaradua,2017-12-13,20.524,-4.75,104.25
liwa,2017-12-13,20.582,-5.25,104.25
kepahiang,2017-12-13,21.062,-3.75,102.75
pagar_alam,2017-12-14,17.432,-4.25,103.25
lahat,2017-12-14,21.94,-3.75,103.75
muaradua,2017-12-14,20.502,-4.75,104.25
liwa,2017-12-14,20.603,-5.25,104.25
kepahiang,2017-12-14,19.54,-3.75,102.75
pagar_alam,2017-12-15,17.785,-4.25,103.25
lahat,2017-12-15,22.028,-3.75,103.75
muaradua,2017-12-15,21.14,-4.75,104.25
liwa,2017-12-15,21.354,-5.25,104.25
kepahiang,2017-12-15,19.902,-3.75,102.75
pagar_alam,2017-12-16,17.843,-4.25,103.25
lahat,2017-12-16,21.792,-3.75,103.75
muaradua,2017-12-16,20.614,-4.75,104.25
liwa,2017-12-16,20.813,-5.25,104.25
kepahiang,2017-12-16,20.091,-3.75,102.75
pagar_alam,2017-12-17,18.694,-4.25,103.25
lahat,2017-12-17,22.276,-3.75,103.75
muaradua,2017-12-17,21.136,-4.75,104.25
liwa,2017-12-17,21.318,-5.25,104.25
kepahiang,2017-12-17,21.014,-3.75,102.75
pagar_alam,2017-12-18,18.198,-4.25,103.25
lahat,2017-12-18,22.475,-3.75,103.75
muaradua,2017-12-18,20.486,-4.75,104.25
liwa,2017-12-18,20.474,-5.25,104.25
kepahiang,2017-12-18,20.455,-3.75,102.75
pagar_alam,2017-12-19,18.321,-4.25,103.25
lahat,2017-12-19,22.709,-3.75,103.75
muaradua,2017-12-19,20.729,-4.75,104.25
liwa,2017-12-19,20.703,-5.25,104.25
kepahiang,2017-12-19,20.526,-3.75,102.75
pagar_alam,2017-12-20,18.714,-4.25,103.25
lahat,2017-12-20,22.997,-3.75,103.75
muaradua,2017-12-20,21.354,-4.75,104.25
liwa,2017-12-20,21.382,-5.25,104.25
kepahiang,2017-12-20,20.904,-3.75,102.75
pagar_alam,2017-12-21,19.29,-4.25,103.25
lahat,2017-12-21,24.814,-3.75,103.75
muaradua,2017-12-21,22.13,-4.75,104.25
liwa,2017-12-21,21.973,-5.25,104.25
kepahiang,2017-12-21,21.231,-3.75,102.75
pagar_alam,2017-12-22,18.15,-4.25,103.25
lahat,2017-12-22,23.442,-3.75,103.75
muaradua,2017-12-22,21.642,-4.75,104.25
liwa,2017-12-22,21.547,-5.25,104.25
kepahiang,2017-12-22,20.041,-3.75,102.75
pagar_alam,2017-12-23,17.665,-4.25,103.25
lahat,2017-12-23,22.09,-3.75,103.75
muaradua,2017-12-23,20.928,-4.75,104.25
liwa,2017-12-23,21.081,-5.25,104.25
kepahiang,2017-12-23,19.81,-3.75,102.75
pagar_alam,2017-12-24,17.841,-4.25,103.25
lahat,2017-12-24,22.184,-3.75,103.75
muaradua,2017-12-24,20.362,-4.75,104.25
liwa,2017-12-24,20.415,-5.25,104.25
kepahiang,2017-12-24,20.081,-3.75,102.75
pagar_alam,2017-12-25,18.391,-4.25,103.25
lahat,2017-12-25,22.945,-3.75,103.75
muaradua,2017-12-25,20.822,-4.75,104.25
liwa,2017-12-25,20.734,-5.25,104.25
kepahiang,2017-12-25,20.55,-3.75,102.75
pagar_alam,2017-12-26,17.322,-4.25,103.25
lahat,2017-12-26,22.319,-3.75,103.75
muaradua,2017-12-26,20.881,-4.75,104.25
liwa,2017-12-26,20.919,-5.25,104.25
kepahiang,2017-12-26,19.326,-3.75,102.75
pagar_alam,2017-12-27,17.842,-4.25,103.25
lahat,2017-12-27,22.674,-3.75,103.75
muaradua,2017-12-27,21.579,-4.75,104.25
liwa,2017-12-27,21.709,-5.25,104.25
kepahiang,2017-12-27,19.8,-3.75,102.75
pagar_alam,2017-12-28,18.106,-4.25,103.25
lahat,2017-12-28,23.003,-3.75,103.75
muaradua,2017-12-28,20.963,-4.75,104.25
liwa,2017-12-28,20.884,-5.25,104.25
kepahiang,2017-12-28,20.131,-3.75,102.75
pagar_alam,2017-12-29,18.55,-4.25,103.25
lahat,2017-12-29,23.317,-3.75,103.75
muaradua,2017-12-29,21.171,-4.75,104.25
liwa,2017-12-29,20.997,-5.25,104.25
kepahiang,2017-12-29,20.61,-3.75,102.75
pagar_alam,2017-12-30,19.065,-4.25,103.25
lahat,2017-12-30,23.387,-3.75,103.75
muaradua,2017-12-30,21.185,-4.75,104.25
liwa,2017-12-30,21.071,-5.25,104.25
kepahiang,2017-12-30,21.305,-3.75,102.75
pagar_alam,2017-12-31,18.23,-4.25,103.25
lahat,2017-12-31,22.869,-3.75,103.75
muaradua,2017-12-31,20.935,-4.75,104.25
liwa,2017-12-31,20.909,-5.25,104.25
kepahiang,2017-12-31,20.337,-3.75,102.75
pagar_alam,2018-01-01,17.964,-4.25,103.25
lahat,2018-01-01,21.971,-3.75,103.75
muaradua,2018-01-01,20.262,-4.75,104.25
liwa,2018-01-01,20.366,-5.25,104.25
kepahiang,2018-01-01,20.273,-3.75,102.75
pagar_alam,2018-01-02,18.252,-4.25,103.25
lahat,2018-01-02,22.751,-3.75,103.75
muaradua,2018-01-02,20.845,-4.75,104.25
liwa,2018-01-02,20.853,-5.25,104.25
kepahiang,2018-01-02,20.366,-3.75,102.75
pagar_alam,2018-01-03,18.658,-4.25,103.25
lahat,2018-01-03,23.088,-3.75,103.75
muaradua,2018-01-03,20.735,-4.75,104.25
liwa,2018-01-03,20.613,-5.25,104.25
kepahiang,2018-01-03,20.858,-3.75,102.75
pagar_alam,2018-01-04,19.123,-4.25,103.25
lahat,2018-01-04,23.256,-3.75,103.75
muaradua,2018-01-04,20.814,-4.75,104.25
liwa,2018-01-04,20.679,-5.25,104.25
kepahiang,2018-01-04,21.404,-3.75,102.75
pagar_alam,2018-01-05,17.777,-4.25,103.25
lahat,2018-01-05,22.743,-3.75,103.75
muaradua,2018-01-05,20.658,-4.75,104.25
liwa,2018-01-05,20.578,-5.25,104.25
kepahiang,2018-01-05,19.805,-3.75,102.75
pagar_alam,2018-01-06,17.465,-4.25,103.25
lahat,2018-01-06,21.916,-3.75,103.75
muaradua,2018-01-06,19.993,-4.75,104.25
liwa,2018-01-06,19.97,-5.25,104.25
kepahiang,2018-01-06,19.626,-3.75,102.75
pagar_alam,2018-01-07,17.76,-4.25,103.25
lahat,2018-01-07,22.232,-3.75,103.75
muaradua,2018-01-07,20.308,-4.75,104.25
liwa,2018-01-07,20.269,-5.25,104.25
kepahiang,2018-01-07,19.892,-3.75,102.75
pagar_alam,2018-01-08,17.953,-4.25,103.25
lahat,2018-01-08,22.419,-3.75,103.75
muaradua,2018-01-08,20.421,-4.75,104.25
liwa,2018-01-08,20.355,-5.25,104.25
kepahiang,2018-01-08,20.091,-3.75,102.75
pagar_alam,2018-01-09,18.123,-4.25,103.25
lahat,2018-01-09,22.871,-3.75,103.75
muaradua,2018-01-09,20.548,-4.75,104.25
liwa,2018-01-09,20.449,-5.25,104.25
kepahiang,2018-01-09,20.249,-3.75,102.75
pagar_alam,2018-01-10,16.679,-4.25,103.25
lahat,2018-01-10,21.993,-3.75,103.75
muaradua,2018-01-10,20.301,-4.75,104.25
liwa,2018-01-10,20.267,-5.25,104.25
kepahiang,2018-01-10,18.544,-3.75,102.75
pagar_alam,2018-01-11,15.865,-4.25,103.25
lahat,2018-01-11,21.112,-3.75,103.75
muaradua,2018-01-11,19.086,-4.75,104.25
liwa,2018-01-11,19.061,-5.25,104.25
kepahiang,2018-01-11,17.785,-3.75,102.75
pagar_alam,2018-01-12,16.589,-4.25,103.25
lahat,2018-01-12,21.186,-3.75,103.75
muaradua,2018-01-12,19.401,-4.75,104.25
liwa,2018-01-12,19.482,-5.25,104.25
kepahiang,2018-01-12,18.671,-3.75,102.75
pagar_alam,2018-01-13,17.086,-4.25,103.25
lahat,2018-01-13,21.867,-3.75,103.75
muaradua,2018-01-13,20.102,-4.75,104.25
liwa,2018-01-13,20.096,-5.25,104.25
kepahiang,2018-01-13,19.098,-3.75,102.75
pagar_alam,2018-01-14,18.31,-4.25,103.25
lahat,2018-01-14,22.412,-3.75,103.75
muaradua,2018-01-14,20.379,-4.75,104.25
liwa,2018-01-14,20.305,-5.25,104.25
kepahiang,2018-01-14,20.541,-3.75,102.75
pagar_alam,2018-01-15,17.331,-4.25,103.25
lahat,2018-01-15,21.957,-3.75,103.75
muaradua,2018-01-15,20.506,-4.75,104.25
liwa,2018-01-15,20.505,-5.25,104.25
kepahiang,2018-01-15,19.332,-3.75,102.75
pagar_alam,2018-01-16,17.461,-4.25,103.25
lahat,2018-01-16,22.363,-3.75,103.75
muaradua,2018-01-16,20.093,-4.75,104.25
liwa,2018-01-16,19.898,-5.25,104.25
kepahiang,2018-01-16,19.46,-3.75,102.75
pagar_alam,2018-01-17,17.588,-4.25,103.25
lahat,2018-01-17,22.737,-3.75,103.75
muaradua,2018-01-17,20.321,-4.75,104.25
liwa,2018-01-17,20.145,-5.25,104.25
kepahiang,2018-01-17,19.615,-3.75,102.75
pagar_alam,2018-01-18,17.76,-4.25,103.25
lahat,2018-01-18,22.965,-3.75,103.75
muaradua,2018-01-18,20.614,-4.75,104.25
liwa,2018-01-18,20.443,-5.25,104.25
kepahiang,2018-01-18,19.663,-3.75,102.75
pagar_alam,2018-01-19,17.902,-4.25,103.25
lahat,2018-01-19,22.92,-3.75,103.75
muaradua,2018-01-19,20.533,-4.75,104.25
liwa,2018-01-19,20.355,-5.25,104.25
kepahiang,2018-01-19,19.931,-3.75,102.75
pagar_alam,2018-01-20,18.108,-4.25,103.25
lahat,2018-01-20,23.271,-3.75,103.75
muaradua,2018-01-20,20.983,-4.75,104.25
liwa,2018-01-20,20.745,-5.25,104.25
kepahiang,2018-01-20,20.06,-3.75,102.75
pagar_alam,2018-01-21,16.609,-4.25,103.25
lahat,2018-01-21,21.832,-3.75,103.75
muaradua,2018-01-21,20.659,-4.75,104.25
liwa,2018-01-21,20.661,-5.25,104.25
kepahiang,2018-01-21,18.407,-3.75,102.75
pagar_alam,2018-01-22,17.067,-4.25,103.25
lahat,2018-01-22,21.979,-3.75,103.75
muaradua,2018-01-22,21.002,-4.75,104.25
liwa,2018-01-22,21.139,-5.25,104.25
kepahiang,2018-01-22,18.954,-3.75,102.75
pagar_alam,2018-01-23,17.363,-4.25,103.25
lahat,2018-01-23,22.24,-3.75,103.75
muaradua,2018-01-23,20.506,-4.75,104.25
liwa,2018-01-23,20.584,-5.25,104.25
kepahiang,2018-01-23,19.432,-3.75,102.75
pagar_alam,2018-01-24,17.519,-4.25,103.25
lahat,2018-01-24,22.501,-3.75,103.75
muaradua,2018-01-24,20.205,-4.75,104.25
liwa,2018-01-24,20.117,-5.25,104.25
kepahiang,2018-01-24,19.549,-3.75,102.75
pagar_alam,2018-01-25,17.105,-4.25,103.25
lahat,2018-01-25,21.794,-3.75,103.75
muaradua,2018-01-25,20.077,-4.75,104.25
liwa,2018-01-25,20.105,-5.25,104.25
kepahiang,2018-01-25,19.21,-3.75,102.75
pagar_alam,2018-01-26,17.517,-4.25,103.25
lahat,2018-01-26,22.829,-3.75,103.75
muaradua,2018-01-26,21.092,-4.75,104.25
liwa,2018-01-26,21.012,-5.25,104.25
kepahiang,2018-01-26,19.343,-3.75,102.75
pagar_alam,2018-01-27,17.712,-4.25,103.25
lahat,2018-01-27,23.177,-3.75,103.75
muaradua,2018-01-27,21.135,-4.75,104.25
liwa,2018-01-27,21.061,-5.25,104.25
kepahiang,2018-01-27,19.513,-3.75,102.75
pagar_alam,2018-01-28,17.849,-4.25,103.25
lahat,2018-01-28,22.989,-3.75,103.75
muaradua,2018-01-28,19.065,-4.75,104.25
liwa,2018-01-28,18.663,-5.25,104.25
kepahiang,2018-01-28,20.041,-3.75,102.75
pagar_alam,2018-01-29,17.769,-4.25,103.25
lahat,2018-01-29,22.134,-3.75,103.75
muaradua,2018-01-29,20.714,-4.75,104.25
liwa,2018-01-29,20.728,-5.25,104.25
kepahiang,2018-01-29,19.868,-3.75,102.75
pagar_alam,2018-01-30,17.344,-4.25,103.25
lahat,2018-01-30,22.35,-3.75,103.75
muaradua,2018-01-30,21.524,-4.75,104.25
liwa,2018-01-30,21.621,-5.25,104.25
kepahiang,2018-01-30,19.161,-3.75,102.75
pagar_alam,2018-01-31,17.661,-4.25,103.25
lahat,2018-01-31,22.524,-3.75,103.75
muaradua,2018-01-31,21.075,-4.75,104.25
liwa,2018-01-31,21.082,-5.25,104.25
kepahiang,2018-01-31,19.583,-3.75,102.75
pagar_alam,2018-02-01,16.969,-4.25,103.25
lahat,2018-02-01,22.981,-3.75,103.75
muaradua,2018-02-01,22.078,-4.75,104.25
liwa,2018-02-01,22.128,-5.25,104.25
kepahiang,2018-02-01,18.483,-3.75,102.75
pagar_alam,2018-02-02,17.066,-4.25,103.25
lahat,2018-02-02,21.639,-3.75,103.75
muaradua,2018-02-02,20.323,-4.75,104.25
liwa,2018-02-02,20.501,-5.25,104.25
kepahiang,2018-02-02,19.111,-3.75,102.75
pagar_alam,2018-02-03,16.096,-4.25,103.25
lahat,2018-02-03,21.127,-3.75,103.75
muaradua,2018-02-03,20.102,-4.75,104.25
liwa,2018-02-03,20.291,-5.25,104.25
kepahiang,2018-02-03,17.939,-3.75,102.75
pagar_alam,2018-02-04,17.196,-4.25,103.25
lahat,2018-02-04,22.544,-3.75,103.75
muaradua,2018-02-04,20.74,-4.75,104.25
liwa,2018-02-04,20.697,-5.25,104.25
kepahiang,2018-02-04,19.091,-3.75,102.75
pagar_alam,2018-02-05,17.819,-4.25,103.25
lahat,2018-02-05,22.758,-3.75,103.75
muaradua,2018-02-05,21.259,-4.75,104.25
liwa,2018-02-05,21.257,-5.25,104.25
kepahiang,2018-02-05,19.766,-3.75,102.75
pagar_alam,2018-02-06,17.831,-4.25,103.25
lahat,2018-02-06,22.599,-3.75,103.75
muaradua,2018-02-06,20.87,-4.75,104.25
liwa,2018-02-06,20.8,-5.25,104.25
kepahiang,2018-02-06,19.85,-3.75,102.75
pagar_alam,2018-02-07,17.119,-4.25,103.25
lahat,2018-02-07,22.055,-3.75,103.75
muaradua,2018-02-07,20.288,-4.75,104.25
liwa,2018-02-07,20.245,-5.25,104.25
kepahiang,2018-02-07,19.049,-3.75,102.75
pagar_alam,2018-02-08,17.109,-4.25,103.25
lahat,2018-02-08,22.534,-3.75,103.75
muaradua,2018-02-08,20.222,-4.75,104.25
liwa,2018-02-08,20.053,-5.25,104.25
kepahiang,2018-02-08,18.999,-3.75,102.75
pagar_alam,2018-02-09,17.528,-4.25,103.25
lahat,2018-02-09,22.757,-3.75,103.75
muaradua,2018-02-09,20.869,-4.75,104.25
liwa,2018-02-09,20.77,-5.25,104.25
kepahiang,2018-02-09,19.441,-3.75,102.75
pagar_alam,2018-02-10,17.793,-4.25,103.25
lahat,2018-02-10,22.785,-3.75,103.75
muaradua,2018-02-10,20.937,-4.75,104.25
liwa,2018-02-10,20.867,-5.25,104.25
kepahiang,2018-02-10,19.749,-3.75,102.75
pagar_alam,2018-02-11,17.765,-4.25,103.25
lahat,2018-02-11,22.642,-3.75,103.75
muaradua,2018-02-11,20.791,-4.75,104.25
liwa,2018-02-11,20.727,-5.25,104.25
kepahiang,2018-02-11,19.756,-3.75,102.75
pagar_alam,2018-02-12,18.031,-4.25,103.25
lahat,2018-02-12,22.77,-3.75,103.75
muaradua,2018-02-12,20.396,-4.75,104.25
liwa,2018-02-12,20.235,-5.25,104.25
kepahiang,2018-02-12,20.135,-3.75,102.75
pagar_alam,2018-02-13,17.057,-4.25,103.25
lahat,2018-02-13,22.548,-3.75,103.75
muaradua,2018-02-13,20.683,-4.75,104.25
liwa,2018-02-13,20.633,-5.25,104.25
kepahiang,2018-02-13,18.918,-3.75,102.75
pagar_alam,2018-02-14,17.513,-4.25,103.25
lahat,2018-02-14,22.751,-3.75,103.75
muaradua,2018-02-14,20.947,-4.75,104.25
liwa,2018-02-14,20.905,-5.25,104.25
kepahiang,2018-02-14,19.412,-3.75,102.75
pagar_alam,2018-02-15,17.195,-4.25,103.25
lahat,2018-02-15,22.159,-3.75,103.75
muaradua,2018-02-15,20.935,-4.75,104.25
liwa,2018-02-15,21.015,-5.25,104.25
kepahiang,2018-02-15,19.14,-3.75,102.75
pagar_alam,2018-02-16,17.062,-4.25,103.25
lahat,2018-02-16,21.608,-3.75,103.75
muaradua,2018-02-16,20.157,-4.75,104.25
liwa,2018-02-16,20.245,-5.25,104.25
kepahiang,2018-02-16,19.157,-3.75,102.75
pagar_alam,2018-02-17,17.544,-4.25,103.25
lahat,2018-02-17,21.974,-3.75,103.75
muaradua,2018-02-17,20.235,-4.75,104.25
liwa,2018-02-17,20.253,-5.25,104.25
kepahiang,2018-02-17,19.694,-3.75,102.75
pagar_alam,2018-02-18,17.355,-4.25,103.25
lahat,2018-02-18,22.177,-3.75,103.75
muaradua,2018-02-18,20.402,-4.75,104.25
liwa,2018-02-18,20.36,-5.25,104.25
kepahiang,2018-02-18,19.378,-3.75,102.75
pagar_alam,2018-02-19,17.721,-4.25,103.25
lahat,2018-02-19,23.084,-3.75,103.75
muaradua,2018-02-19,20.853,-4.75,104.25
liwa,2018-02-19,20.626,-5.25,104.25
kepahiang,2018-02-19,19.612,-3.75,102.75
pagar_alam,2018-02-20,17.679,-4.25,103.25
lahat,2018-02-20,21.98,-3.75,103.75
muaradua,2018-02-20,20.55,-4.75,104.25
liwa,2018-02-20,20.635,-5.25,104.25
kepahiang,2018-02-20,19.85,-3.75,102.75
pagar_alam,2018-02-21,16.175,-4.25,103.25
lahat,2018-02-21,21.344,-3.75,103.75
muaradua,2018-02-21,20.498,-4.75,104.25
liwa,2018-02-21,20.71,-5.25,104.25
kepahiang,2018-02-21,17.997,-3.75,102.75
pagar_alam,2018-02-22,16.658,-4.25,103.25
lahat,2018-02-22,22.389,-3.75,103.75
muaradua,2018-02-22,20.758,-4.75,104.25
liwa,2018-02-22,20.717,-5.25,104.25
kepahiang,2018-02-22,18.466,-3.75,102.75
pagar_alam,2018-02-23,16.854,-4.25,103.25
lahat,2018-02-23,21.802,-3.75,103.75
muaradua,2018-02-23,20.202,-4.75,104.25
liwa,2018-02-23,20.288,-5.25,104.25
kepahiang,2018-02-23,18.904,-3.75,102.75
pagar_alam,2018-02-24,16.796,-4.25,103.25
lahat,2018-02-24,21.585,-3.75,103.75
muaradua,2018-02-24,20.032,-4.75,104.25
liwa,2018-02-24,20.076,-5.25,104.25
kepahiang,2018-02-24,18.839,-3.75,102.75
pagar_alam,2018-02-25,17.256,-4.25,103.25
lahat,2018-02-25,22.438,-3.75,103.75
muaradua,2018-02-25,20.139,-4.75,104.25
liwa,2018-02-25,19.993,-5.25,104.25
kepahiang,2018-02-25,19.256,-3.75,102.75
pagar_alam,2018-02-26,17.495,-4.25,103.25
lahat,2018-02-26,22.697,-3.75,103.75
muaradua,2018-02-26,20.53,-4.75,104.25
liwa,2018-02-26,20.375,-5.25,104.25
kepahiang,2018-02-26,19.486,-3.75,102.75
pagar_alam,2018-02-27,17.968,-4.25,103.25
lahat,2018-02-27,22.877,-3.75,103.75
muaradua,2018-02-27,20.102,-4.75,104.25
liwa,2018-02-27,19.84,-5.25,104.25
kepahiang,2018-02-27,20.096,-3.75,102.75
pagar_alam,2018-02-28,18.136,-4.25,103.25
lahat,2018-02-28,22.727,-3.75,103.75
muaradua,2018-02-28,20.216,-4.75,104.25
liwa,2018-02-28,20.076,-5.25,104.25
kepahiang,2018-02-28,20.323,-3.75,102.75
pagar_alam,2018-03-01,17.396,-4.25,103.25
lahat,2018-03-01,22.855,-3.75,103.75
muaradua,2018-03-01,20.038,-4.75,104.25
liwa,2018-03-01,20.312,-5.25,104.25
kepahiang,2018-03-01,19.883,-3.75,102.75
pagar_alam,2018-03-02,17.319,-4.25,103.25
lahat,2018-03-02,22.455,-3.75,103.75
muaradua,2018-03-02,19.53,-4.75,104.25
liwa,2018-03-02,19.832,-5.25,104.25
kepahiang,2018-03-02,19.902,-3.75,102.75
pagar_alam,2018-03-03,17.44,-4.25,103.25
lahat,2018-03-03,22.847,-3.75,103.75
muaradua,2018-03-03,19.918,-4.75,104.25
liwa,2018-03-03,20.19,-5.25,104.25
kepahiang,2018-03-03,19.94,-3.75,102.75
pagar_alam,2018-03-04,16.662,-4.25,103.25
lahat,2018-03-04,22.608,-3.75,103.75
muaradua,2018-03-04,19.154,-4.75,104.25
liwa,2018-03-04,19.281,-5.25,104.25
kepahiang,2018-03-04,19.093,-3.75,102.75
pagar_alam,2018-03-05,17.128,-4.25,103.25
lahat,2018-03-05,22.95,-3.75,103.75
muaradua,2018-03-05,18.772,-4.75,104.25
liwa,2018-03-05,18.716,-5.25,104.25
kepahiang,2018-03-05,19.722,-3.75,102.75
pagar_alam,2018-03-06,17.254,-4.25,103.25
lahat,2018-03-06,22.706,-3.75,103.75
muaradua,2018-03-06,19.29,-4.75,104.25
liwa,2018-03-06,19.436,-5.25,104.25
kepahiang,2018-03-06,19.842,-3.75,102.75
pagar_alam,2018-03-07,16.348,-4.25,103.25
lahat,2018-03-07,22.353,-3.75,103.75
muaradua,2018-03-07,19.222,-4.75,104.25
liwa,2018-03-07,19.448,-5.25,104.25
kepahiang,2018-03-07,18.753,-3.75,102.75
pagar_alam,2018-03-08,16.545,-4.25,103.25
lahat,2018-03-08,22.002,-3.75,103.75
muaradua,2018-03-08,19.26,-4.75,104.25
liwa,2018-03-08,19.623,-5.25,104.25
kepahiang,2018-03-08,19.075,-3.75,102.75
pagar_alam,2018-03-09,17.002,-4.25,103.25
lahat,2018-03-09,22.456,-3.75,103.75
muaradua,2018-03-09,18.966,-4.75,104.25
liwa,2018-03-09,19.181,-5.25,104.25
kepahiang,2018-03-09,19.599,-3.75,102.75
pagar_alam,2018-03-10,17.227,-4.25,103.25
lahat,2018-03-10,23.022,-3.75,103.75
muaradua,2018-03-10,19.559,-4.75,104.25
liwa,2018-03-10,19.688,-5.25,104.25
kepahiang,2018-03-10,19.722,-3.75,102.75
pagar_alam,2018-03-11,18.038,-4.25,103.25
lahat,2018-03-11,23.409,-3.75,103.75
muaradua,2018-03-11,20.117,-4.75,104.25
liwa,2018-03-11,20.333,-5.25,104.25
kepahiang,2018-03-11,20.625,-3.75,102.75
pagar_alam,2018-03-12,16.899,-4.25,103.25
lahat,2018-03-12,22.741,-3.75,103.75
muaradua,2018-03-12,20.05,-4.75,104.25
liwa,2018-03-12,20.345,-5.25,104.25
kepahiang,2018-03-12,19.325,-3.75,102.75
pagar_alam,2018-03-13,15.893,-4.25,103.25
lahat,2018-03-13,22.18,-3.75,103.75
muaradua,2018-03-13,19.734,-4.75,104.25
liwa,2018-03-13,20.034,-5.25,104.25
kepahiang,2018-03-13,18.12,-3.75,102.75
pagar_alam,2018-03-14,16.15,-4.25,103.25
lahat,2018-03-14,22.194,-3.75,103.75
muaradua,2018-03-14,19.167,-4.75,104.25
liwa,2018-03-14,19.422,-5.25,104.25
kepahiang,2018-03-14,18.517,-3.75,102.75
pagar_alam,2018-03-15,17.091,-4.25,103.25
lahat,2018-03-15,21.995,-3.75,103.75
muaradua,2018-03-15,19.373,-4.75,104.25
liwa,2018-03-15,19.784,-5.25,104.25
kepahiang,2018-03-15,19.758,-3.75,102.75
pagar_alam,2018-03-16,18.129,-4.25,103.25
lahat,2018-03-16,23.091,-3.75,103.75
muaradua,2018-03-16,20.915,-4.75,104.25
liwa,2018-03-16,21.366,-5.25,104.25
kepahiang,2018-03-16,20.69,-3.75,102.75
pagar_alam,2018-03-17,17.178,-4.25,103.25
lahat,2018-03-17,22.17,-3.75,103.75
muaradua,2018-03-17,19.554,-4.75,104.25
liwa,2018-03-17,19.959,-5.25,104.25
kepahiang,2018-03-17,19.781,-3.75,102.75
pagar_alam,2018-03-18,17.092,-4.25,103.25
lahat,2018-03-18,22.351,-3.75,103.75
muaradua,2018-03-18,19.438,-4.75,104.25
liwa,2018-03-18,19.71,-5.25,104.25
kepahiang,2018-03-18,19.751,-3.75,102.75
pagar_alam,2018-03-19,17.272,-4.25,103.25
lahat,2018-03-19,22.844,-3.75,103.75
muaradua,2018-03-19,19.613,-4.75,104.25
liwa,2018-03-19,19.775,-5.25,104.25
kepahiang,2018-03-19,19.749,-3.75,102.75
pagar_alam,2018-03-20,17.19,-4.25,103.25
lahat,2018-03-20,22.837,-3.75,103.75
muaradua,2018-03-20,19.835,-4.75,104.25
liwa,2018-03-20,20.054,-5.25,104.25
kepahiang,2018-03-20,19.658,-3.75,102.75
pagar_alam,2018-03-21,16.416,-4.25,103.25
lahat,2018-03-21,21.875,-3.75,103.75
muaradua,2018-03-21,19.525,-4.75,104.25
liwa,2018-03-21,19.881,-5.25,104.25
kepahiang,2018-03-21,18.885,-3.75,102.75
pagar_alam,2018-03-22,16.584,-4.25,103.25
lahat,2018-03-22,22.17,-3.75,103.75
muaradua,2018-03-22,19.57,-4.75,104.25
liwa,2018-03-22,19.854,-5.25,104.25
kepahiang,2018-03-22,18.976,-3.75,102.75
pagar_alam,2018-03-23,16.795,-4.25,103.25
lahat,2018-03-23,22.351,-3.75,103.75
muaradua,2018-03-23,19.747,-4.75,104.25
liwa,2018-03-23,20.059,-5.25,104.25
kepahiang,2018-03-23,19.243,-3.75,102.75
pagar_alam,2018-03-24,17.231,-4.25,103.25
lahat,2018-03-24,23.01,-3.75,103.75
muaradua,2018-03-24,19.991,-4.75,104.25
liwa,2018-03-24,20.214,-5.25,104.25
kepahiang,2018-03-24,19.638,-3.75,102.75
pagar_alam,2018-03-25,16.925,-4.25,103.25
lahat,2018-03-25,22.568,-3.75,103.75
muaradua,2018-03-25,19.269,-4.75,104.25
liwa,2018-03-25,19.426,-5.25,104.25
kepahiang,2018-03-25,19.403,-3.75,102.75
pagar_alam,2018-03-26,16.724,-4.25,103.25
lahat,2018-03-26,22.258,-3.75,103.75
muaradua,2018-03-26,19.332,-4.75,104.25
liwa,2018-03-26,19.599,-5.25,104.25
kepahiang,2018-03-26,19.2,-3.75,102.75
pagar_alam,2018-03-27,16.229,-4.25,103.25
lahat,2018-03-27,21.942,-3.75,103.75
muaradua,2018-03-27,18.932,-4.75,104.25
liwa,2018-03-27,19.19,-5.25,104.25
kepahiang,2018-03-27,18.705,-3.75,102.75
pagar_alam,2018-03-28,16.483,-4.25,103.25
