town,date,tmax_c,grid_lat,grid_lon
kepahiang,2014-03-09,29.661,-3.75,102.75
pagar_alam,2014-03-10,28.504,-4.25,103.25
lahat,2014-03-10,30.954,-3.75,103.75
muaradua,2014-03-10,28.11,-4.75,104.25
liwa,2014-03-10,26.938,-5.25,104.25
kepahiang,2014-03-10,29.91,-3.75,102.75
pagar_alam,2014-03-11,29.401,-4.25,103.25
lahat,2014-03-11,31.687,-3.75,103.75
muaradua,2014-03-11,28.604,-4.75,104.25
liwa,2014-03-11,27.354,-5.25,104.25
kepahiang,2014-03-11,30.809,-3.75,102.75
pagar_alam,2014-03-12,28.774,-4.25,103.25
lahat,2014-03-12,32.143,-3.75,103.75
muaradua,2014-03-12,30.223,-4.75,104.25
liwa,2014-03-12,29.15,-5.25,104.25
kepahiang,2014-03-12,29.857,-3.75,102.75
pagar_alam,2014-03-13,28.587,-4.25,103.25
lahat,2014-03-13,32.15,-3.75,103.75
muaradua,2014-03-13,29.798,-4.75,104.25
liwa,2014-03-13,28.661,-5.25,104.25
kepahiang,2014-03-13,29.662,-3.75,102.75
pagar_alam,2014-03-14,29.029,-4.25,103.25
lahat,2014-03-14,32.342,-3.75,103.75
muaradua,2014-03-14,29.66,-4.75,104.25
liwa,2014-03-14,28.428,-5.25,104.25
kepahiang,2014-03-14,30.153,-3.75,102.75
pagar_alam,2014-03-15,30.757,-4.25,103.25
lahat,2014-03-15,33.424,-3.75,103.75
muaradua,2014-03-15,29.972,-4.75,104.25
liwa,2014-03-15,28.585,-5.25,104.25
kepahiang,2014-03-15,32.05,-3.75,102.75
pagar_alam,2014-03-16,29.542,-4.25,103.25
lahat,2014-03-16,33.061,-3.75,103.75
muaradua,2014-03-16,30.247,-4.75,104.25
liwa,2014-03-16,28.933,-5.25,104.25
kepahiang,2014-03-16,30.58,-3.75,102.75
pagar_alam,2014-03-17,27.585,-4.25,103.25
lahat,2014-03-17,31.277,-3.75,103.75
muaradua,2014-03-17,30.018,-4.75,104.25
liwa,2014-03-17,29.148,-5.25,104.25
kepahiang,2014-03-17,28.589,-3.75,102.75
pagar_alam,2014-03-18,29.415,-4.25,103.25
lahat,2014-03-18,32.34,-3.75,103.75
muaradua,2014-03-18,30.757,-4.75,104.25
liwa,2014-03-18,29.813,-5.25,104.25
kepahiang,2014-03-18,30.51,-3.75,102.75
pagar_alam,2014-03-19,27.487,-4.25,103.25
lahat,2014-03-19,31.567,-3.75,103.75
muaradua,2014-03-19,29.982,-4.75,104.25
liwa,2014-03-19,29.042,-5.25,104.25
kepahiang,2014-03-19,28.4,-3.75,102.75
pagar_alam,2014-03-20,28.003,-4.25,103.25
lahat,2014-03-20,31.818,-3.75,103.75
muaradua,2014-03-20,30.623,-4.75,104.25
liwa,2014-03-20,29.775,-5.25,104.25
kepahiang,2014-03-20,28.892,-3.75,102.75
pagar_alam,2014-03-21,28.028,-4.25,103.25
lahat,2014-03-21,31.834,-3.75,103.75
muaradua,2014-03-21,30.021,-4.75,104.25
liwa,2014-03-21,29.034,-5.25,104.25
kepahiang,2014-03-21,28.995,-3.75,102.75
pagar_alam,2014-03-22,28.263,-4.25,103.25
lahat,2014-03-22,31.487,-3.75,103.75
muaradua,2014-03-22,29.487,-4.75,104.25
liwa,2014-03-22,28.479,-5.25,104.25
kepahiang,2014-03-22,29.342,-3.75,102.75
pagar_alam,2014-03-23,29.343,-4.25,103.25
lahat,2014-03-23,32.461,-3.75,103.75
muaradua,2014-03-23,29.165,-4.75,104.25
liwa,2014-03-23,27.831,-5.25,104.25
kepahiang,2014-03-23,30.502,-3.75,102.75
pagar_alam,2014-03-24,29.138,-4.25,103.25
lahat,2014-03-24,32.421,-3.75,103.75
muaradua,2014-03-24,29.727,-4.75,104.25
liwa,2014-03-24,28.549,-5.25,104.25
kepahiang,2014-03-24,30.303,-3.75,102.75
pagar_alam,2014-03-25,28.621,-4.25,103.25
lahat,2014-03-25,31.724,-3.75,103.75
muaradua,2014-03-25,29.709,-4.75,104.25
liwa,2014-03-25,28.654,-5.25,104.25
kepahiang,2014-03-25,29.695,-3.75,102.75
pagar_alam,2014-03-26,30.16,-4.25,103.25
lahat,2014-03-26,33.465,-3.75,103.75
muaradua,2014-03-26,30.106,-4.75,104.25
liwa,2014-03-26,28.686,-5.25,104.25
kepahiang,2014-03-26,31.333,-3.75,102.75
pagar_alam,2014-03-27,26.852,-4.25,103.25
lahat,2014-03-27,31.624,-3.75,103.75
muaradua,2014-03-27,30.868,-4.75,104.25
liwa,2014-03-27,30.017,-5.25,104.25
kepahiang,2014-03-27,27.508,-3.75,102.75
pagar_alam,2014-03-28,28.727,-4.25,103.25
lahat,2014-03-28,32.569,-3.75,103.75
muaradua,2014-03-28,30.517,-4.75,104.25
liwa,2014-03-28,29.487,-5.25,104.25
kepahiang,2014-03-28,29.743,-3.75,102.75
pagar_alam,2014-03-29,29.082,-4.25,103.25
lahat,2014-03-29,32.687,-3.75,103.75
muaradua,2014-03-29,31.306,-4.75,104.25
liwa,2014-03-29,30.375,-5.25,104.25
kepahiang,2014-03-29,29.946,-3.75,102.75
pagar_alam,2014-03-30,29.272,-4.25,103.25
lahat,2014-03-30,33.007,-3.75,103.75
muaradua,2014-03-30,30.535,-4.75,104.25
liwa,2014-03-30,29.379,-5.25,104.25
kepahiang,2014-03-30,30.296,-3.75,102.75
pagar_alam,2014-03-31,28.663,-4.25,103.25
lahat,2014-03-31,32.792,-3.75,103.75
muaradua,2014-03-31,30.892,-4.75,104.25
liwa,2014-03-31,29.879,-5.25,104.25
kepahiang,2014-03-31,29.589,-3.75,102.75
pagar_alam,2014-04-01,29.657,-4.25,103.25
lahat,2014-04-01,32.19,-3.75,103.75
muaradua,2014-04-01,30.321,-4.75,104.25
liwa,2014-04-01,29.277,-5.25,104.25
kepahiang,2014-04-01,31.107,-3.75,102.75
pagar_alam,2014-04-02,28.459,-4.25,103.25
lahat,2014-04-02,32.354,-3.75,103.75
muaradua,2014-04-02,30.874,-4.75,104.25
liwa,2014-04-02,29.772,-5.25,104.25
kepahiang,2014-04-02,29.529,-3.75,102.75
pagar_alam,2014-04-03,28.378,-4.25,103.25
lahat,2014-04-03,32.607,-3.75,103.75
muaradua,2014-04-03,31.236,-4.75,104.25
liwa,2014-04-03,30.165,-5.25,104.25
kepahiang,2014-04-03,29.342,-3.75,102.75
pagar_alam,2014-04-04,27.249,-4.25,103.25
lahat,2014-04-04,31.46,-3.75,103.75
muaradua,2014-04-04,30.325,-4.75,104.25
liwa,2014-04-04,29.328,-5.25,104.25
kepahiang,2014-04-04,28.294,-3.75,102.75
pagar_alam,2014-04-05,28.509,-4.25,103.25
lahat,2014-04-05,31.264,-3.75,103.75
muaradua,2014-04-05,29.537,-4.75,104.25
liwa,2014-04-05,28.531,-5.25,104.25
kepahiang,2014-04-05,29.937,-3.75,102.75
pagar_alam,2014-04-06,27.718,-4.25,103.25
lahat,2014-04-06,30.828,-3.75,103.75
muaradua,2014-04-06,29.596,-4.75,104.25
liwa,2014-04-06,28.621,-5.25,104.25
kepahiang,2014-04-06,28.941,-3.75,102.75
pagar_alam,2014-04-07,28.649,-4.25,103.25
lahat,2014-04-07,32.391,-3.75,103.75
muaradua,2014-04-07,31.839,-4.75,104.25
liwa,2014-04-07,30.931,-5.25,104.25
kepahiang,2014-04-07,29.666,-3.75,102.75
pagar_alam,2014-04-08,29.044,-4.25,103.25
lahat,2014-04-08,32.171,-3.75,103.75
muaradua,2014-04-08,31.331,-4.75,104.25
liwa,2014-04-08,30.428,-5.25,104.25
kepahiang,2014-04-08,30.258,-3.75,102.75
pagar_alam,2014-04-09,28.875,-4.25,103.25
lahat,2014-04-09,32.449,-3.75,103.75
muaradua,2014-04-09,31.139,-4.75,104.25
liwa,2014-04-09,30.127,-5.25,104.25
kepahiang,2014-04-09,30.04,-3.75,102.75
pagar_alam,2014-04-10,28.866,-4.25,103.25
lahat,2014-04-10,30.808,-3.75,103.75
muaradua,2014-04-10,28.947,-4.75,104.25
liwa,2014-04-10,27.986,-5.25,104.25
kepahiang,2014-04-10,30.552,-3.75,102.75
pagar_alam,2014-04-11,28.251,-4.25,103.25
lahat,2014-04-11,31.297,-3.75,103.75
muaradua,2014-04-11,30.5,-4.75,104.25
liwa,2014-04-11,29.607,-5.25,104.25
kepahiang,2014-04-11,29.53,-3.75,102.75
pagar_alam,2014-04-12,27.586,-4.25,103.25
lahat,2014-04-12,31.368,-3.75,103.75
muaradua,2014-04-12,29.94,-4.75,104.25
liwa,2014-04-12,28.857,-5.25,104.25
kepahiang,2014-04-12,28.63,-3.75,102.75
pagar_alam,2014-04-13,28.444,-4.25,103.25
lahat,2014-04-13,31.351,-3.75,103.75
muaradua,2014-04-13,30.123,-4.75,104.25
liwa,2014-04-13,29.135,-5.25,104.25
kepahiang,2014-04-13,29.741,-3.75,102.75
pagar_alam,2014-04-14,26.645,-4.25,103.25
lahat,2014-04-14,31.272,-3.75,103.75
muaradua,2014-04-14,30.017,-4.75,104.25
liwa,2014-04-14,28.963,-5.25,104.25
kepahiang,2014-04-14,27.549,-3.75,102.75
pagar_alam,2014-04-15,27.768,-4.25,103.25
lahat,2014-04-15,31.437,-3.75,103.75
muaradua,2014-04-15,30.632,-4.75,104.25
liwa,2014-04-15,29.719,-5.25,104.25
kepahiang,2014-04-15,28.867,-3.75,102.75
pagar_alam,2014-04-16,27.319,-4.25,103.25
lahat,2014-04-16,30.495,-3.75,103.75
muaradua,2014-04-16,30.367,-4.75,104.25
liwa,2014-04-16,29.708,-5.25,104.25
kepahiang,2014-04-16,28.481,-3.75,102.75
pagar_alam,2014-04-17,28.54,-4.25,103.25
lahat,2014-04-17,32.328,-3.75,103.75
muaradua,2014-04-17,30.877,-4.75,104.25
liwa,2014-04-17,29.87,-5.25,104.25
kepahiang,2014-04-17,29.683,-3.75,102.75
pagar_alam,2014-04-18,28.481,-4.25,103.25
lahat,2014-04-18,31.842,-3.75,103.75
muaradua,2014-04-18,30.554,-4.75,104.25
liwa,2014-04-18,29.572,-5.25,104.25
kepahiang,2014-04-18,29.68,-3.75,102.75
pagar_alam,2014-04-19,28.886,-4.25,103.25
lahat,2014-04-19,32.17,-3.75,103.75
muaradua,2014-04-19,30.935,-4.75,104.25
liwa,2014-04-19,29.962,-5.25,104.25
kepahiang,2014-04-19,30.117,-3.75,102.75
pagar_alam,2014-04-20,27.69,-4.25,103.25
lahat,2014-04-20,32.359,-3.75,103.75
muaradua,2014-04-20,31.55,-4.75,104.25
liwa,2014-04-20,30.555,-5.25,104.25
kepahiang,2014-04-20,28.533,-3.75,102.75
pagar_alam,2014-04-21,26.995,-4.25,103.25
lahat,2014-04-21,31.237,-3.75,103.75
muaradua,2014-04-21,31.23,-4.75,104.25
liwa,2014-04-21,30.387,-5.25,104.25
kepahiang,2014-04-21,27.845,-3.75,102.75
pagar_alam,2014-04-22,30.204,-4.25,103.25
lahat,2014-04-22,33.215,-3.75,103.75
muaradua,2014-04-22,31.363,-4.75,104.25
liwa,2014-04-22,30.294,-5.25,104.25
kepahiang,2014-04-22,31.599,-3.75,102.75
pagar_alam,2014-04-23,29.147,-4.25,103.25
lahat,2014-04-23,32.917,-3.75,103.75
muaradua,2014-04-23,31.616,-4.75,104.25
liwa,2014-04-23,30.648,-5.25,104.25
kepahiang,2014-04-23,30.285,-3.75,102.75
pagar_alam,2014-04-24,29.905,-4.25,103.25
lahat,2014-04-24,33.567,-3.75,103.75
muaradua,2014-04-24,32.77,-4.75,104.25
liwa,2014-04-24,31.835,-5.25,104.25
kepahiang,2014-04-24,31.033,-3.75,102.75
pagar_alam,2014-04-25,29.156,-4.25,103.25
lahat,2014-04-25,32.748,-3.75,103.75
muaradua,2014-04-25,32.128,-4.75,104.25
liwa,2014-04-25,31.277,-5.25,104.25
kepahiang,2014-04-25,30.264,-3.75,102.75
pagar_alam,2014-04-26,27.506,-4.25,103.25
lahat,2014-04-26,31.651,-3.75,103.75
muaradua,2014-04-26,31.052,-4.75,104.25
liwa,2014-04-26,30.151,-5.25,104.25
kepahiang,2014-04-26,28.512,-3.75,102.75
pagar_alam,2014-04-27,28.064,-4.25,103.25
lahat,2014-04-27,31.346,-3.75,103.75
muaradua,2014-04-27,29.698,-4.75,104.25
liwa,2014-04-27,28.618,-5.25,104.25
kepahiang,2014-04-27,29.358,-3.75,102.75
pagar_alam,2014-04-28,27.985,-4.25,103.25
lahat,2014-04-28,31.976,-3.75,103.75
muaradua,2014-04-28,31.067,-4.75,104.25
liwa,2014-04-28,30.12,-5.25,104.25
kepahiang,2014-04-28,29.013,-3.75,102.75
pagar_alam,2014-04-29,27.203,-4.25,103.25
lahat,2014-04-29,31.609,-3.75,103.75
muaradua,2014-04-29,30.95,-4.75,104.25
liwa,2014-04-29,30.031,-5.25,104.25
kepahiang,2014-04-29,28.151,-3.75,102.75
pagar_alam,2014-04-30,28.908,-4.25,103.25
lahat,2014-04-30,32.687,-3.75,103.75
muaradua,2014-04-30,30.8,-4.75,104.25
liwa,2014-04-30,29.662,-5.25,104.25
kepahiang,2014-04-30,30.106,-3.75,102.75
pagar_alam,2014-05-01,27.748,-4.25,103.25
lahat,2014-05-01,29.927,-3.75,103.75
muaradua,2014-05-01,30.299,-4.75,104.25
liwa,2014-05-01,29.727,-5.25,104.25
kepahiang,2014-05-01,29.088,-3.75,102.75
pagar_alam,2014-05-02,28.414,-4.25,103.25
lahat,2014-05-02,32.127,-3.75,103.75
muaradua,2014-05-02,31.334,-4.75,104.25
liwa,2014-05-02,30.357,-5.25,104.25
kepahiang,2014-05-02,29.458,-3.75,102.75
pagar_alam,2014-05-03,29.161,-4.25,103.25
lahat,2014-05-03,32.563,-3.75,103.75
muaradua,2014-05-03,30.598,-4.75,104.25
liwa,2014-05-03,29.364,-5.25,104.25
kepahiang,2014-05-03,30.347,-3.75,102.75
pagar_alam,2014-05-04,28.839,-4.25,103.25
lahat,2014-05-04,32.596,-3.75,103.75
muaradua,2014-05-04,30.501,-4.75,104.25
liwa,2014-05-04,29.201,-5.25,104.25
kepahiang,2014-05-04,29.853,-3.75,102.75
pagar_alam,2014-05-05,27.593,-4.25,103.25
lahat,2014-05-05,31.412,-3.75,103.75
muaradua,2014-05-05,30.03,-4.75,104.25
liwa,2014-05-05,28.959,-5.25,104.25
kepahiang,2014-05-05,28.657,-3.75,102.75
pagar_alam,2014-05-06,30.259,-4.25,103.25
lahat,2014-05-06,33.462,-3.75,103.75
muaradua,2014-05-06,31.554,-4.75,104.25
liwa,2014-05-06,30.34,-5.25,104.25
kepahiang,2014-05-06,31.465,-3.75,102.75
pagar_alam,2014-05-07,27.998,-4.25,103.25
lahat,2014-05-07,31.622,-3.75,103.75
muaradua,2014-05-07,31.101,-4.75,104.25
liwa,2014-05-07,30.232,-5.25,104.25
kepahiang,2014-05-07,29.045,-3.75,102.75
pagar_alam,2014-05-08,28.039,-4.25,103.25
lahat,2014-05-08,31.388,-3.75,103.75
muaradua,2014-05-08,30.275,-4.75,104.25
liwa,2014-05-08,29.278,-5.25,104.25
kepahiang,2014-05-08,29.217,-3.75,102.75
pagar_alam,2014-05-09,29.671,-4.25,103.25
lahat,2014-05-09,32.918,-3.75,103.75
muaradua,2014-05-09,31.568,-4.75,104.25
liwa,2014-05-09,30.511,-5.25,104.25
kepahiang,2014-05-09,30.878,-3.75,102.75
pagar_alam,2014-05-10,28.92,-4.25,103.25
lahat,2014-05-10,32.608,-3.75,103.75
muaradua,2014-05-10,30.184,-4.75,104.25
liwa,2014-05-10,28.826,-5.25,104.25
kepahiang,2014-05-10,29.943,-3.75,102.75
pagar_alam,2014-05-11,28.368,-4.25,103.25
lahat,2014-05-11,32.293,-3.75,103.75
muaradua,2014-05-11,30.397,-4.75,104.25
liwa,2014-05-11,29.183,-5.25,104.25
kepahiang,2014-05-11,29.425,-3.75,102.75
pagar_alam,2014-05-12,28.932,-4.25,103.25
lahat,2014-05-12,32.833,-3.75,103.75
muaradua,2014-05-12,31.662,-4.75,104.25
liwa,2014-05-12,30.555,-5.25,104.25
kepahiang,2014-05-12,29.93,-3.75,102.75
pagar_alam,2014-05-13,28.303,-4.25,103.25
lahat,2014-05-13,32.233,-3.75,103.75
muaradua,2014-05-13,31.548,-4.75,104.25
liwa,2014-05-13,30.604,-5.25,104.25
kepahiang,2014-05-13,29.265,-3.75,102.75
pagar_alam,2014-05-14,27.796,-4.25,103.25
lahat,2014-05-14,31.9,-3.75,103.75
muaradua,2014-05-14,30.359,-4.75,104.25
liwa,2014-05-14,29.179,-5.25,104.25
kepahiang,2014-05-14,28.612,-3.75,102.75
pagar_alam,2014-05-15,28.377,-4.25,103.25
lahat,2014-05-15,32.341,-3.75,103.75
muaradua,2014-05-15,31.258,-4.75,104.25
liwa,2014-05-15,30.183,-5.25,104.25
kepahiang,2014-05-15,29.375,-3.75,102.75
pagar_alam,2014-05-16,29.0,-4.25,103.25
lahat,2014-05-16,32.565,-3.75,103.75
muaradua,2014-05-16,31.312,-4.75,104.25
liwa,2014-05-16,30.228,-5.25,104.25
kepahiang,2014-05-16,30.099,-3.75,102.75
pagar_alam,2014-05-17,28.345,-4.25,103.25
lahat,2014-05-17,31.122,-3.75,103.75
muaradua,2014-05-17,30.149,-4.75,104.25
liwa,2014-05-17,29.163,-5.25,104.25
kepahiang,2014-05-17,29.645,-3.75,102.75
pagar_alam,2014-05-18,27.617,-4.25,103.25
lahat,2014-05-18,30.908,-3.75,103.75
muaradua,2014-05-18,29.569,-4.75,104.25
liwa,2014-05-18,28.543,-5.25,104.25
kepahiang,2014-05-18,28.842,-3.75,102.75
pagar_alam,2014-05-19,28.198,-4.25,103.25
lahat,2014-05-19,30.3,-3.75,103.75
muaradua,2014-05-19,28.832,-4.75,104.25
liwa,2014-05-19,27.847,-5.25,104.25
kepahiang,2014-05-19,29.662,-3.75,102.75
pagar_alam,2014-05-20,29.003,-4.25,103.25
lahat,2014-05-20,32.3,-3.75,103.75
muaradua,2014-05-20,31.252,-4.75,104.25
liwa,2014-05-20,30.189,-5.25,104.25
kepahiang,2014-05-20,30.085,-3.75,102.75
pagar_alam,2014-05-21,29.288,-4.25,103.25
lahat,2014-05-21,32.754,-3.75,103.75
muaradua,2014-05-21,31.956,-4.75,104.25
liwa,2014-05-21,30.956,-5.25,104.25
kepahiang,2014-05-21,30.325,-3.75,102.75
pagar_alam,2014-05-22,29.075,-4.25,103.25
lahat,2014-05-22,32.753,-3.75,103.75
muaradua,2014-05-22,30.955,-4.75,104.25
liwa,2014-05-22,29.709,-5.25,104.25
kepahiang,2014-05-22,30.138,-3.75,102.75
pagar_alam,2014-05-23,27.524,-4.25,103.25
lahat,2014-05-23,31.586,-3.75,103.75
muaradua,2014-05-23,29.779,-4.75,104.25
liwa,2014-05-23,28.608,-5.25,104.25
kepahiang,2014-05-23,28.565,-3.75,102.75
pagar_alam,2014-05-24,29.243,-4.25,103.25
lahat,2014-05-24,32.834,-3.75,103.75
muaradua,2014-05-24,31.114,-4.75,104.25
liwa,2014-05-24,29.891,-5.25,104.25
kepahiang,2014-05-24,30.323,-3.75,102.75
pagar_alam,2014-05-25,29.277,-4.25,103.25
lahat,2014-05-25,32.868,-3.75,103.75
muaradua,2014-05-25,30.381,-4.75,104.25
liwa,2014-05-25,28.999,-5.25,104.25
kepahiang,2014-05-25,30.459,-3.75,102.75
pagar_alam,2014-05-26,29.618,-4.25,103.25
lahat,2014-05-26,32.908,-3.75,103.75
muaradua,2014-05-26,31.077,-4.75,104.25
liwa,2014-05-26,29.846,-5.25,104.25
kepahiang,2014-05-26,30.819,-3.75,102.75
pagar_alam,2014-05-27,26.828,-4.25,103.25
lahat,2014-05-27,30.536,-3.75,103.75
muaradua,2014-05-27,29.808,-4.75,104.25
liwa,2014-05-27,28.911,-5.25,104.25
kepahiang,2014-05-27,27.882,-3.75,102.75
pagar_alam,2014-05-28,28.768,-4.25,103.25
lahat,2014-05-28,31.808,-3.75,103.75
muaradua,2014-05-28,30.368,-4.75,104.25
liwa,2014-05-28,29.231,-5.25,104.25
kepahiang,2014-05-28,29.976,-3.75,102.75
pagar_alam,2014-05-29,28.8,-4.25,103.25
lahat,2014-05-29,32.055,-3.75,103.75
muaradua,2014-05-29,30.308,-4.75,104.25
liwa,2014-05-29,29.185,-5.25,104.25
kepahiang,2014-05-29,30.024,-3.75,102.75
pagar_alam,2014-05-30,27.87,-4.25,103.25
lahat,2014-05-30,31.981,-3.75,103.75
muaradua,2014-05-30,30.323,-4.75,104.25
liwa,2014-05-30,29.128,-5.25,104.25
kepahiang,2014-05-30,28.856,-3.75,102.75
pagar_alam,2014-05-31,27.684,-4.25,103.25
lahat,2014-05-31,30.661,-3.75,103.75
muaradua,2014-05-31,30.346,-4.75,104.25
liwa,2014-05-31,29.518,-5.25,104.25
kepahiang,2014-05-31,28.859,-3.75,102.75
pagar_alam,2014-06-01,28.967,-4.25,103.25
lahat,2014-06-01,32.287,-3.75,103.75
muaradua,2014-06-01,31.017,-4.75,104.25
liwa,2014-06-01,30.098,-5.25,104.25
kepahiang,2014-06-01,30.197,-3.75,102.75
pagar_alam,2014-06-02,29.104,-4.25,103.25
lahat,2014-06-02,32.443,-3.75,103.75
muaradua,2014-06-02,31.375,-4.75,104.25
liwa,2014-06-02,30.473,-5.25,104.25
kepahiang,2014-06-02,30.297,-3.75,102.75
pagar_alam,2014-06-03,29.346,-4.25,103.25
lahat,2014-06-03,33.159,-3.75,103.75
muaradua,2014-06-03,32.132,-4.75,104.25
liwa,2014-06-03,31.167,-5.25,104.25
kepahiang,2014-06-03,30.363,-3.75,102.75
pagar_alam,2014-06-04,28.389,-4.25,103.25
lahat,2014-06-04,32.166,-3.75,103.75
muaradua,2014-06-04,32.021,-4.75,104.25
liwa,2014-06-04,31.323,-5.25,104.25
kepahiang,2014-06-04,29.478,-3.75,102.75
pagar_alam,2014-06-05,27.225,-4.25,103.25
lahat,2014-06-05,29.617,-3.75,103.75
muaradua,2014-06-05,27.677,-4.75,104.25
liwa,2014-06-05,26.753,-5.25,104.25
kepahiang,2014-06-05,28.782,-3.75,102.75
pagar_alam,2014-06-06,28.863,-4.25,103.25
lahat,2014-06-06,32.065,-3.75,103.75
muaradua,2014-06-06,31.241,-4.75,104.25
liwa,2014-06-06,30.398,-5.25,104.25
kepahiang,2014-06-06,30.076,-3.75,102.75
pagar_alam,2014-06-07,29.655,-4.25,103.25
lahat,2014-06-07,32.888,-3.75,103.75
muaradua,2014-06-07,31.909,-4.75,104.25
liwa,2014-06-07,31.017,-5.25,104.25
kepahiang,2014-06-07,30.829,-3.75,102.75
pagar_alam,2014-06-08,29.015,-4.25,103.25
lahat,2014-06-08,32.702,-3.75,103.75
muaradua,2014-06-08,31.993,-4.75,104.25
liwa,2014-06-08,31.159,-5.25,104.25
kepahiang,2014-06-08,30.115,-3.75,102.75
pagar_alam,2014-06-09,29.246,-4.25,103.25
lahat,2014-06-09,33.134,-3.75,103.75
muaradua,2014-06-09,32.114,-4.75,104.25
liwa,2014-06-09,31.166,-5.25,104.25
kepahiang,2014-06-09,30.349,-3.75,102.75
pagar_alam,2014-06-10,28.183,-4.25,103.25
lahat,2014-06-10,32.477,-3.75,103.75
muaradua,2014-06-10,30.249,-4.75,104.25
liwa,2014-06-10,29.113,-5.25,104.25
kepahiang,2014-06-10,29.355,-3.75,102.75
pagar_alam,2014-06-11,29.603,-4.25,103.25
lahat,2014-06-11,33.223,-3.75,103.75
muaradua,2014-06-11,32.146,-4.75,104.25
liwa,2014-06-11,31.203,-5.25,104.25
kepahiang,2014-06-11,30.745,-3.75,102.75
pagar_alam,2014-06-12,28.495,-4.25,103.25
lahat,2014-06-12,32.482,-3.75,103.75
muaradua,2014-06-12,31.834,-4.75,104.25
liwa,2014-06-12,31.044,-5.25,104.25
kepahiang,2014-06-12,29.548,-3.75,102.75
pagar_alam,2014-06-13,28.272,-4.25,103.25
lahat,2014-06-13,31.823,-3.75,103.75
muaradua,2014-06-13,31.67,-4.75,104.25
liwa,2014-06-13,30.998,-5.25,104.25
kepahiang,2014-06-13,29.341,-3.75,102.75
pagar_alam,2014-06-14,27.84,-4.25,103.25
lahat,2014-06-14,30.947,-3.75,103.75
muaradua,2014-06-14,29.763,-4.75,104.25
liwa,2014-06-14,28.813,-5.25,104.25
kepahiang,2014-06-14,29.133,-3.75,102.75
pagar_alam,2014-06-15,28.353,-4.25,103.25
lahat,2014-06-15,30.498,-3.75,103.75
muaradua,2014-06-15,27.666,-4.75,104.25
liwa,2014-06-15,26.391,-5.25,104.25
kepahiang,2014-06-15,30.069,-3.75,102.75
pagar_alam,2014-06-16,29.054,-4.25,103.25
lahat,2014-06-16,32.536,-3.75,103.75
muaradua,2014-06-16,31.79,-4.75,104.25
liwa,2014-06-16,30.926,-5.25,104.25
kepahiang,2014-06-16,30.175,-3.75,102.75
pagar_alam,2014-06-17,29.225,-4.25,103.25
lahat,2014-06-17,33.02,-3.75,103.75
muaradua,2014-06-17,31.475,-4.75,104.25
liwa,2014-06-17,30.389,-5.25,104.25
kepahiang,2014-06-17,30.379,-3.75,102.75
pagar_alam,2014-06-18,29.621,-4.25,103.25
lahat,2014-06-18,32.556,-3.75,103.75
muaradua,2014-06-18,32.52,-4.75,104.25
liwa,2014-06-18,31.865,-5.25,104.25
kepahiang,2014-06-18,30.811,-3.75,102.75
pagar_alam,2014-06-19,28.817,-4.25,103.25
lahat,2014-06-19,30.461,-3.75,103.75
muaradua,2014-06-19,28.967,-4.75,104.25
liwa,2014-06-19,28.109,-5.25,104.25
kepahiang,2014-06-19,30.58,-3.75,102.75
pagar_alam,2014-06-20,29.827,-4.25,103.25
lahat,2014-06-20,33.5,-3.75,103.75
muaradua,2014-06-20,32.641,-4.75,104.25
liwa,2014-06-20,31.749,-5.25,104.25
kepahiang,2014-06-20,30.926,-3.75,102.75
pagar_alam,2014-06-21,28.729,-4.25,103.25
lahat,2014-06-21,32.763,-3.75,103.75
muaradua,2014-06-21,30.993,-4.75,104.25
liwa,2014-06-21,29.852,-5.25,104.25
kepahiang,2014-06-21,29.831,-3.75,102.75
pagar_alam,2014-06-22,29.695,-4.25,103.25
lahat,2014-06-22,33.087,-3.75,103.75
muaradua,2014-06-22,31.931,-4.75,104.25
liwa,2014-06-22,30.972,-5.25,104.25
kepahiang,2014-06-22,30.964,-3.75,102.75
pagar_alam,2014-06-23,29.535,-4.25,103.25
lahat,2014-06-23,33.377,-3.75,103.75
muaradua,2014-06-23,32.583,-4.75,104.25
liwa,2014-06-23,31.633,-5.25,104.25
kepahiang,2014-06-23,30.57,-3.75,102.75
pagar_alam,2014-06-24,29.116,-4.25,103.25
lahat,2014-06-24,31.948,-3.75,103.75
muaradua,2014-06-24,30.014,-4.75,104.25
liwa,2014-06-24,28.94,-5.25,104.25
kepahiang,2014-06-24,30.54,-3.75,102.75
pagar_alam,2014-06-25,28.692,-4.25,103.25
lahat,2014-06-25,32.513,-3.75,103.75
muaradua,2014-06-25,30.362,-4.75,104.25
liwa,2014-06-25,29.225,-5.25,104.25
kepahiang,2014-06-25,29.934,-3.75,102.75
pagar_alam,2014-06-26,29.088,-4.25,103.25
lahat,2014-06-26,31.867,-3.75,103.75
muaradua,2014-06-26,28.458,-4.75,104.25
liwa,2014-06-26,27.011,-5.25,104.25
kepahiang,2014-06-26,30.759,-3.75,102.75
pagar_alam,2014-06-27,27.22,-4.25,103.25
lahat,2014-06-27,31.265,-3.75,103.75
muaradua,2014-06-27,30.385,-4.75,104.25
liwa,2014-06-27,29.447,-5.25,104.25
kepahiang,2014-06-27,28.169,-3.75,102.75
pagar_alam,2014-06-28,28.21,-4.25,103.25
lahat,2014-06-28,30.688,-3.75,103.75
muaradua,2014-06-28,30.109,-4.75,104.25
