key,lat,lon,elev_m,year,month,rain_mm,tmax_mean_c,tmin_mean_c,n_days
el_paraiso_town,13.900002,-86.6,771.0,1993,7,,26.22,19.62,0
el_paraiso_town,13.900002,-86.6,771.0,1993,8,,25.9,19.54,0
el_paraiso_town,13.900002,-86.6,771.0,1993,9,,26.08,19.1,0
el_paraiso_town,13.900002,-86.6,771.0,1993,10,,26.29,19.14,0
el_paraiso_town,13.900002,-86.6,771.0,1993,11,,25.68,17.99,0
el_paraiso_town,13.900002,-86.6,771.0,1993,12,,25.96,17.06,0
el_paraiso_town,13.900002,-86.6,771.0,1994,1,,26.09,17.02,0
el_paraiso_town,13.900002,-86.6,771.0,1994,2,,27.38,17.22,0
el_paraiso_town,13.900002,-86.6,771.0,1994,3,,30.38,17.79,0
el_paraiso_town,13.900002,-86.6,771.0,1994,4,,30.59,19.35,0
el_paraiso_town,13.900002,-86.6,771.0,1994,5,,29.56,20.22,0
el_paraiso_town,13.900002,-86.6,771.0,1994,6,,27.87,19.97,0
el_paraiso_town,13.900002,-86.6,771.0,1994,7,,28.29,19.87,0
el_paraiso_town,13.900002,-86.6,771.0,1994,8,,28.95,20.06,0
el_paraiso_town,13.900002,-86.6,771.0,1994,9,,27.94,19.89,0
el_paraiso_town,13.900002,-86.6,771.0,1994,10,,27.4,18.94,0
el_paraiso_town,13.900002,-86.6,771.0,1994,11,,27.17,18.62,0
el_paraiso_town,13.900002,-86.6,771.0,1994,12,,27.6,18.18,0
el_paraiso_town,13.900002,-86.6,771.0,1995,1,,28.34,17.54,0
el_paraiso_town,13.900002,-86.6,771.0,1995,2,,29.2,17.61,0
el_paraiso_town,13.900002,-86.6,771.0,1995,3,,31.3,18.75,0
el_paraiso_town,13.900002,-86.6,771.0,1995,4,,31.33,20.23,0
el_paraiso_town,13.900002,-86.6,771.0,1995,5,,30.47,19.69,0
el_paraiso_town,13.900002,-86.6,771.0,1995,6,,28.24,20.45,0
el_paraiso_town,13.900002,-86.6,771.0,1995,7,,27.35,19.87,0
el_paraiso_town,13.900002,-86.6,771.0,1995,8,,27.92,20.12,0
el_paraiso_town,13.900002,-86.6,771.0,1995,9,,26.6,19.74,0
el_paraiso_town,13.900002,-86.6,771.0,1995,10,,25.97,19.43,0
el_paraiso_town,13.900002,-86.6,771.0,1995,11,,25.67,18.44,0
el_paraiso_town,13.900002,-86.6,771.0,1995,12,,25.65,18.19,0
el_paraiso_town,13.900002,-86.6,771.0,1996,1,,25.95,16.51,0
el_paraiso_town,13.900002,-86.6,771.0,1996,2,,27.96,17.19,0
el_paraiso_town,13.900002,-86.6,771.0,1996,3,,29.72,17.17,0
el_paraiso_town,13.900002,-86.6,771.0,1996,4,,31.46,20.0,0
el_paraiso_town,13.900002,-86.6,771.0,1996,5,,28.06,20.03,0
el_paraiso_town,13.900002,-86.6,771.0,1996,6,,28.86,20.26,0
el_paraiso_town,13.900002,-86.6,771.0,1996,7,,26.38,19.63,0
el_paraiso_town,13.900002,-86.6,771.0,1996,8,,26.57,19.23,0
el_paraiso_town,13.900002,-86.6,771.0,1996,9,,28.06,19.62,0
el_paraiso_town,13.900002,-86.6,771.0,1996,10,,26.53,19.17,0
el_paraiso_town,13.900002,-86.6,771.0,1996,11,,24.82,18.08,0
el_paraiso_town,13.900002,-86.6,771.0,1996,12,,24.96,17.29,0
el_paraiso_town,13.900002,-86.6,771.0,1997,1,,25.91,17.42,0
el_paraiso_town,13.900002,-86.6,771.0,1997,2,,26.9,17.83,0
el_paraiso_town,13.900002,-86.6,771.0,1997,3,,28.68,18.1,0
el_paraiso_town,13.900002,-86.6,771.0,1997,4,,31.3,19.72,0
el_paraiso_town,13.900002,-86.6,771.0,1997,5,,32.19,20.72,0
el_paraiso_town,13.900002,-86.6,771.0,1997,6,,26.47,19.87,0
el_paraiso_town,13.900002,-86.6,771.0,1997,7,,26.61,20.22,0
el_paraiso_town,13.900002,-86.6,771.0,1997,8,,27.62,20.15,0
el_paraiso_town,13.900002,-86.6,771.0,1997,9,,28.55,19.91,0
el_paraiso_town,13.900002,-86.6,771.0,1997,10,,26.33,19.37,0
el_paraiso_town,13.900002,-86.6,771.0,1997,11,,26.19,19.37,0
el_paraiso_town,13.900002,-86.6,771.0,1997,12,,26.87,16.71,0
el_paraiso_town,13.900002,-86.6,771.0,1998,1,,28.2,18.13,0
el_paraiso_town,13.900002,-86.6,771.0,1998,2,,31.35,17.76,0
el_paraiso_town,13.900002,-86.6,771.0,1998,3,,30.01,19.21,0
el_paraiso_town,13.900002,-86.6,771.0,1998,4,,33.4,20.5,0
el_paraiso_town,13.900002,-86.6,771.0,1998,5,,32.58,21.39,0
el_paraiso_town,13.900002,-86.6,771.0,1998,6,,28.41,20.58,0
el_paraiso_town,13.900002,-86.6,771.0,1998,7,,27.31,19.79,0
el_paraiso_town,13.900002,-86.6,771.0,1998,8,,29.33,20.12,0
el_paraiso_town,13.900002,-86.6,771.0,1998,9,,28.22,20.22,0
el_paraiso_town,13.900002,-86.6,771.0,1998,10,,25.65,19.75,0
el_paraiso_town,13.900002,-86.6,771.0,1998,11,,24.87,18.7,0
el_paraiso_town,13.900002,-86.6,771.0,1998,12,,24.7,17.16,0
el_paraiso_town,13.900002,-86.6,771.0,1999,1,,25.23,17.22,0
el_paraiso_town,13.900002,-86.6,771.0,1999,2,,26.3,17.45,0
el_paraiso_town,13.900002,-86.6,771.0,1999,3,,29.14,18.01,0
el_paraiso_town,13.900002,-86.6,771.0,1999,4,,31.36,19.5,0
el_paraiso_town,13.900002,-86.6,771.0,1999,5,,29.25,19.71,0
el_paraiso_town,13.900002,-86.6,771.0,1999,6,,27.65,19.41,0
el_paraiso_town,13.900002,-86.6,771.0,1999,7,,26.46,19.11,0
el_paraiso_town,13.900002,-86.6,771.0,1999,8,,27.92,19.63,0
el_paraiso_town,13.900002,-86.6,771.0,1999,9,,27.18,19.51,0
el_paraiso_town,13.900002,-86.6,771.0,1999,10,,25.59,18.27,0
el_paraiso_town,13.900002,-86.6,771.0,1999,11,,24.6,16.26,0
el_paraiso_town,13.900002,-86.6,771.0,1999,12,,24.71,16.62,0
el_paraiso_town,13.900002,-86.6,771.0,2000,1,,25.22,16.1,0
el_paraiso_town,13.900002,-86.6,771.0,2000,2,,26.32,16.73,0
el_paraiso_town,13.900002,-86.6,771.0,2000,3,,29.62,18.02,0
el_paraiso_town,13.900002,-86.6,771.0,2000,4,,31.16,19.2,0
el_paraiso_town,13.900002,-86.6,771.0,2000,5,,29.08,19.91,0
el_paraiso_town,13.900002,-86.6,771.0,2000,6,,26.98,19.7,0
el_paraiso_town,13.900002,-86.6,771.0,2000,7,,27.56,19.33,0
el_paraiso_town,13.900002,-86.6,771.0,2000,8,,27.92,19.69,0
el_paraiso_town,13.900002,-86.6,771.0,2000,9,,27.66,19.18,0
el_paraiso_town,13.900002,-86.6,771.0,2000,10,,26.31,18.59,0
el_paraiso_town,13.900002,-86.6,771.0,2000,11,,27.66,18.92,0
el_paraiso_town,13.900002,-86.6,771.0,2000,12,,26.63,17.76,0
el_paraiso_town,13.900002,-86.6,771.0,2001,1,,26.26,17.05,0
el_paraiso_town,13.900002,-86.6,771.0,2001,2,,27.24,17.82,0
el_paraiso_town,13.900002,-86.6,771.0,2001,3,,31.12,17.83,0
el_paraiso_town,13.900002,-86.6,771.0,2001,4,,31.12,19.47,0
el_paraiso_town,13.900002,-86.6,771.0,2001,5,,30.05,20.26,0
el_paraiso_town,13.900002,-86.6,771.0,2001,6,,28.02,19.42,0
el_paraiso_town,13.900002,-86.6,771.0,2001,7,,28.98,19.7,0
el_paraiso_town,13.900002,-86.6,771.0,2001,8,,28.85,20.33,0
el_paraiso_town,13.900002,-86.6,771.0,2001,9,,27.36,19.21,0
el_paraiso_town,13.900002,-86.6,771.0,2001,10,,26.79,18.99,0
el_paraiso_town,13.900002,-86.6,771.0,2001,11,,25.5,17.77,0
el_paraiso_town,13.900002,-86.6,771.0,2001,12,,26.98,18.16,0
el_paraiso_town,13.900002,-86.6,771.0,2002,1,,27.04,17.74,0
el_paraiso_town,13.900002,-86.6,771.0,2002,2,,28.43,18.11,0
el_paraiso_town,13.900002,-86.6,771.0,2002,3,,30.3,18.24,0
el_paraiso_town,13.900002,-86.6,771.0,2002,4,,31.19,19.32,0
el_paraiso_town,13.900002,-86.6,771.0,2002,5,,29.26,20.1,0
el_paraiso_town,13.900002,-86.6,771.0,2002,6,,26.83,19.96,0
el_paraiso_town,13.900002,-86.6,771.0,2002,7,,25.97,19.97,0
el_paraiso_town,13.900002,-86.6,771.0,2002,8,,27.48,19.54,0
el_paraiso_town,13.900002,-86.6,771.0,2002,9,,28.43,19.78,0
el_paraiso_town,13.900002,-86.6,771.0,2002,10,,27.04,19.52,0
el_paraiso_town,13.900002,-86.6,771.0,2002,11,,26.87,18.36,0
el_paraiso_town,13.900002,-86.6,771.0,2002,12,,27.29,18.52,0
el_paraiso_town,13.900002,-86.6,771.0,2003,1,,25.98,17.81,0
el_paraiso_town,13.900002,-86.6,771.0,2003,2,,28.46,18.73,0
el_paraiso_town,13.900002,-86.6,771.0,2003,3,,31.17,18.83,0
el_paraiso_town,13.900002,-86.6,771.0,2003,4,,32.27,19.97,0
el_paraiso_town,13.900002,-86.6,771.0,2003,5,,31.29,21.02,0
el_paraiso_town,13.900002,-86.6,771.0,2003,6,,27.53,20.01,0
el_paraiso_town,13.900002,-86.6,771.0,2003,7,,27.08,19.81,0
el_paraiso_town,13.900002,-86.6,771.0,2003,8,,28.4,19.72,0
el_paraiso_town,13.900002,-86.6,771.0,2003,9,,29.1,19.78,0
el_paraiso_town,13.900002,-86.6,771.0,2003,10,,27.7,19.68,0
el_paraiso_town,13.900002,-86.6,771.0,2003,11,,26.57,18.93,0
el_paraiso_town,13.900002,-86.6,771.0,2003,12,,25.91,17.32,0
el_paraiso_town,13.900002,-86.6,771.0,2004,1,,27.5,17.6,0
el_paraiso_town,13.900002,-86.6,771.0,2004,2,,28.72,18.08,0
el_paraiso_town,13.900002,-86.6,771.0,2004,3,,28.21,18.74,0
el_paraiso_town,13.900002,-86.6,771.0,2004,4,,31.64,19.69,0
el_paraiso_town,13.900002,-86.6,771.0,2004,5,,29.0,20.36,0
el_paraiso_town,13.900002,-86.6,771.0,2004,6,,26.99,19.96,0
el_paraiso_town,13.900002,-86.6,771.0,2004,7,,28.36,19.6,0
el_paraiso_town,13.900002,-86.6,771.0,2004,8,,29.59,20.29,0
el_paraiso_town,13.900002,-86.6,771.0,2004,9,,29.54,20.0,0
el_paraiso_town,13.900002,-86.6,771.0,2004,10,,27.82,19.47,0
el_paraiso_town,13.900002,-86.6,771.0,2004,11,,26.51,18.55,0
el_paraiso_town,13.900002,-86.6,771.0,2004,12,,26.64,18.0,0
el_paraiso_town,13.900002,-86.6,771.0,2005,1,,26.43,17.08,0
el_paraiso_town,13.900002,-86.6,771.0,2005,2,,29.04,17.04,0
el_paraiso_town,13.900002,-86.6,771.0,2005,3,,32.8,20.25,0
el_paraiso_town,13.900002,-86.6,771.0,2005,4,,33.06,20.6,0
el_paraiso_town,13.900002,-86.6,771.0,2005,5,,29.39,20.67,0
el_paraiso_town,13.900002,-86.6,771.0,2005,6,,27.68,20.42,0
el_paraiso_town,13.900002,-86.6,771.0,2005,7,,27.3,19.99,0
el_paraiso_town,13.900002,-86.6,771.0,2005,8,,27.46,19.92,0
el_paraiso_town,13.900002,-86.6,771.0,2005,9,,27.26,20.0,0
el_paraiso_town,13.900002,-86.6,771.0,2005,10,,26.03,18.89,0
el_paraiso_town,13.900002,-86.6,771.0,2005,11,,24.87,17.61,0
el_paraiso_town,13.900002,-86.6,771.0,2005,12,,25.73,18.24,0
el_paraiso_town,13.900002,-86.6,771.0,2006,1,,25.35,17.47,0
el_paraiso_town,13.900002,-86.6,771.0,2006,2,,26.59,17.16,0
el_paraiso_town,13.900002,-86.6,771.0,2006,3,,29.64,17.71,0
el_paraiso_town,13.900002,-86.6,771.0,2006,4,,31.22,19.62,0
el_paraiso_town,13.900002,-86.6,771.0,2006,5,,31.33,20.56,0
el_paraiso_town,13.900002,-86.6,771.0,2006,6,,27.36,20.38,0
el_paraiso_town,13.900002,-86.6,771.0,2006,7,,27.08,20.12,0
el_paraiso_town,13.900002,-86.6,771.0,2006,8,,28.16,20.2,0
el_paraiso_town,13.900002,-86.6,771.0,2006,9,,28.5,19.6,0
el_paraiso_town,13.900002,-86.6,771.0,2006,10,,27.85,19.92,0
el_paraiso_town,13.900002,-86.6,771.0,2006,11,,25.86,17.67,0
el_paraiso_town,13.900002,-86.6,771.0,2006,12,,26.14,18.55,0
el_paraiso_town,13.900002,-86.6,771.0,2007,1,,27.03,18.02,0
el_paraiso_town,13.900002,-86.6,771.0,2007,2,,29.09,17.13,0
el_paraiso_town,13.900002,-86.6,771.0,2007,3,,29.37,18.57,0
el_paraiso_town,13.900002,-86.6,771.0,2007,4,,31.15,20.41,0
el_paraiso_town,13.900002,-86.6,771.0,2007,5,,30.61,20.27,0
el_paraiso_town,13.900002,-86.6,771.0,2007,6,,27.95,20.08,0
el_paraiso_town,13.900002,-86.6,771.0,2007,7,,27.96,19.8,0
el_paraiso_town,13.900002,-86.6,771.0,2007,8,,27.93,19.52,0
el_paraiso_town,13.900002,-86.6,771.0,2007,9,,26.73,19.2,0
el_paraiso_town,13.900002,-86.6,771.0,2007,10,,25.96,18.73,0
el_paraiso_town,13.900002,-86.6,771.0,2007,11,,24.23,17.73,0
el_paraiso_town,13.900002,-86.6,771.0,2007,12,,25.35,16.74,0
el_paraiso_town,13.900002,-86.6,771.0,2008,1,,26.15,17.45,0
el_paraiso_town,13.900002,-86.6,771.0,2008,2,,28.17,17.9,0
el_paraiso_town,13.900002,-86.6,771.0,2008,3,,29.44,18.41,0
el_paraiso_town,13.900002,-86.6,771.0,2008,4,,31.09,19.66,0
el_paraiso_town,13.900002,-86.6,771.0,2008,5,,30.76,20.47,0
el_paraiso_town,13.900002,-86.6,771.0,2008,6,,27.15,19.63,0
el_paraiso_town,13.900002,-86.6,771.0,2008,7,,26.34,19.4,0
el_paraiso_town,13.900002,-86.6,771.0,2008,8,,28.11,19.44,0
el_paraiso_town,13.900002,-86.6,771.0,2008,9,,28.34,19.83,0
el_paraiso_town,13.900002,-86.6,771.0,2008,10,,25.77,19.29,0
el_paraiso_town,13.900002,-86.6,771.0,2008,11,,24.88,16.48,0
el_paraiso_town,13.900002,-86.6,771.0,2008,12,,25.28,17.73,0
el_paraiso_town,13.900002,-86.6,771.0,2009,1,,26.51,16.98,0
el_paraiso_town,13.900002,-86.6,771.0,2009,2,,26.52,17.19,0
el_paraiso_town,13.900002,-86.6,771.0,2009,3,,28.66,17.22,0
el_paraiso_town,13.900002,-86.6,771.0,2009,4,,31.55,19.62,0
el_paraiso_town,13.900002,-86.6,771.0,2009,5,,28.52,19.91,0
el_paraiso_town,13.900002,-86.6,771.0,2009,6,,27.92,19.88,0
el_paraiso_town,13.900002,-86.6,771.0,2009,7,,26.93,20.13,0
el_paraiso_town,13.900002,-86.6,771.0,2009,8,,28.03,20.06,0
el_paraiso_town,13.900002,-86.6,771.0,2009,9,,29.22,20.11,0
el_paraiso_town,13.900002,-86.6,771.0,2009,10,,28.12,19.44,0
el_paraiso_town,13.900002,-86.6,771.0,2009,11,,27.04,18.73,0
el_paraiso_town,13.900002,-86.6,771.0,2009,12,,27.98,18.01,0
el_paraiso_town,13.900002,-86.6,771.0,2010,1,,27.14,17.65,0
el_paraiso_town,13.900002,-86.6,771.0,2010,2,,29.51,18.95,0
el_paraiso_town,13.900002,-86.6,771.0,2010,3,,31.35,19.0,0
el_paraiso_town,13.900002,-86.6,771.0,2010,4,,30.85,20.53,0
el_paraiso_town,13.900002,-86.6,771.0,2010,5,,28.12,20.78,0
el_paraiso_town,13.900002,-86.6,771.0,2010,6,,27.83,20.31,0
el_paraiso_town,13.900002,-86.6,771.0,2010,7,,27.03,20.01,0
el_paraiso_town,13.900002,-86.6,771.0,2010,8,,27.15,19.78,0
el_paraiso_town,13.900002,-86.6,771.0,2010,9,,26.65,19.63,0
el_paraiso_town,13.900002,-86.6,771.0,2010,10,,25.98,17.99,0
el_paraiso_town,13.900002,-86.6,771.0,2010,11,,25.07,16.95,0
el_paraiso_town,13.900002,-86.6,771.0,2010,12,,24.84,15.42,0
el_paraiso_town,13.900002,-86.6,771.0,2011,1,,26.76,17.24,0
el_paraiso_town,13.900002,-86.6,771.0,2011,2,,28.05,18.2,0
el_paraiso_town,13.900002,-86.6,771.0,2011,3,,29.44,18.01,0
el_paraiso_town,13.900002,-86.6,771.0,2011,4,,31.42,19.77,0
el_paraiso_town,13.900002,-86.6,771.0,2011,5,,29.73,20.27,0
el_paraiso_town,13.900002,-86.6,771.0,2011,6,,27.49,20.15,0
el_paraiso_town,13.900002,-86.6,771.0,2011,7,,26.83,19.86,0
el_paraiso_town,13.900002,-86.6,771.0,2011,8,,27.64,19.82,0
el_paraiso_town,13.900002,-86.6,771.0,2011,9,,27.42,19.48,0
el_paraiso_town,13.900002,-86.6,771.0,2011,10,,24.91,18.38,0
el_paraiso_town,13.900002,-86.6,771.0,2011,11,,25.43,17.58,0
el_paraiso_town,13.900002,-86.6,771.0,2011,12,,24.79,17.05,0
el_paraiso_town,13.900002,-86.6,771.0,2012,1,,25.53,17.49,0
el_paraiso_town,13.900002,-86.6,771.0,2012,2,,26.64,18.1,0
el_paraiso_town,13.900002,-86.6,771.0,2012,3,,28.69,18.31,0
el_paraiso_town,13.900002,-86.6,771.0,2012,4,,30.82,19.58,0
el_paraiso_town,13.900002,-86.6,771.0,2012,5,,28.41,20.2,0
el_paraiso_town,13.900002,-86.6,771.0,2012,6,,27.7,20.05,0
el_paraiso_town,13.900002,-86.6,771.0,2012,7,,27.0,19.99,0
el_paraiso_town,13.900002,-86.6,771.0,2012,8,,28.4,19.75,0
el_paraiso_town,13.900002,-86.6,771.0,2012,9,,27.84,19.67,0
el_paraiso_town,13.900002,-86.6,771.0,2012,10,,27.49,18.84,0
el_paraiso_town,13.900002,-86.6,771.0,2012,11,,25.99,17.41,0
el_paraiso_town,13.900002,-86.6,771.0,2012,12,,27.08,17.44,0
el_paraiso_town,13.900002,-86.6,771.0,2013,1,,25.69,18.19,0
el_paraiso_town,13.900002,-86.6,771.0,2013,2,,28.54,18.02,0
el_paraiso_town,13.900002,-86.6,771.0,2013,3,,29.84,18.45,0
el_paraiso_town,13.900002,-86.6,771.0,2013,4,,32.02,20.6,0
el_paraiso_town,13.900002,-86.6,771.0,2013,5,,31.11,20.59,0
el_paraiso_town,13.900002,-86.6,771.0,2013,6,,27.35,20.26,0
el_paraiso_town,13.900002,-86.6,771.0,2013,7,,27.1,20.03,0
el_paraiso_town,13.900002,-86.6,771.0,2013,8,,27.85,19.77,0
el_paraiso_town,13.900002,-86.6,771.0,2013,9,,27.58,19.58,0
el_paraiso_town,13.900002,-86.6,771.0,2013,10,,26.94,19.59,0
el_paraiso_town,13.900002,-86.6,771.0,2013,11,,26.41,18.67,0
el_paraiso_town,13.900002,-86.6,771.0,2013,12,,25.31,18.05,0
el_paraiso_town,13.900002,-86.6,771.0,2014,1,,25.42,17.5,0
el_paraiso_town,13.900002,-86.6,771.0,2014,2,,27.6,18.12,0
el_paraiso_town,13.900002,-86.6,771.0,2014,3,,30.33,18.76,0
el_paraiso_town,13.900002,-86.6,771.0,2014,4,,32.25,20.22,0
el_paraiso_town,13.900002,-86.6,771.0,2014,5,,29.45,20.62,0
el_paraiso_town,13.900002,-86.6,771.0,2014,6,,27.59,20.56,0
el_paraiso_town,13.900002,-86.6,771.0,2014,7,,28.31,20.23,0
el_paraiso_town,13.900002,-86.6,771.0,2014,8,,29.07,20.05,0
el_paraiso_town,13.900002,-86.6,771.0,2014,9,,27.08,19.59,0
el_paraiso_town,13.900002,-86.6,771.0,2014,10,,26.09,19.32,0
el_paraiso_town,13.900002,-86.6,771.0,2014,11,,24.89,18.08,0
el_paraiso_town,13.900002,-86.6,771.0,2014,12,,25.72,17.31,0
el_paraiso_town,13.900002,-86.6,771.0,2015,1,,25.51,17.52,0
el_paraiso_town,13.900002,-86.6,771.0,2015,2,,27.61,17.64,0
el_paraiso_town,13.900002,-86.6,771.0,2015,3,,28.59,18.57,0
el_paraiso_town,13.900002,-86.6,771.0,2015,4,,31.33,20.21,0
el_paraiso_town,13.900002,-86.6,771.0,2015,5,,29.12,20.33,0
el_paraiso_town,13.900002,-86.6,771.0,2015,6,,26.89,20.55,0
el_paraiso_town,13.900002,-86.6,771.0,2015,7,,27.12,20.09,0
el_paraiso_town,13.900002,-86.6,771.0,2015,8,,28.9,20.28,0
el_paraiso_town,13.900002,-86.6,771.0,2015,9,,28.84,20.42,0
el_paraiso_town,13.900002,-86.6,771.0,2015,10,,27.06,19.84,0
el_paraiso_town,13.900002,-86.6,771.0,2015,11,,26.21,19.49,0
el_paraiso_town,13.900002,-86.6,771.0,2015,12,,26.97,19.34,0
el_paraiso_town,13.900002,-86.6,771.0,2016,1,,27.76,17.51,0
el_paraiso_town,13.900002,-86.6,771.0,2016,2,,27.41,17.89,0
el_paraiso_town,13.900002,-86.6,771.0,2016,3,,30.73,19.92,0
el_paraiso_town,13.900002,-86.6,771.0,2016,4,,32.37,21.04,0
el_paraiso_town,13.900002,-86.6,771.0,2016,5,,31.78,21.61,0
el_paraiso_town,13.900002,-86.6,771.0,2016,6,,27.77,20.21,0
el_paraiso_town,13.900002,-86.6,771.0,2016,7,,27.56,20.31,0
el_paraiso_town,13.900002,-86.6,771.0,2016,8,,28.74,20.31,0
el_paraiso_town,13.900002,-86.6,771.0,2016,9,,27.84,19.91,0
el_paraiso_town,13.900002,-86.6,771.0,2016,10,,27.41,19.38,0
el_paraiso_town,13.900002,-86.6,771.0,2016,11,,25.71,18.58,0
el_paraiso_town,13.900002,-86.6,771.0,2016,12,,24.97,18.67,0
el_paraiso_town,13.900002,-86.6,771.0,2017,1,,26.21,17.32,0
el_paraiso_town,13.900002,-86.6,771.0,2017,2,,28.34,18.19,0
el_paraiso_town,13.900002,-86.6,771.0,2017,3,,28.62,18.75,0
el_paraiso_town,13.900002,-86.6,771.0,2017,4,,30.94,20.03,0
el_paraiso_town,13.900002,-86.6,771.0,2017,5,,28.98,20.51,0
el_paraiso_town,13.900002,-86.6,771.0,2017,6,,27.42,20.34,0
el_paraiso_town,13.900002,-86.6,771.0,2017,7,,26.5,20.29,0
el_paraiso_town,13.900002,-86.6,771.0,2017,8,,27.78,19.93,0
el_paraiso_town,13.900002,-86.6,771.0,2017,9,,28.45,20.24,0
el_paraiso_town,13.900002,-86.6,771.0,2017,10,,25.88,19.52,0
el_paraiso_town,13.900002,-86.6,771.0,2017,11,,25.53,17.65,0
el_paraiso_town,13.900002,-86.6,771.0,2017,12,,23.92,17.64,0
el_paraiso_town,13.900002,-86.6,771.0,2018,1,,24.6,17.05,0
el_paraiso_town,13.900002,-86.6,771.0,2018,2,,25.44,17.92,0
el_paraiso_town,13.900002,-86.6,771.0,2018,3,,29.29,17.95,0
el_paraiso_town,13.900002,-86.6,771.0,2018,4,,30.44,20.07,0
el_paraiso_town,13.900002,-86.6,771.0,2018,5,,29.32,20.44,0
el_paraiso_town,13.900002,-86.6,771.0,2018,6,,26.71,19.94,0
el_paraiso_town,13.900002,-86.6,771.0,2018,7,,27.54,20.12,0
el_paraiso_town,13.900002,-86.6,771.0,2018,8,,27.25,20.16,0
el_paraiso_town,13.900002,-86.6,771.0,2018,9,,28.05,19.96,0
el_paraiso_town,13.900002,-86.6,771.0,2018,10,,26.2,19.39,0
el_paraiso_town,13.900002,-86.6,771.0,2018,11,,26.76,18.77,0
el_paraiso_town,13.900002,-86.6,771.0,2018,12,,26.35,17.73,0
el_paraiso_town,13.900002,-86.6,771.0,2019,1,,26.66,17.93,0
el_paraiso_town,13.900002,-86.6,771.0,2019,2,,28.44,18.43,0
el_paraiso_town,13.900002,-86.6,771.0,2019,3,,29.88,18.26,0
el_paraiso_town,13.900002,-86.6,771.0,2019,4,,31.13,20.04,0
el_paraiso_town,13.900002,-86.6,771.0,2019,5,,29.91,21.24,0
el_paraiso_town,13.900002,-86.6,771.0,2019,6,,28.03,21.02,0
el_paraiso_town,13.900002,-86.6,771.0,2019,7,,28.61,20.32,0
el_paraiso_town,13.900002,-86.6,771.0,2019,8,,30.09,20.64,0
el_paraiso_town,13.900002,-86.6,771.0,2019,9,,30.39,20.42,0
el_paraiso_town,13.900002,-86.6,771.0,2019,10,,26.98,19.37,0
el_paraiso_town,13.900002,-86.6,771.0,2019,11,,27.17,19.1,0
el_paraiso_town,13.900002,-86.6,771.0,2019,12,,27.34,18.35,0
el_paraiso_town,13.900002,-86.6,771.0,2020,1,,27.35,18.31,0
el_paraiso_town,13.900002,-86.6,771.0,2020,2,,28.97,18.63,0
el_paraiso_town,13.900002,-86.6,771.0,2020,3,,29.91,19.06,0
el_paraiso_town,13.900002,-86.6,771.0,2020,4,,34.15,19.99,0
el_paraiso_town,13.900002,-86.6,771.0,2020,5,,30.57,21.27,0
el_paraiso_town,13.900002,-86.6,771.0,2020,6,,26.9,20.24,0
el_paraiso_town,13.900002,-86.6,771.0,2020,7,,27.68,19.86,0
el_paraiso_town,13.900002,-86.6,771.0,2020,8,,27.92,20.1,0
el_paraiso_town,13.900002,-86.6,771.0,2020,9,,28.36,19.67,0
el_paraiso_town,13.900002,-86.6,771.0,2020,10,,26.86,19.57,0
el_paraiso_town,13.900002,-86.6,771.0,2020,11,,24.8,18.94,0
el_paraiso_town,13.900002,-86.6,771.0,2020,12,,24.47,17.47,0
el_paraiso_town,13.900002,-86.6,771.0,2021,1,,25.16,18.19,0
el_paraiso_town,13.900002,-86.6,771.0,2021,2,,27.58,17.81,0
el_paraiso_town,13.900002,-86.6,771.0,2021,3,,27.74,18.1,0
el_paraiso_town,13.900002,-86.6,771.0,2021,4,,30.41,19.86,0
el_paraiso_town,13.900002,-86.6,771.0,2021,5,,30.57,20.72,0
el_paraiso_town,13.900002,-86.6,771.0,2021,6,,28.71,20.38,0
el_paraiso_town,13.900002,-86.6,771.0,2021,7,,27.74,20.27,0
el_paraiso_town,13.900002,-86.6,771.0,2021,8,,28.3,20.01,0
el_paraiso_town,13.900002,-86.6,771.0,2021,9,,28.79,19.63,0
el_paraiso_town,13.900002,-86.6,771.0,2021,10,,28.79,20.02,0
el_paraiso_town,13.900002,-86.6,771.0,2021,11,,27.51,18.81,0
el_paraiso_town,13.900002,-86.6,771.0,2021,12,,27.07,18.49,0
el_paraiso_town,13.900002,-86.6,771.0,2022,1,,27.43,17.99,0
el_paraiso_town,13.900002,-86.6,771.0,2022,2,,28.29,17.95,0
el_paraiso_town,13.900002,-86.6,771.0,2022,3,,30.17,19.19,0
el_paraiso_town,13.900002,-86.6,771.0,2022,4,,30.93,20.23,0
el_paraiso_town,13.900002,-86.6,771.0,2022,5,,28.82,20.25,0
el_paraiso_town,13.900002,-86.6,771.0,2022,6,,25.82,19.35,0
el_paraiso_town,13.900002,-86.6,771.0,2022,7,,26.49,19.93,0
el_paraiso_town,13.900002,-86.6,771.0,2022,8,,27.16,19.85,0
el_paraiso_town,13.900002,-86.6,771.0,2022,9,,27.03,19.66,0
el_paraiso_town,13.900002,-86.6,771.0,2022,10,,26.58,18.91,0
el_paraiso_town,13.900002,-86.6,771.0,2022,11,,25.99,19.0,0
el_paraiso_town,13.900002,-86.6,771.0,2022,12,,25.64,17.92,0
el_paraiso_town,13.900002,-86.6,771.0,2023,1,,26.13,17.2,0
el_paraiso_town,13.900002,-86.6,771.0,2023,2,,26.92,17.97,0
el_paraiso_town,13.900002,-86.6,771.0,2023,3,,29.42,18.6,0
