town,year,month,rain_mm,grid_lat,grid_lon,source
comayagua,2020,3,37.64,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2020,4,15.12,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2020,5,182.51,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2020,6,132.72,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2020,7,180.08,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2020,8,154.66,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2020,9,237.4,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2020,10,207.18,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2020,11,357.73,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2020,12,43.91,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2021,1,40.55,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2021,2,31.61,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2021,3,19.57,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2021,4,60.18,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2021,5,63.59,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2021,6,216.76,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2021,7,144.3,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2021,8,143.15,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2021,9,166.27,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2021,10,156.61,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2021,11,61.15,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2021,12,10.05,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2022,1,26.93,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2022,2,39.21,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2022,3,13.05,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2022,4,77.25,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2022,5,173.9,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2022,6,181.57,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2022,7,136.93,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2022,8,215.68,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2022,9,361.92,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2022,10,124.87,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2022,11,52.94,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2022,12,17.09,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2023,1,17.39,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2023,2,8.27,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2023,3,42.49,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2023,4,22.22,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2023,5,111.02,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2023,6,161.47,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2023,7,129.68,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
