town,year,month,rain_mm,grid_lat,grid_lon,source
comayagua,2003,2,25.4,14.5,272.5,GPCC Monitoring Product v2020 1deg (PSL)
comayagua,2003,3,49.64,14.5,272.5,GPCC Monitoring Product v2020 1deg (PSL)
comayagua,2003,4,23.8,14.5,272.5,GPCC Monitoring Product v2020 1deg (PSL)
comayagua,2003,5,186.61,14.5,272.5,GPCC Monitoring Product v2020 1deg (PSL)
comayagua,2003,6,252.79,14.5,272.5,GPCC Monitoring Product v2020 1deg (PSL)
comayagua,2003,7,168.62,14.5,272.5,GPCC Monitoring Product v2020 1deg (PSL)
comayagua,2003,8,181.4,14.5,272.5,GPCC Monitoring Product v2020 1deg (PSL)
comayagua,2003,9,206.42,14.5,272.5,GPCC Monitoring Product v2020 1deg (PSL)
comayagua,2003,10,165.7,14.5,272.5,GPCC Monitoring Product v2020 1deg (PSL)
comayagua,2003,11,104.67,14.5,272.5,GPCC Monitoring Product v2020 1deg (PSL)
comayagua,2003,12,34.63,14.5,272.5,GPCC Monitoring Product v2020 1deg (PSL)
comayagua,2004,1,34.4,14.5,272.5,GPCC Monitoring Product v2020 1deg (PSL)
comayagua,2004,2,34.03,14.5,272.5,GPCC Monitoring Product v2020 1deg (PSL)
comayagua,2004,3,26.15,14.5,272.5,GPCC Monitoring Product v2020 1deg (PSL)
comayagua,2004,4,102.31,14.5,272.5,GPCC Monitoring Product v2020 1deg (PSL)
comayagua,2004,5,102.53,14.5,272.5,GPCC Monitoring Product v2020 1deg (PSL)
comayagua,2004,6,164.09,14.5,272.5,GPCC Monitoring Product v2020 1deg (PSL)
comayagua,2004,7,166.26,14.5,272.5,GPCC Monitoring Product v2020 1deg (PSL)
comayagua,2004,8,135.0,14.5,272.5,GPCC Monitoring Product v2020 1deg (PSL)
comayagua,2004,9,163.2,14.5,272.5,GPCC Monitoring Product v2020 1deg (PSL)
comayagua,2004,10,83.04,14.5,272.5,GPCC Monitoring Product v2020 1deg (PSL)
comayagua,2004,11,32.07,14.5,272.5,GPCC Monitoring Product v2020 1deg (PSL)
comayagua,2004,12,39.62,14.5,272.5,GPCC Monitoring Product v2020 1deg (PSL)
comayagua,2005,1,21.39,14.5,272.5,GPCC Monitoring Product v2020 1deg (PSL)
comayagua,2005,2,2.8,14.5,272.5,GPCC Monitoring Product v2020 1deg (PSL)
comayagua,2005,3,20.01,14.5,272.5,GPCC Monitoring Product v2020 1deg (PSL)
comayagua,2005,4,34.29,14.5,272.5,GPCC Monitoring Product v2020 1deg (PSL)
comayagua,2005,5,149.86,14.5,272.5,GPCC Monitoring Product v2020 1deg (PSL)
comayagua,2005,6,243.19,14.5,272.5,GPCC Monitoring Product v2020 1deg (PSL)
comayagua,2005,7,196.86,14.5,272.5,GPCC Monitoring Product v2020 1deg (PSL)
comayagua,2005,8,166.3,14.5,272.5,GPCC Monitoring Product v2020 1deg (PSL)
comayagua,2005,9,180.52,14.5,272.5,GPCC Monitoring Product v2020 1deg (PSL)
comayagua,2005,10,175.38,14.5,272.5,GPCC Monitoring Product v2020 1deg (PSL)
comayagua,2005,11,66.39,14.5,272.5,GPCC Monitoring Product v2020 1deg (PSL)
comayagua,2005,12,16.39,14.5,272.5,GPCC Monitoring Product v2020 1deg (PSL)
comayagua,2006,1,22.84,14.5,272.5,GPCC Monitoring Product v2020 1deg (PSL)
comayagua,2006,2,15.46,14.5,272.5,GPCC Monitoring Product v2020 1deg (PSL)
comayagua,2006,3,9.22,14.5,272.5,GPCC Monitoring Product v2020 1deg (PSL)
comayagua,2006,4,33.19,14.5,272.5,GPCC Monitoring Product v2020 1deg (PSL)
comayagua,2006,5,44.27,14.5,272.5,GPCC Monitoring Product v2020 1deg (PSL)
comayagua,2006,6,225.99,14.5,272.5,GPCC Monitoring Product v2020 1deg (PSL)
comayagua,2006,7,135.94,14.5,272.5,GPCC Monitoring Product v2020 1deg (PSL)
comayagua,2006,8,86.98,14.5,272.5,GPCC Monitoring Product v2020 1deg (PSL)
comayagua,2006,9,183.29,14.5,272.5,GPCC Monitoring Product v2020 1deg (PSL)
comayagua,2006,10,128.51,14.5,272.5,GPCC Monitoring Product v2020 1deg (PSL)
comayagua,2006,11,49.02,14.5,272.5,GPCC Monitoring Product v2020 1deg (PSL)
comayagua,2006,12,63.08,14.5,272.5,GPCC Monitoring Product v2020 1deg (PSL)
