town,year,month,rain_mm,grid_lat,grid_lon,source
comayagua,1993,1,12.49,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1993,2,6.13,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1993,3,26.77,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1993,4,29.08,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1993,5,177.32,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1993,6,185.42,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1993,7,108.66,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1993,8,128.04,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1993,9,198.04,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1993,10,129.52,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1993,11,21.06,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1993,12,11.91,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1994,1,12.43,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1994,2,10.22,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1994,3,10.23,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1994,4,26.36,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1994,5,124.61,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1994,6,86.53,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1994,7,87.19,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1994,8,105.57,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1994,9,233.2,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1994,10,121.99,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1994,11,39.99,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1994,12,11.9,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1995,1,8.04,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1995,2,11.06,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1995,3,23.39,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1995,4,53.76,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1995,5,111.66,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1995,6,155.04,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1995,7,167.82,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1995,8,454.45,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1995,9,215.6,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1995,10,102.43,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1995,11,16.92,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1995,12,32.18,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1996,1,8.25,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1996,2,10.36,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1996,3,19.21,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1996,4,34.42,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1996,5,102.24,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1996,6,77.4,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1996,7,144.87,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1996,8,274.77,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1996,9,181.06,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1996,10,133.04,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1996,11,46.82,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1996,12,8.66,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1997,1,16.28,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1997,2,11.39,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1997,3,56.9,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1997,4,6.07,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
