town,date,precip_mm,grid_lat,grid_lon
comayagua,2020-02-06,0.0,14.25,272.25
ocotepeque,2020-02-06,0.0,14.25,270.75
copan,2020-02-06,0.0,14.75,271.25
comayagua,2020-02-07,0.0,14.25,272.25
ocotepeque,2020-02-07,0.0,14.25,270.75
copan,2020-02-07,0.0,14.75,271.25
comayagua,2020-02-08,0.0,14.25,272.25
ocotepeque,2020-02-08,0.0,14.25,270.75
copan,2020-02-08,0.0,14.75,271.25
comayagua,2020-02-09,0.0,14.25,272.25
ocotepeque,2020-02-09,0.0,14.25,270.75
copan,2020-02-09,0.0,14.75,271.25
comayagua,2020-02-10,0.0,14.25,272.25
ocotepeque,2020-02-10,0.0,14.25,270.75
copan,2020-02-10,0.0,14.75,271.25
comayagua,2020-02-11,0.0,14.25,272.25
ocotepeque,2020-02-11,0.0,14.25,270.75
copan,2020-02-11,0.0,14.75,271.25
comayagua,2020-02-12,0.0,14.25,272.25
ocotepeque,2020-02-12,0.0,14.25,270.75
copan,2020-02-12,0.0,14.75,271.25
comayagua,2020-02-13,0.0,14.25,272.25
ocotepeque,2020-02-13,0.0,14.25,270.75
copan,2020-02-13,0.0,14.75,271.25
comayagua,2020-02-14,0.0,14.25,272.25
ocotepeque,2020-02-14,0.0,14.25,270.75
copan,2020-02-14,0.0,14.75,271.25
comayagua,2020-02-15,0.619,14.25,272.25
ocotepeque,2020-02-15,0.0,14.25,270.75
copan,2020-02-15,0.303,14.75,271.25
comayagua,2020-02-16,0.0,14.25,272.25
ocotepeque,2020-02-16,0.0,14.25,270.75
copan,2020-02-16,0.0,14.75,271.25
comayagua,2020-02-17,0.0,14.25,272.25
ocotepeque,2020-02-17,0.0,14.25,270.75
copan,2020-02-17,0.0,14.75,271.25
comayagua,2020-02-18,0.0,14.25,272.25
ocotepeque,2020-02-18,0.0,14.25,270.75
copan,2020-02-18,0.0,14.75,271.25
comayagua,2020-02-19,0.0,14.25,272.25
ocotepeque,2020-02-19,0.0,14.25,270.75
copan,2020-02-19,0.0,14.75,271.25
comayagua,2020-02-20,0.0,14.25,272.25
ocotepeque,2020-02-20,0.0,14.25,270.75
copan,2020-02-20,0.0,14.75,271.25
comayagua,2020-02-21,0.0,14.25,272.25
ocotepeque,2020-02-21,0.041,14.25,270.75
copan,2020-02-21,0.542,14.75,271.25
comayagua,2020-02-22,0.227,14.25,272.25
ocotepeque,2020-02-22,1.498,14.25,270.75
copan,2020-02-22,6.232,14.75,271.25
comayagua,2020-02-23,1.276,14.25,272.25
ocotepeque,2020-02-23,1.965,14.25,270.75
copan,2020-02-23,7.627,14.75,271.25
comayagua,2020-02-24,0.0,14.25,272.25
ocotepeque,2020-02-24,0.0,14.25,270.75
copan,2020-02-24,0.0,14.75,271.25
comayagua,2020-02-25,0.0,14.25,272.25
ocotepeque,2020-02-25,0.0,14.25,270.75
copan,2020-02-25,0.0,14.75,271.25
comayagua,2020-02-26,0.0,14.25,272.25
ocotepeque,2020-02-26,0.0,14.25,270.75
copan,2020-02-26,0.0,14.75,271.25
comayagua,2020-02-27,0.133,14.25,272.25
ocotepeque,2020-02-27,1.239,14.25,270.75
copan,2020-02-27,5.418,14.75,271.25
comayagua,2020-02-28,0.0,14.25,272.25
ocotepeque,2020-02-28,0.369,14.25,270.75
copan,2020-02-28,1.479,14.75,271.25
comayagua,2020-02-29,0.214,14.25,272.25
ocotepeque,2020-02-29,0.725,14.25,270.75
copan,2020-02-29,3.073,14.75,271.25
comayagua,2020-03-01,0.134,14.25,272.25
ocotepeque,2020-03-01,0.661,14.25,270.75
copan,2020-03-01,2.772,14.75,271.25
comayagua,2020-03-02,0.0,14.25,272.25
ocotepeque,2020-03-02,0.0,14.25,270.75
copan,2020-03-02,0.0,14.75,271.25
comayagua,2020-03-03,0.0,14.25,272.25
ocotepeque,2020-03-03,0.0,14.25,270.75
copan,2020-03-03,0.0,14.75,271.25
comayagua,2020-03-04,0.0,14.25,272.25
ocotepeque,2020-03-04,0.0,14.25,270.75
copan,2020-03-04,0.0,14.75,271.25
comayagua,2020-03-05,0.0,14.25,272.25
ocotepeque,2020-03-05,0.0,14.25,270.75
copan,2020-03-05,0.0,14.75,271.25
comayagua,2020-03-06,0.0,14.25,272.25
ocotepeque,2020-03-06,0.045,14.25,270.75
copan,2020-03-06,0.501,14.75,271.25
comayagua,2020-03-07,0.257,14.25,272.25
ocotepeque,2020-03-07,1.046,14.25,270.75
copan,2020-03-07,4.255,14.75,271.25
comayagua,2020-03-08,0.097,14.25,272.25
ocotepeque,2020-03-08,0.825,14.25,270.75
copan,2020-03-08,3.385,14.75,271.25
comayagua,2020-03-09,0.564,14.25,272.25
ocotepeque,2020-03-09,1.045,14.25,270.75
copan,2020-03-09,4.065,14.75,271.25
comayagua,2020-03-10,0.0,14.25,272.25
ocotepeque,2020-03-10,1.794,14.25,270.75
copan,2020-03-10,7.268,14.75,271.25
comayagua,2020-03-11,0.335,14.25,272.25
ocotepeque,2020-03-11,1.604,14.25,270.75
copan,2020-03-11,6.745,14.75,271.25
comayagua,2020-03-12,0.0,14.25,272.25
ocotepeque,2020-03-12,0.0,14.25,270.75
copan,2020-03-12,0.0,14.75,271.25
comayagua,2020-03-13,0.0,14.25,272.25
ocotepeque,2020-03-13,0.0,14.25,270.75
copan,2020-03-13,0.0,14.75,271.25
comayagua,2020-03-14,0.0,14.25,272.25
ocotepeque,2020-03-14,0.106,14.25,270.75
copan,2020-03-14,0.0,14.75,271.25
comayagua,2020-03-15,0.0,14.25,272.25
ocotepeque,2020-03-15,0.0,14.25,270.75
copan,2020-03-15,0.0,14.75,271.25
comayagua,2020-03-16,0.0,14.25,272.25
ocotepeque,2020-03-16,0.0,14.25,270.75
copan,2020-03-16,0.0,14.75,271.25
comayagua,2020-03-17,0.0,14.25,272.25
ocotepeque,2020-03-17,0.0,14.25,270.75
copan,2020-03-17,0.0,14.75,271.25
comayagua,2020-03-18,0.0,14.25,272.25
ocotepeque,2020-03-18,0.0,14.25,270.75
copan,2020-03-18,0.0,14.75,271.25
comayagua,2020-03-19,0.0,14.25,272.25
ocotepeque,2020-03-19,0.0,14.25,270.75
copan,2020-03-19,0.0,14.75,271.25
comayagua,2020-03-20,0.0,14.25,272.25
ocotepeque,2020-03-20,0.0,14.25,270.75
copan,2020-03-20,0.0,14.75,271.25
comayagua,2020-03-21,0.0,14.25,272.25
ocotepeque,2020-03-21,0.0,14.25,270.75
copan,2020-03-21,0.0,14.75,271.25
comayagua,2020-03-22,0.0,14.25,272.25
ocotepeque,2020-03-22,0.0,14.25,270.75
copan,2020-03-22,0.0,14.75,271.25
comayagua,2020-03-23,0.0,14.25,272.25
ocotepeque,2020-03-23,0.0,14.25,270.75
copan,2020-03-23,0.0,14.75,271.25
comayagua,2020-03-24,0.0,14.25,272.25
ocotepeque,2020-03-24,0.0,14.25,270.75
copan,2020-03-24,0.0,14.75,271.25
comayagua,2020-03-25,0.0,14.25,272.25
ocotepeque,2020-03-25,0.0,14.25,270.75
copan,2020-03-25,0.0,14.75,271.25
comayagua,2020-03-26,0.0,14.25,272.25
ocotepeque,2020-03-26,0.0,14.25,270.75
copan,2020-03-26,0.566,14.75,271.25
comayagua,2020-03-27,0.0,14.25,272.25
ocotepeque,2020-03-27,0.0,14.25,270.75
copan,2020-03-27,0.0,14.75,271.25
comayagua,2020-03-28,0.0,14.25,272.25
ocotepeque,2020-03-28,0.0,14.25,270.75
copan,2020-03-28,0.0,14.75,271.25
comayagua,2020-03-29,0.0,14.25,272.25
ocotepeque,2020-03-29,0.0,14.25,270.75
copan,2020-03-29,0.0,14.75,271.25
comayagua,2020-03-30,0.0,14.25,272.25
ocotepeque,2020-03-30,0.0,14.25,270.75
copan,2020-03-30,0.0,14.75,271.25
comayagua,2020-03-31,0.0,14.25,272.25
ocotepeque,2020-03-31,0.0,14.25,270.75
copan,2020-03-31,0.0,14.75,271.25
comayagua,2020-04-01,0.023,14.25,272.25
ocotepeque,2020-04-01,0.0,14.25,270.75
copan,2020-04-01,0.0,14.75,271.25
comayagua,2020-04-02,0.02,14.25,272.25
ocotepeque,2020-04-02,0.385,14.25,270.75
copan,2020-04-02,0.0,14.75,271.25
comayagua,2020-04-03,2.202,14.25,272.25
ocotepeque,2020-04-03,0.34,14.25,270.75
copan,2020-04-03,0.817,14.75,271.25
comayagua,2020-04-04,0.0,14.25,272.25
ocotepeque,2020-04-04,0.0,14.25,270.75
copan,2020-04-04,0.0,14.75,271.25
comayagua,2020-04-05,0.0,14.25,272.25
ocotepeque,2020-04-05,0.0,14.25,270.75
copan,2020-04-05,0.0,14.75,271.25
comayagua,2020-04-06,0.0,14.25,272.25
ocotepeque,2020-04-06,0.0,14.25,270.75
copan,2020-04-06,0.0,14.75,271.25
comayagua,2020-04-07,0.0,14.25,272.25
ocotepeque,2020-04-07,0.0,14.25,270.75
copan,2020-04-07,0.0,14.75,271.25
comayagua,2020-04-08,0.0,14.25,272.25
ocotepeque,2020-04-08,0.0,14.25,270.75
copan,2020-04-08,0.0,14.75,271.25
comayagua,2020-04-09,0.0,14.25,272.25
ocotepeque,2020-04-09,0.0,14.25,270.75
copan,2020-04-09,0.0,14.75,271.25
comayagua,2020-04-10,0.0,14.25,272.25
ocotepeque,2020-04-10,0.0,14.25,270.75
copan,2020-04-10,0.0,14.75,271.25
comayagua,2020-04-11,0.0,14.25,272.25
ocotepeque,2020-04-11,0.0,14.25,270.75
copan,2020-04-11,0.0,14.75,271.25
comayagua,2020-04-12,0.0,14.25,272.25
ocotepeque,2020-04-12,0.0,14.25,270.75
copan,2020-04-12,0.0,14.75,271.25
comayagua,2020-04-13,0.0,14.25,272.25
ocotepeque,2020-04-13,0.0,14.25,270.75
copan,2020-04-13,0.0,14.75,271.25
comayagua,2020-04-14,0.0,14.25,272.25
ocotepeque,2020-04-14,0.0,14.25,270.75
copan,2020-04-14,0.0,14.75,271.25
comayagua,2020-04-15,0.0,14.25,272.25
ocotepeque,2020-04-15,0.0,14.25,270.75
copan,2020-04-15,0.0,14.75,271.25
comayagua,2020-04-16,0.0,14.25,272.25
ocotepeque,2020-04-16,0.0,14.25,270.75
copan,2020-04-16,0.0,14.75,271.25
comayagua,2020-04-17,0.0,14.25,272.25
ocotepeque,2020-04-17,0.728,14.25,270.75
copan,2020-04-17,0.0,14.75,271.25
comayagua,2020-04-18,0.0,14.25,272.25
ocotepeque,2020-04-18,0.0,14.25,270.75
copan,2020-04-18,0.0,14.75,271.25
comayagua,2020-04-19,0.0,14.25,272.25
ocotepeque,2020-04-19,0.0,14.25,270.75
copan,2020-04-19,0.0,14.75,271.25
comayagua,2020-04-20,0.0,14.25,272.25
ocotepeque,2020-04-20,0.045,14.25,270.75
copan,2020-04-20,0.0,14.75,271.25
comayagua,2020-04-21,0.0,14.25,272.25
ocotepeque,2020-04-21,0.0,14.25,270.75
copan,2020-04-21,0.0,14.75,271.25
comayagua,2020-04-22,0.0,14.25,272.25
ocotepeque,2020-04-22,0.0,14.25,270.75
copan,2020-04-22,0.0,14.75,271.25
comayagua,2020-04-23,0.0,14.25,272.25
ocotepeque,2020-04-23,0.0,14.25,270.75
copan,2020-04-23,0.0,14.75,271.25
comayagua,2020-04-24,0.0,14.25,272.25
ocotepeque,2020-04-24,0.0,14.25,270.75
copan,2020-04-24,0.0,14.75,271.25
comayagua,2020-04-25,0.266,14.25,272.25
ocotepeque,2020-04-25,2.056,14.25,270.75
copan,2020-04-25,8.088,14.75,271.25
comayagua,2020-04-26,0.118,14.25,272.25
ocotepeque,2020-04-26,0.0,14.25,270.75
copan,2020-04-26,0.0,14.75,271.25
comayagua,2020-04-27,0.0,14.25,272.25
ocotepeque,2020-04-27,0.0,14.25,270.75
copan,2020-04-27,0.0,14.75,271.25
comayagua,2020-04-28,0.0,14.25,272.25
ocotepeque,2020-04-28,0.0,14.25,270.75
copan,2020-04-28,0.0,14.75,271.25
comayagua,2020-04-29,2.897,14.25,272.25
ocotepeque,2020-04-29,2.242,14.25,270.75
copan,2020-04-29,7.953,14.75,271.25
comayagua,2020-04-30,0.058,14.25,272.25
ocotepeque,2020-04-30,1.339,14.25,270.75
copan,2020-04-30,0.07,14.75,271.25
comayagua,2020-05-01,3.159,14.25,272.25
ocotepeque,2020-05-01,0.0,14.25,270.75
copan,2020-05-01,0.0,14.75,271.25
comayagua,2020-05-02,0.592,14.25,272.25
ocotepeque,2020-05-02,0.53,14.25,270.75
copan,2020-05-02,0.0,14.75,271.25
comayagua,2020-05-03,0.0,14.25,272.25
ocotepeque,2020-05-03,0.0,14.25,270.75
copan,2020-05-03,0.051,14.75,271.25
comayagua,2020-05-04,0.0,14.25,272.25
ocotepeque,2020-05-04,0.0,14.25,270.75
copan,2020-05-04,0.0,14.75,271.25
comayagua,2020-05-05,0.202,14.25,272.25
ocotepeque,2020-05-05,4.125,14.25,270.75
copan,2020-05-05,0.342,14.75,271.25
comayagua,2020-05-06,2.546,14.25,272.25
ocotepeque,2020-05-06,3.58,14.25,270.75
copan,2020-05-06,2.243,14.75,271.25
comayagua,2020-05-07,0.084,14.25,272.25
ocotepeque,2020-05-07,0.0,14.25,270.75
copan,2020-05-07,0.0,14.75,271.25
comayagua,2020-05-08,0.0,14.25,272.25
ocotepeque,2020-05-08,1.347,14.25,270.75
copan,2020-05-08,0.065,14.75,271.25
comayagua,2020-05-09,6.583,14.25,272.25
ocotepeque,2020-05-09,34.878,14.25,270.75
copan,2020-05-09,15.935,14.75,271.25
comayagua,2020-05-10,0.04,14.25,272.25
ocotepeque,2020-05-10,0.0,14.25,270.75
copan,2020-05-10,0.041,14.75,271.25
comayagua,2020-05-11,2.237,14.25,272.25
ocotepeque,2020-05-11,3.995,14.25,270.75
copan,2020-05-11,0.0,14.75,271.25
comayagua,2020-05-12,0.0,14.25,272.25
ocotepeque,2020-05-12,0.0,14.25,270.75
copan,2020-05-12,0.0,14.75,271.25
comayagua,2020-05-13,0.099,14.25,272.25
ocotepeque,2020-05-13,0.0,14.25,270.75
copan,2020-05-13,0.0,14.75,271.25
comayagua,2020-05-14,5.393,14.25,272.25
ocotepeque,2020-05-14,24.111,14.25,270.75
copan,2020-05-14,3.631,14.75,271.25
comayagua,2020-05-15,15.242,14.25,272.25
ocotepeque,2020-05-15,8.36,14.25,270.75
copan,2020-05-15,3.229,14.75,271.25
comayagua,2020-05-16,0.571,14.25,272.25
ocotepeque,2020-05-16,0.054,14.25,270.75
copan,2020-05-16,0.344,14.75,271.25
comayagua,2020-05-17,0.13,14.25,272.25
ocotepeque,2020-05-17,0.022,14.25,270.75
copan,2020-05-17,0.161,14.75,271.25
comayagua,2020-05-18,60.277,14.25,272.25
ocotepeque,2020-05-18,18.533,14.25,270.75
copan,2020-05-18,19.128,14.75,271.25
comayagua,2020-05-19,3.901,14.25,272.25
ocotepeque,2020-05-19,5.212,14.25,270.75
copan,2020-05-19,0.315,14.75,271.25
comayagua,2020-05-20,14.164,14.25,272.25
ocotepeque,2020-05-20,11.117,14.25,270.75
copan,2020-05-20,44.194,14.75,271.25
comayagua,2020-05-21,4.251,14.25,272.25
ocotepeque,2020-05-21,3.896,14.25,270.75
copan,2020-05-21,14.673,14.75,271.25
comayagua,2020-05-22,2.051,14.25,272.25
ocotepeque,2020-05-22,1.252,14.25,270.75
copan,2020-05-22,2.526,14.75,271.25
comayagua,2020-05-23,3.518,14.25,272.25
ocotepeque,2020-05-23,1.338,14.25,270.75
copan,2020-05-23,1.439,14.75,271.25
comayagua,2020-05-24,0.268,14.25,272.25
ocotepeque,2020-05-24,1.183,14.25,270.75
copan,2020-05-24,4.579,14.75,271.25
comayagua,2020-05-25,0.0,14.25,272.25
ocotepeque,2020-05-25,0.0,14.25,270.75
copan,2020-05-25,0.0,14.75,271.25
comayagua,2020-05-26,9.876,14.25,272.25
ocotepeque,2020-05-26,4.63,14.25,270.75
copan,2020-05-26,12.889,14.75,271.25
comayagua,2020-05-27,17.544,14.25,272.25
ocotepeque,2020-05-27,6.028,14.25,270.75
copan,2020-05-27,6.104,14.75,271.25
comayagua,2020-05-28,3.698,14.25,272.25
ocotepeque,2020-05-28,1.214,14.25,270.75
copan,2020-05-28,3.503,14.75,271.25
comayagua,2020-05-29,22.32,14.25,272.25
ocotepeque,2020-05-29,16.961,14.25,270.75
copan,2020-05-29,18.873,14.75,271.25
comayagua,2020-05-30,7.33,14.25,272.25
ocotepeque,2020-05-30,48.276,14.25,270.75
copan,2020-05-30,12.761,14.75,271.25
comayagua,2020-05-31,50.811,14.25,272.25
ocotepeque,2020-05-31,56.033,14.25,270.75
copan,2020-05-31,29.562,14.75,271.25
comayagua,2020-06-01,10.609,14.25,272.25
ocotepeque,2020-06-01,45.517,14.25,270.75
copan,2020-06-01,4.444,14.75,271.25
comayagua,2020-06-02,8.893,14.25,272.25
ocotepeque,2020-06-02,14.458,14.25,270.75
copan,2020-06-02,3.237,14.75,271.25
comayagua,2020-06-03,12.057,14.25,272.25
ocotepeque,2020-06-03,3.503,14.25,270.75
copan,2020-06-03,2.145,14.75,271.25
comayagua,2020-06-04,5.768,14.25,272.25
ocotepeque,2020-06-04,10.347,14.25,270.75
copan,2020-06-04,2.555,14.75,271.25
comayagua,2020-06-05,10.256,14.25,272.25
ocotepeque,2020-06-05,20.5,14.25,270.75
copan,2020-06-05,6.352,14.75,271.25
comayagua,2020-06-06,8.633,14.25,272.25
ocotepeque,2020-06-06,5.679,14.25,270.75
copan,2020-06-06,5.674,14.75,271.25
comayagua,2020-06-07,0.0,14.25,272.25
ocotepeque,2020-06-07,0.0,14.25,270.75
copan,2020-06-07,0.0,14.75,271.25
comayagua,2020-06-08,0.0,14.25,272.25
ocotepeque,2020-06-08,0.0,14.25,270.75
copan,2020-06-08,0.0,14.75,271.25
comayagua,2020-06-09,0.0,14.25,272.25
ocotepeque,2020-06-09,0.0,14.25,270.75
copan,2020-06-09,0.0,14.75,271.25
comayagua,2020-06-10,1.563,14.25,272.25
ocotepeque,2020-06-10,0.333,14.25,270.75
copan,2020-06-10,0.694,14.75,271.25
comayagua,2020-06-11,4.399,14.25,272.25
ocotepeque,2020-06-11,8.798,14.25,270.75
copan,2020-06-11,7.481,14.75,271.25
comayagua,2020-06-12,0.0,14.25,272.25
ocotepeque,2020-06-12,0.0,14.25,270.75
copan,2020-06-12,0.0,14.75,271.25
comayagua,2020-06-13,0.0,14.25,272.25
ocotepeque,2020-06-13,0.0,14.25,270.75
copan,2020-06-13,0.0,14.75,271.25
comayagua,2020-06-14,0.0,14.25,272.25
ocotepeque,2020-06-14,12.58,14.25,270.75
copan,2020-06-14,0.605,14.75,271.25
comayagua,2020-06-15,2.162,14.25,272.25
ocotepeque,2020-06-15,6.601,14.25,270.75
copan,2020-06-15,8.11,14.75,271.25
comayagua,2020-06-16,3.994,14.25,272.25
ocotepeque,2020-06-16,2.9,14.25,270.75
copan,2020-06-16,0.924,14.75,271.25
comayagua,2020-06-17,25.58,14.25,272.25
ocotepeque,2020-06-17,24.117,14.25,270.75
copan,2020-06-17,21.368,14.75,271.25
comayagua,2020-06-18,9.02,14.25,272.25
ocotepeque,2020-06-18,0.504,14.25,270.75
copan,2020-06-18,3.172,14.75,271.25
comayagua,2020-06-19,0.907,14.25,272.25
ocotepeque,2020-06-19,1.855,14.25,270.75
copan,2020-06-19,7.545,14.75,271.25
comayagua,2020-06-20,0.0,14.25,272.25
ocotepeque,2020-06-20,0.0,14.25,270.75
copan,2020-06-20,0.0,14.75,271.25
comayagua,2020-06-21,13.827,14.25,272.25
ocotepeque,2020-06-21,9.839,14.25,270.75
copan,2020-06-21,14.401,14.75,271.25
comayagua,2020-06-22,0.047,14.25,272.25
ocotepeque,2020-06-22,0.809,14.25,270.75
copan,2020-06-22,0.024,14.75,271.25
comayagua,2020-06-23,0.956,14.25,272.25
ocotepeque,2020-06-23,0.0,14.25,270.75
copan,2020-06-23,0.0,14.75,271.25
comayagua,2020-06-24,28.636,14.25,272.25
ocotepeque,2020-06-24,13.804,14.25,270.75
copan,2020-06-24,2.954,14.75,271.25
comayagua,2020-06-25,0.718,14.25,272.25
ocotepeque,2020-06-25,0.022,14.25,270.75
copan,2020-06-25,0.189,14.75,271.25
comayagua,2020-06-26,0.0,14.25,272.25
ocotepeque,2020-06-26,0.0,14.25,270.75
copan,2020-06-26,0.0,14.75,271.25
comayagua,2020-06-27,0.0,14.25,272.25
ocotepeque,2020-06-27,0.0,14.25,270.75
copan,2020-06-27,0.0,14.75,271.25
comayagua,2020-06-28,2.118,14.25,272.25
ocotepeque,2020-06-28,1.389,14.25,270.75
copan,2020-06-28,0.652,14.75,271.25
comayagua,2020-06-29,0.0,14.25,272.25
ocotepeque,2020-06-29,0.0,14.25,270.75
copan,2020-06-29,0.0,14.75,271.25
comayagua,2020-06-30,0.053,14.25,272.25
ocotepeque,2020-06-30,15.25,14.25,270.75
copan,2020-06-30,0.834,14.75,271.25
comayagua,2020-07-01,0.0,14.25,272.25
ocotepeque,2020-07-01,4.855,14.25,270.75
copan,2020-07-01,0.184,14.75,271.25
comayagua,2020-07-02,4.936,14.25,272.25
ocotepeque,2020-07-02,15.764,14.25,270.75
copan,2020-07-02,0.792,14.75,271.25
comayagua,2020-07-03,6.535,14.25,272.25
ocotepeque,2020-07-03,1.699,14.25,270.75
copan,2020-07-03,5.748,14.75,271.25
comayagua,2020-07-04,7.104,14.25,272.25
ocotepeque,2020-07-04,11.217,14.25,270.75
copan,2020-07-04,10.384,14.75,271.25
comayagua,2020-07-05,6.203,14.25,272.25
ocotepeque,2020-07-05,11.224,14.25,270.75
copan,2020-07-05,1.91,14.75,271.25
comayagua,2020-07-06,7.118,14.25,272.25
ocotepeque,2020-07-06,10.331,14.25,270.75
copan,2020-07-06,9.855,14.75,271.25
comayagua,2020-07-07,1.556,14.25,272.25
ocotepeque,2020-07-07,0.0,14.25,270.75
copan,2020-07-07,0.023,14.75,271.25
comayagua,2020-07-08,0.197,14.25,272.25
ocotepeque,2020-07-08,0.044,14.25,270.75
copan,2020-07-08,0.337,14.75,271.25
comayagua,2020-07-09,0.686,14.25,272.25
ocotepeque,2020-07-09,4.942,14.25,270.75
copan,2020-07-09,1.202,14.75,271.25
comayagua,2020-07-10,6.619,14.25,272.25
ocotepeque,2020-07-10,22.293,14.25,270.75
copan,2020-07-10,18.933,14.75,271.25
comayagua,2020-07-11,4.217,14.25,272.25
ocotepeque,2020-07-11,1.282,14.25,270.75
copan,2020-07-11,3.993,14.75,271.25
comayagua,2020-07-12,0.565,14.25,272.25
ocotepeque,2020-07-12,0.15,14.25,270.75
copan,2020-07-12,1.683,14.75,271.25
comayagua,2020-07-13,11.171,14.25,272.25
ocotepeque,2020-07-13,0.0,14.25,270.75
copan,2020-07-13,0.218,14.75,271.25
comayagua,2020-07-14,0.47,14.25,272.25
ocotepeque,2020-07-14,0.081,14.25,270.75
copan,2020-07-14,0.0,14.75,271.25
comayagua,2020-07-15,5.184,14.25,272.25
ocotepeque,2020-07-15,0.304,14.25,270.75
copan,2020-07-15,2.233,14.75,271.25
comayagua,2020-07-16,2.489,14.25,272.25
ocotepeque,2020-07-16,0.17,14.25,270.75
copan,2020-07-16,0.893,14.75,271.25
comayagua,2020-07-17,0.074,14.25,272.25
ocotepeque,2020-07-17,0.167,14.25,270.75
copan,2020-07-17,1.917,14.75,271.25
comayagua,2020-07-18,0.0,14.25,272.25
ocotepeque,2020-07-18,0.123,14.25,270.75
copan,2020-07-18,1.447,14.75,271.25
comayagua,2020-07-19,3.782,14.25,272.25
ocotepeque,2020-07-19,0.0,14.25,270.75
copan,2020-07-19,0.045,14.75,271.25
comayagua,2020-07-20,0.287,14.25,272.25
ocotepeque,2020-07-20,0.0,14.25,270.75
copan,2020-07-20,0.249,14.75,271.25
comayagua,2020-07-21,15.66,14.25,272.25
ocotepeque,2020-07-21,43.836,14.25,270.75
copan,2020-07-21,45.85,14.75,271.25
comayagua,2020-07-22,18.219,14.25,272.25
ocotepeque,2020-07-22,13.662,14.25,270.75
copan,2020-07-22,34.395,14.75,271.25
comayagua,2020-07-23,2.526,14.25,272.25
ocotepeque,2020-07-23,20.554,14.25,270.75
copan,2020-07-23,1.613,14.75,271.25
comayagua,2020-07-24,2.399,14.25,272.25
ocotepeque,2020-07-24,0.0,14.25,270.75
copan,2020-07-24,0.024,14.75,271.25
comayagua,2020-07-25,5.944,14.25,272.25
ocotepeque,2020-07-25,0.727,14.25,270.75
copan,2020-07-25,2.197,14.75,271.25
comayagua,2020-07-26,8.408,14.25,272.25
ocotepeque,2020-07-26,7.347,14.25,270.75
copan,2020-07-26,28.372,14.75,271.25
comayagua,2020-07-27,2.529,14.25,272.25
ocotepeque,2020-07-27,0.099,14.25,270.75
copan,2020-07-27,1.038,14.75,271.25
comayagua,2020-07-28,5.231,14.25,272.25
ocotepeque,2020-07-28,8.856,14.25,270.75
copan,2020-07-28,30.961,14.75,271.25
comayagua,2020-07-29,3.18,14.25,272.25
ocotepeque,2020-07-29,1.203,14.25,270.75
copan,2020-07-29,2.83,14.75,271.25
comayagua,2020-07-30,0.0,14.25,272.25
ocotepeque,2020-07-30,0.038,14.25,270.75
copan,2020-07-30,0.417,14.75,271.25
comayagua,2020-07-31,0.0,14.25,272.25
ocotepeque,2020-07-31,0.0,14.25,270.75
copan,2020-07-31,0.0,14.75,271.25
comayagua,2020-08-01,0.0,14.25,272.25
ocotepeque,2020-08-01,0.0,14.25,270.75
copan,2020-08-01,0.0,14.75,271.25
comayagua,2020-08-02,0.0,14.25,272.25
ocotepeque,2020-08-02,0.0,14.25,270.75
copan,2020-08-02,0.0,14.75,271.25
comayagua,2020-08-03,8.597,14.25,272.25
ocotepeque,2020-08-03,0.0,14.25,270.75
copan,2020-08-03,0.064,14.75,271.25
comayagua,2020-08-04,1.889,14.25,272.25
ocotepeque,2020-08-04,23.555,14.25,270.75
copan,2020-08-04,7.513,14.75,271.25
comayagua,2020-08-05,3.942,14.25,272.25
ocotepeque,2020-08-05,15.658,14.25,270.75
copan,2020-08-05,0.984,14.75,271.25
comayagua,2020-08-06,41.013,14.25,272.25
ocotepeque,2020-08-06,16.439,14.25,270.75
copan,2020-08-06,37.091,14.75,271.25
comayagua,2020-08-07,8.481,14.25,272.25
ocotepeque,2020-08-07,12.818,14.25,270.75
copan,2020-08-07,32.514,14.75,271.25
comayagua,2020-08-08,2.117,14.25,272.25
ocotepeque,2020-08-08,13.731,14.25,270.75
copan,2020-08-08,1.096,14.75,271.25
comayagua,2020-08-09,2.126,14.25,272.25
ocotepeque,2020-08-09,0.597,14.25,270.75
copan,2020-08-09,2.375,14.75,271.25
comayagua,2020-08-10,2.148,14.25,272.25
ocotepeque,2020-08-10,6.458,14.25,270.75
copan,2020-08-10,24.882,14.75,271.25
comayagua,2020-08-11,0.0,14.25,272.25
ocotepeque,2020-08-11,0.858,14.25,270.75
copan,2020-08-11,0.37,14.75,271.25
comayagua,2020-08-12,0.0,14.25,272.25
ocotepeque,2020-08-12,1.223,14.25,270.75
copan,2020-08-12,0.0,14.75,271.25
comayagua,2020-08-13,8.367,14.25,272.25
ocotepeque,2020-08-13,1.107,14.25,270.75
copan,2020-08-13,4.09,14.75,271.25
comayagua,2020-08-14,2.435,14.25,272.25
ocotepeque,2020-08-14,9.133,14.25,270.75
copan,2020-08-14,2.296,14.75,271.25
comayagua,2020-08-15,0.0,14.25,272.25
ocotepeque,2020-08-15,0.0,14.25,270.75
copan,2020-08-15,0.0,14.75,271.25
comayagua,2020-08-16,0.786,14.25,272.25
ocotepeque,2020-08-16,0.0,14.25,270.75
copan,2020-08-16,0.222,14.75,271.25
comayagua,2020-08-17,10.496,14.25,272.25
ocotepeque,2020-08-17,27.845,14.25,270.75
copan,2020-08-17,42.105,14.75,271.25
