date,element,value,mflag,qflag,sflag
19870912,PRCP,9.7,,,I
19870913,PRCP,0.0,,,I
19870914,PRCP,0.0,,,I
19870915,PRCP,7.1,,,I
19870916,PRCP,3.1,,,I
19870917,PRCP,1.5,,,I
19870918,PRCP,0.0,,,I
19870919,PRCP,49.6,,,I
19870920,PRCP,14.9,,,I
19870921,PRCP,0.5,,,I
19870922,PRCP,0.7,,,I
19870923,PRCP,0.0,,,I
19870924,PRCP,0.0,,,I
19870925,PRCP,0.0,,,I
19870926,PRCP,5.2,,,I
19870927,PRCP,0.0,,,I
19870928,PRCP,1.3,,,I
19870929,PRCP,0.0,,,I
19870930,PRCP,1.8,,,I
19871001,PRCP,0.0,,,I
19871002,PRCP,0.0,,,I
19871003,PRCP,0.7,,,I
19871004,PRCP,0.0,,,I
19871005,PRCP,0.0,,,I
19871006,PRCP,0.0,,,I
19871007,PRCP,0.2,,,I
19871008,PRCP,0.0,,,I
19871009,PRCP,12.1,,,I
19871010,PRCP,15.6,,,I
19871011,PRCP,0.0,,,I
19871012,PRCP,0.0,,,I
19871013,PRCP,0.0,,,I
19871014,PRCP,0.0,,,I
19871015,PRCP,0.0,,,I
19871016,PRCP,0.0,,,I
19871017,PRCP,0.0,,,I
19871018,PRCP,0.0,,,I
19871019,PRCP,0.0,,,I
19871020,PRCP,0.0,,,I
19871021,PRCP,0.0,,,I
19871022,PRCP,0.0,,,I
19871023,PRCP,1.7,,,I
19871024,PRCP,0.0,,,I
19871025,PRCP,0.0,,,I
19871026,PRCP,4.6,,,I
19871027,PRCP,1.9,,,I
19871028,PRCP,0.0,,,I
19871029,PRCP,0.0,,,I
19871030,PRCP,0.0,,,I
19871031,PRCP,0.0,,,I
19871101,PRCP,0.0,,,I
19871102,PRCP,0.0,,,I
19871103,PRCP,0.0,,,I
19871104,PRCP,0.0,,,I
19871105,PRCP,0.0,,,I
19871106,PRCP,0.0,,,I
19871107,PRCP,0.0,,,I
19871108,PRCP,0.0,,,I
19871109,PRCP,0.8,,,I
19871110,PRCP,0.0,,,I
19871111,PRCP,0.0,,,I
19871112,PRCP,0.0,,,I
19871113,PRCP,0.0,,,I
19871114,PRCP,0.0,,,I
19871115,PRCP,0.0,,,I
19871116,PRCP,0.5,,,I
19871117,PRCP,1.8,,,I
19871118,PRCP,2.6,,,I
19871119,PRCP,0.0,,,I
19871120,PRCP,0.4,,,I
19871121,PRCP,1.0,,,I
19871122,PRCP,0.0,,,I
19871123,PRCP,0.0,,,I
19871124,PRCP,0.0,,,I
19871125,PRCP,0.0,,,I
19871126,PRCP,12.4,,,I
19871127,PRCP,0.0,,,I
19871128,PRCP,0.0,,,I
19871129,PRCP,0.0,,,I
19871130,PRCP,0.0,,,I
19871201,PRCP,0.0,,,I
19871202,PRCP,0.0,,,I
19871203,PRCP,0.0,,,I
19871204,PRCP,8.4,,,I
19871205,PRCP,2.3,,,I
19871206,PRCP,0.0,,,I
19871207,PRCP,0.0,,,I
19871208,PRCP,0.0,,,I
19871209,PRCP,0.0,,,I
19871210,PRCP,0.0,,,I
19871211,PRCP,0.0,,,I
19871212,PRCP,0.0,,,I
19871213,PRCP,0.0,,,I
19871214,PRCP,0.0,,,I
19871215,PRCP,0.0,,,I
19871216,PRCP,0.0,,,I
19871217,PRCP,0.0,,,I
19871218,PRCP,0.0,,,I
19871219,PRCP,2.7,,,I
19871220,PRCP,8.9,,,I
19871221,PRCP,1.3,,,I
19871222,PRCP,1.8,,,I
19871223,PRCP,0.8,,,I
19871224,PRCP,3.8,,,I
19871225,PRCP,2.3,,,I
19871226,PRCP,5.6,,,I
19871227,PRCP,1.0,,,I
19871228,PRCP,0.3,,,I
19871229,PRCP,0.0,,,I
19871230,PRCP,2.8,,,I
19871231,PRCP,0.8,,,I
19880101,PRCP,10.9,,,I
19880102,PRCP,32.0,,,I
19880103,PRCP,0.0,,,I
19880104,PRCP,0.0,,,I
19880105,PRCP,1.2,,,I
19880106,PRCP,7.9,,,I
19880107,PRCP,0.3,,,I
19880108,PRCP,3.7,,,I
19880109,PRCP,0.0,,,I
19880110,PRCP,0.0,,,I
19880111,PRCP,0.2,,,I
19880112,PRCP,0.7,,,I
19880113,PRCP,0.3,,,I
19880114,PRCP,6.8,,,I
19880115,PRCP,0.6,,,I
19880116,PRCP,0.4,,,I
19880117,PRCP,0.0,,,I
19880118,PRCP,7.0,,,I
19880119,PRCP,0.0,,,I
19880120,PRCP,0.0,,,I
19880121,PRCP,0.0,,,I
19880122,PRCP,0.4,,,I
19880123,PRCP,0.0,,,I
19880124,PRCP,0.0,,,I
19880125,PRCP,0.0,,,I
19880126,PRCP,0.0,,,I
19880127,PRCP,0.0,,,I
19880128,PRCP,0.0,,,I
19880129,PRCP,0.0,,,I
19880130,PRCP,0.0,,,I
19880131,PRCP,2.1,,,I
19880201,PRCP,0.1,,,I
19880202,PRCP,15.1,,,I
19880203,PRCP,2.7,,,I
19880204,PRCP,0.0,,,I
19880205,PRCP,1.9,,,I
19880206,PRCP,0.0,,,I
19880207,PRCP,0.0,,,I
19880208,PRCP,0.0,,,I
19880209,PRCP,0.0,,,I
19880210,PRCP,0.0,,,I
19880211,PRCP,0.5,,,I
19880212,PRCP,2.2,,,I
19880213,PRCP,0.0,,,I
19880214,PRCP,0.0,,,I
19880215,PRCP,0.0,,,I
19880216,PRCP,0.0,,,I
19880217,PRCP,0.0,,,I
19880218,PRCP,0.0,,,I
19880219,PRCP,0.0,,,I
19880220,PRCP,0.0,,,I
19880221,PRCP,0.0,,,I
19880222,PRCP,2.1,,,I
19880223,PRCP,0.0,,,I
19880224,PRCP,0.5,,,I
19880225,PRCP,2.0,,,I
19880226,PRCP,1.8,,,I
19880227,PRCP,0.0,,,I
19880228,PRCP,0.0,,,I
19880229,PRCP,0.0,,,I
19880301,PRCP,0.0,,,I
19880302,PRCP,0.0,,,I
19880303,PRCP,0.0,,,I
19880304,PRCP,0.3,,,I
19880305,PRCP,9.9,,,I
19880306,PRCP,0.4,,,I
19880307,PRCP,0.0,,,I
19880308,PRCP,0.0,,,I
19880309,PRCP,0.0,,,I
19880310,PRCP,10.3,,,I
19880311,PRCP,0.0,,,I
19880312,PRCP,0.0,,,I
19880313,PRCP,0.0,,,I
19880314,PRCP,0.0,,,I
19880315,PRCP,0.0,,,I
19880316,PRCP,0.3,,,I
19880317,PRCP,0.5,,,I
19880318,PRCP,0.0,,,I
19880319,PRCP,0.0,,,I
19880320,PRCP,0.0,,,I
19880321,PRCP,0.1,,,I
19880322,PRCP,0.0,,,I
19880323,PRCP,0.0,,,I
19880324,PRCP,0.0,,,I
19880325,PRCP,0.0,,,I
19880326,PRCP,0.0,,,I
19880327,PRCP,0.0,,,I
19880328,PRCP,0.0,,,I
19880329,PRCP,0.0,,,I
19880330,PRCP,0.0,,,I
19880331,PRCP,0.7,,,I
19880401,PRCP,3.6,,,I
19880402,PRCP,1.1,,,I
19880403,PRCP,0.0,,,I
19880404,PRCP,0.0,,,I
19880405,PRCP,0.0,,,I
19880406,PRCP,0.0,,,I
19880407,PRCP,0.0,,,I
19880408,PRCP,0.0,,,I
19880409,PRCP,0.0,,,I
19880410,PRCP,28.7,,,I
19880411,PRCP,2.9,,,I
19880412,PRCP,11.0,,,I
19880413,PRCP,0.0,,,I
19880414,PRCP,0.0,,,I
19880415,PRCP,0.0,,,I
19880416,PRCP,0.0,,,I
19880417,PRCP,0.0,,,I
19880418,PRCP,0.0,,,I
19880419,PRCP,0.0,,,I
19880420,PRCP,0.7,,,I
19880421,PRCP,0.0,,,I
19880422,PRCP,0.0,,,I
19880423,PRCP,0.0,,,I
19880424,PRCP,0.0,,,I
19880425,PRCP,0.0,,,I
19880426,PRCP,0.0,,,I
19880427,PRCP,0.0,,,I
19880428,PRCP,0.0,,,I
19880429,PRCP,0.0,,,I
19880430,PRCP,0.0,,,I
19880501,PRCP,3.2,,,I
19880502,PRCP,1.4,,,I
19880503,PRCP,0.6,,,I
19880504,PRCP,0.0,,,I
19880505,PRCP,0.0,,,I
19880506,PRCP,0.0,,,I
19880507,PRCP,0.0,,,I
19880508,PRCP,0.0,,,I
19880509,PRCP,0.0,,,I
19880510,PRCP,0.0,,,I
19880511,PRCP,0.0,,,I
19880512,PRCP,0.0,,,I
19880513,PRCP,0.0,,,I
19880514,PRCP,0.0,,,I
19880515,PRCP,0.0,,,I
19880516,PRCP,2.5,,,I
19880517,PRCP,14.9,,,I
19880518,PRCP,7.0,,,I
19880519,PRCP,1.4,,,I
19880520,PRCP,2.6,,,I
19880521,PRCP,0.0,,,I
19880522,PRCP,1.5,,,I
19880523,PRCP,0.0,,,I
19880524,PRCP,5.2,,,I
19880525,PRCP,0.0,,,I
19880526,PRCP,0.4,,,I
19880527,PRCP,0.0,,,I
19880528,PRCP,9.5,,,I
19880529,PRCP,27.3,,,I
19880530,PRCP,52.6,,,I
19880531,PRCP,40.6,,,I
19880601,PRCP,19.9,,,I
19880602,PRCP,16.9,,,I
19880603,PRCP,0.0,,,I
19880604,PRCP,0.0,,,I
19880605,PRCP,0.0,,,I
19880606,PRCP,0.0,,,I
19880607,PRCP,0.0,,,I
19880608,PRCP,0.0,,,I
19880609,PRCP,0.0,,,I
19880610,PRCP,6.8,,,I
19880611,PRCP,5.9,,,I
19880612,PRCP,38.0,,,I
19880613,PRCP,3.7,,,I
19880614,PRCP,8.2,,,I
19880615,PRCP,1.8,,,I
19880616,PRCP,21.5,,,I
19880617,PRCP,0.0,,,I
19880618,PRCP,1.2,,,I
19880619,PRCP,10.6,,,I
19880620,PRCP,3.7,,,I
19880621,PRCP,6.0,,,I
19880622,PRCP,0.0,,,I
19880623,PRCP,7.0,,,I
19880624,PRCP,0.5,,,I
19880625,PRCP,0.4,,,I
19880626,PRCP,0.0,,,I
19880627,PRCP,0.7,,,I
19880628,PRCP,0.0,,,I
19880629,PRCP,0.3,,,I
19880630,PRCP,0.0,,,I
19880701,PRCP,7.3,,,I
19880702,PRCP,0.8,,,I
19880703,PRCP,0.2,,,I
19880704,PRCP,3.1,,,I
19880705,PRCP,1.1,,,I
19880706,PRCP,0.0,,,I
19880707,PRCP,5.1,,,I
19880708,PRCP,1.6,,,I
19880709,PRCP,2.9,,,I
19880710,PRCP,20.3,,,I
19880711,PRCP,5.3,,,I
19880712,PRCP,0.3,,,I
19880713,PRCP,0.0,,,I
19880714,PRCP,0.8,,,I
19880715,PRCP,3.4,,,I
19880716,PRCP,14.7,,,I
19880717,PRCP,16.0,,,I
19880718,PRCP,2.1,,,I
19880719,PRCP,0.0,,,I
19880720,PRCP,8.1,,,I
19880721,PRCP,0.8,,,I
19880722,PRCP,0.0,,,I
19880723,PRCP,10.0,,,I
19880724,PRCP,0.3,,,I
19880725,PRCP,1.0,,,I
19880726,PRCP,0.0,,,I
19880727,PRCP,0.0,,,I
19880728,PRCP,21.1,,,I
19880729,PRCP,0.2,,,I
19880730,PRCP,1.0,,,I
19880731,PRCP,4.6,,,I
19880801,PRCP,3.3,,,I
19880802,PRCP,0.1,,,I
19880803,PRCP,6.8,,,I
19880804,PRCP,0.0,,,I
19880805,PRCP,2.1,,,I
19880806,PRCP,13.7,,,I
19880807,PRCP,3.6,,,I
19880808,PRCP,3.6,,,I
19880809,PRCP,2.6,,,I
19880810,PRCP,6.0,,,I
19880811,PRCP,0.0,,,I
19880812,PRCP,1.8,,,I
19880813,PRCP,0.2,,,I
19880814,PRCP,20.4,,,I
19880815,PRCP,1.1,,,I
19880816,PRCP,0.0,,,I
19880817,PRCP,0.0,,,I
19880818,PRCP,0.0,,,I
19880819,PRCP,0.0,,,I
19880820,PRCP,20.2,,,I
19880821,PRCP,7.1,,,I
19880822,PRCP,8.3,,,I
19880823,PRCP,16.6,,,I
19880824,PRCP,18.0,,,I
19880825,PRCP,57.2,,,I
19880826,PRCP,10.6,,,I
19880827,PRCP,1.0,,,I
19880828,PRCP,0.0,,,I
19880829,PRCP,0.2,,,I
19880830,PRCP,4.0,,,I
19880831,PRCP,0.0,,,I
19880901,PRCP,8.8,,,I
19880902,PRCP,42.0,,,I
19880903,PRCP,13.8,,,I
19880904,PRCP,12.7,,,I
19880905,PRCP,40.7,,,I
19880906,PRCP,0.0,,,I
19880907,PRCP,24.7,,,I
19880908,PRCP,101.1,,,I
19880909,PRCP,1.0,,,I
19880910,PRCP,5.3,,,I
19880911,PRCP,26.6,,,I
19880912,PRCP,0.0,,,I
19880913,PRCP,0.0,,,I
19880914,PRCP,0.0,,,I
19880915,PRCP,52.4,,,I
19880916,PRCP,1.3,,,I
19880917,PRCP,7.3,,,I
19880918,PRCP,15.0,,,I
19880919,PRCP,0.8,,,I
19880920,PRCP,0.0,,,I
19880921,PRCP,1.5,,,I
19880922,PRCP,2.3,,,I
19880923,PRCP,21.1,,,I
19880924,PRCP,42.6,,,I
19880925,PRCP,15.4,,,I
19880926,PRCP,25.5,,,I
19880927,PRCP,3.4,,,I
19880928,PRCP,33.3,,,I
19880929,PRCP,4.8,,,I
19880930,PRCP,0.0,,,I
19881001,PRCP,0.0,,,I
19881002,PRCP,0.0,,,I
19881003,PRCP,0.0,,,I
19881004,PRCP,0.0,,,I
19881005,PRCP,0.0,,,I
19881006,PRCP,5.8,,,I
19881007,PRCP,1.6,,,I
19881008,PRCP,3.2,,,I
19881009,PRCP,4.0,,,I
19881010,PRCP,1.6,,,I
19881011,PRCP,0.0,,,I
19881012,PRCP,16.8,,,I
19881013,PRCP,0.0,,,I
19881014,PRCP,22.1,,,I
19881015,PRCP,0.4,,,I
19881016,PRCP,0.8,,,I
19881017,PRCP,5.2,,,I
19881018,PRCP,0.3,,,I
19881019,PRCP,1.8,,,I
19881020,PRCP,2.2,,,I
19881021,PRCP,0.1,,,I
19881022,PRCP,3.0,,,I
19881023,PRCP,44.0,,,I
19881024,PRCP,0.0,,,I
19881025,PRCP,14.1,,,I
19881026,PRCP,40.1,,,I
19881027,PRCP,4.5,,,I
19881028,PRCP,0.0,,,I
19881029,PRCP,7.1,,,I
19881030,PRCP,0.0,,,I
19881031,PRCP,32.5,,,I
19881101,PRCP,0.0,,,I
19881102,PRCP,0.0,,,I
19881103,PRCP,0.0,,,I
19881104,PRCP,0.0,,,I
19881105,PRCP,0.0,,,I
19881106,PRCP,0.9,,,I
19881107,PRCP,0.0,,,I
19881108,PRCP,0.0,,,I
19881109,PRCP,10.8,,,I
19881110,PRCP,0.1,,,I
19881111,PRCP,0.0,,,I
19881112,PRCP,4.2,,,I
19881113,PRCP,0.4,,,I
19881114,PRCP,0.0,,,I
19881115,PRCP,0.4,,,I
19881116,PRCP,0.0,,,I
19881117,PRCP,0.0,,,I
19881118,PRCP,0.0,,,I
19881119,PRCP,0.0,,,I
19881120,PRCP,23.5,,,I
19881121,PRCP,23.8,,,I
19881122,PRCP,0.0,,,I
19881123,PRCP,1.3,,,I
19881124,PRCP,0.0,,,I
19881125,PRCP,0.0,,,I
19881126,PRCP,0.0,,,I
19881127,PRCP,18.7,,,I
19881128,PRCP,11.3,,,I
19881129,PRCP,0.3,,,I
19881130,PRCP,0.0,,,I
19881201,PRCP,0.0,,,I
19881202,PRCP,5.9,,,I
19881203,PRCP,2.2,,,I
19881204,PRCP,0.0,,,I
19881205,PRCP,0.0,,,I
19881206,PRCP,0.0,,,I
19881207,PRCP,0.0,,,I
19881208,PRCP,1.7,,,I
19881209,PRCP,10.4,,,I
19881210,PRCP,0.2,,,I
19881211,PRCP,0.0,,,I
19881212,PRCP,0.0,,,I
19881213,PRCP,0.0,,,I
19881214,PRCP,0.1,,,I
19881215,PRCP,0.0,,,I
19881216,PRCP,0.0,,,I
19881217,PRCP,1.6,,,I
19881218,PRCP,2.0,,,I
19881219,PRCP,0.5,,,I
19881220,PRCP,2.2,,,I
19881221,PRCP,0.2,,,I
19881222,PRCP,0.0,,,I
19881223,PRCP,0.1,,,I
19881224,PRCP,0.7,,,I
19881225,PRCP,0.0,,,I
19881226,PRCP,2.2,,,I
19881227,PRCP,0.0,,,I
19881228,PRCP,0.0,,,I
19881229,PRCP,0.0,,,I
19881230,PRCP,0.5,,,I
19881231,PRCP,0.3,,,I
19890101,PRCP,1.1,,,I
19890102,PRCP,0.0,,,I
19890103,PRCP,0.4,,,I
19890104,PRCP,0.0,,,I
19890105,PRCP,0.0,,,I
19890106,PRCP,0.0,,,I
19890107,PRCP,1.7,,,I
19890108,PRCP,4.3,,,I
19890109,PRCP,1.1,,,I
19890110,PRCP,2.0,,,I
19890111,PRCP,0.0,,,I
19890112,PRCP,0.0,,,I
19890113,PRCP,0.0,,,I
19890114,PRCP,4.2,,,I
19890115,PRCP,12.2,,,I
19890116,PRCP,0.0,,,I
19890117,PRCP,1.3,,,I
19890118,PRCP,0.5,,,I
19890119,PRCP,2.0,,,I
19890120,PRCP,0.0,,,I
19890121,PRCP,2.0,,,I
19890122,PRCP,0.0,,,I
19890123,PRCP,0.0,,,I
19890124,PRCP,1.4,,,I
19890125,PRCP,1.2,,,I
19890126,PRCP,3.3,,,I
19890127,PRCP,0.0,,,I
19890128,PRCP,0.0,,,I
19890129,PRCP,0.9,,,I
19890130,PRCP,0.2,,,I
19890131,PRCP,3.2,,,I
19890201,PRCP,0.0,,,I
19890202,PRCP,1.0,,,I
19890203,PRCP,9.5,,,I
19890204,PRCP,0.0,,,I
19890205,PRCP,3.4,,,I
19890206,PRCP,5.2,,,I
19890207,PRCP,7.6,,,I
19890208,PRCP,0.7,,,I
19890209,PRCP,0.0,,,I
19890210,PRCP,0.0,,,I
19890211,PRCP,0.0,,,I
19890212,PRCP,0.0,,,I
19890213,PRCP,2.3,,,I
19890214,PRCP,2.4,,,I
19890215,PRCP,2.1,,,I
19890216,PRCP,0.0,,,I
19890217,PRCP,0.0,,,I
19890218,PRCP,0.0,,,I
19890219,PRCP,16.1,,,I
19890220,PRCP,0.0,,,I
19890221,PRCP,0.0,,,I
19890222,PRCP,4.0,,,I
19890223,PRCP,0.0,,,I
19890224,PRCP,0.0,,,I
19890225,PRCP,0.0,,,I
19890226,PRCP,0.0,,,I
19890227,PRCP,0.0,,,I
19890228,PRCP,0.0,,,I
19890301,PRCP,0.0,,,I
19890302,PRCP,0.0,,,I
19890303,PRCP,0.0,,,I
19890304,PRCP,0.0,,,I
19890305,PRCP,0.0,,,I
19890306,PRCP,0.0,,,I
19890307,PRCP,0.0,,,I
19890308,PRCP,0.0,,,I
19890309,PRCP,0.0,,,I
19890310,PRCP,0.0,,,I
19890311,PRCP,0.0,,,I
19890312,PRCP,0.0,,,I
19890313,PRCP,0.0,,,I
19890314,PRCP,0.0,,,I
19890315,PRCP,0.0,,,I
19890316,PRCP,17.2,,,I
19890317,PRCP,6.4,,,I
19890318,PRCP,0.0,,,I
19890319,PRCP,0.0,,,I
19890320,PRCP,0.0,,,I
19890321,PRCP,0.0,,,I
19890322,PRCP,0.0,,,I
19890323,PRCP,0.0,,,I
19890324,PRCP,0.4,,,I
19890325,PRCP,0.0,,,I
19890326,PRCP,0.0,,,I
19890327,PRCP,0.3,,,I
19890328,PRCP,0.0,,,I
19890329,PRCP,0.0,,,I
19890330,PRCP,0.0,,,I
19890331,PRCP,0.0,,,I
19890401,PRCP,0.7,,,I
19890402,PRCP,0.6,,,I
19890403,PRCP,0.1,,,I
19890404,PRCP,0.0,,,I
19890405,PRCP,0.0,,,I
19890406,PRCP,0.0,,,I
19890407,PRCP,0.0,,,I
19890408,PRCP,0.0,,,I
19890409,PRCP,0.0,,,I
19890410,PRCP,0.0,,,I
19890411,PRCP,0.0,,,I
19890412,PRCP,0.4,,,I
19890413,PRCP,1.3,,,I
19890414,PRCP,0.0,,,I
19890415,PRCP,0.0,,,I
19890416,PRCP,0.0,,,I
19890417,PRCP,0.0,,,I
19890418,PRCP,0.0,,,I
19890419,PRCP,0.0,,,I
19890420,PRCP,0.0,,,I
19890421,PRCP,0.4,,,I
19890422,PRCP,0.0,,,I
19890423,PRCP,0.0,,,I
19890424,PRCP,0.0,,,I
19890425,PRCP,0.0,,,I
19890426,PRCP,0.0,,,I
19890427,PRCP,0.0,,,I
19890428,PRCP,0.0,,,I
19890429,PRCP,0.0,,,I
19890430,PRCP,0.0,,,I
19890501,PRCP,0.0,,,I
19890502,PRCP,0.0,,,I
19890503,PRCP,7.5,,,I
19890504,PRCP,0.7,,,I
19890505,PRCP,0.0,,,I
19890506,PRCP,0.0,,,I
19890507,PRCP,0.0,,,I
19890508,PRCP,8.0,,,I
19890509,PRCP,0.0,,,I
19890510,PRCP,0.0,,,I
19890511,PRCP,0.0,,,I
19890512,PRCP,22.9,,,I
19890513,PRCP,26.4,,,I
19890514,PRCP,34.3,,,I
19890515,PRCP,0.5,,,I
19890516,PRCP,0.0,,,I
19890517,PRCP,0.0,,,I
19890518,PRCP,0.0,,,I
19890519,PRCP,0.0,,,I
19890520,PRCP,0.0,,,I
19890521,PRCP,0.0,,,I
19890522,PRCP,14.6,,,I
19890523,PRCP,10.7,,,I
19890524,PRCP,1.7,,,I
19890525,PRCP,0.1,,,I
19890526,PRCP,0.6,,,I
19890527,PRCP,1.1,,,I
19890528,PRCP,0.0,,,I
19890529,PRCP,0.0,,,I
19890530,PRCP,0.0,,,I
19890531,PRCP,0.0,,,I
19890601,PRCP,0.0,,,I
19890602,PRCP,0.5,,,I
19890603,PRCP,6.0,,,I
19890604,PRCP,7.1,,,I
19890605,PRCP,5.2,,,I
19890606,PRCP,0.1,,,I
19890607,PRCP,1.0,,,I
19890608,PRCP,28.1,,,I
19890609,PRCP,2.5,,,I
19890610,PRCP,6.2,,,I
19890611,PRCP,3.9,,,I
19890612,PRCP,34.4,,,I
19890613,PRCP,23.5,,,I
19890614,PRCP,19.9,,,I
19890615,PRCP,25.2,,,I
19890616,PRCP,20.0,,,I
19890617,PRCP,7.3,,,I
19890618,PRCP,0.0,,,I
19890619,PRCP,0.0,,,I
19890620,PRCP,12.6,,,I
19890621,PRCP,3.3,,,I
19890622,PRCP,0.0,,,I
19890623,PRCP,0.0,,,I
19890624,PRCP,0.0,,,I
19890625,PRCP,0.0,,,I
19890626,PRCP,0.0,,,I
19890627,PRCP,0.0,,,I
19890628,PRCP,0.7,,,I
19890629,PRCP,0.0,,,I
19890630,PRCP,0.4,,,I
19890701,PRCP,0.8,,,I
19890702,PRCP,5.9,,,I
19890703,PRCP,5.8,,,I
19890704,PRCP,11.2,,,I
19890705,PRCP,0.0,,,I
19890706,PRCP,3.6,,,I
19890707,PRCP,4.0,,,I
19890708,PRCP,0.0,,,I
19890709,PRCP,0.9,,,I
19890710,PRCP,21.1,,,I
19890711,PRCP,15.3,,,I
19890712,PRCP,0.0,,,I
19890713,PRCP,0.0,,,I
19890714,PRCP,1.4,,,I
19890715,PRCP,0.0,,,I
19890716,PRCP,0.0,,,I
19890717,PRCP,8.4,,,I
19890718,PRCP,1.7,,,I
19890719,PRCP,7.4,,,I
19890720,PRCP,0.5,,,I
19890721,PRCP,0.3,,,I
19890722,PRCP,14.6,,,I
19890723,PRCP,3.0,,,I
19890724,PRCP,7.6,,,I
19890725,PRCP,2.7,,,I
19890726,PRCP,19.7,,,I
19890727,PRCP,3.6,,,I
19890728,PRCP,31.4,,,I
19890729,PRCP,2.5,,,I
19890730,PRCP,3.3,,,I
19890731,PRCP,0.0,,,I
19890801,PRCP,6.8,,,I
19890802,PRCP,3.8,,,I
19890803,PRCP,21.9,,,I
19890804,PRCP,0.0,,,I
19890805,PRCP,0.0,,,I
19890806,PRCP,0.0,,,I
19890807,PRCP,0.0,,,I
19890808,PRCP,1.1,,,I
19890809,PRCP,0.0,,,I
19890810,PRCP,0.5,,,I
19890811,PRCP,10.5,,,I
19890812,PRCP,12.8,,,I
19890813,PRCP,0.0,,,I
19890814,PRCP,0.0,,,I
19890815,PRCP,12.5,,,I
19890816,PRCP,0.2,,,I
19890817,PRCP,0.3,,,I
19890818,PRCP,0.4,,,I
19890819,PRCP,0.0,,,I
19890820,PRCP,0.1,,,I
19890821,PRCP,0.4,,,I
19890822,PRCP,0.1,,,I
19890823,PRCP,4.7,,,I
19890824,PRCP,0.0,,,I
19890825,PRCP,0.0,,,I
19890826,PRCP,44.8,,,I
19890827,PRCP,9.7,,,I
19890828,PRCP,0.0,,,I
19890829,PRCP,0.2,,,I
19890830,PRCP,1.8,,,I
19890831,PRCP,0.7,,,I
19890901,PRCP,2.3,,,I
19890902,PRCP,7.4,,,I
19890903,PRCP,9.8,,,I
19890904,PRCP,4.2,,,I
19890905,PRCP,3.6,,,I
19890906,PRCP,10.5,,,I
19890907,PRCP,0.2,,,I
19890908,PRCP,1.2,,,I
19890909,PRCP,0.0,,,I
19890910,PRCP,0.0,,,I
19890911,PRCP,6.6,,,I
19890912,PRCP,2.6,,,I
19890913,PRCP,19.0,,,I
19890914,PRCP,1.6,,,I
19890915,PRCP,16.3,,,I
19890916,PRCP,13.7,,,I
19890917,PRCP,16.8,,,I
19890918,PRCP,1.8,,,I
19890919,PRCP,0.0,,,I
19890920,PRCP,1.2,,,I
19890921,PRCP,2.6,,,I
19890922,PRCP,0.0,,,I
19890923,PRCP,1.2,,,I
19890924,PRCP,0.0,,,I
19890925,PRCP,0.4,,,I
19890926,PRCP,7.3,,,I
19890927,PRCP,6.5,,,I
19890928,PRCP,3.1,,,I
19890929,PRCP,9.2,,,I
19890930,PRCP,1.0,,,I
19891001,PRCP,1.5,,,I
19891002,PRCP,0.0,,,I
19891003,PRCP,0.0,,,I
19891004,PRCP,22.7,,,I
19891005,PRCP,0.2,,,I
19891006,PRCP,9.5,,,I
19891007,PRCP,8.3,,,I
19891008,PRCP,0.0,,,I
19891009,PRCP,0.0,,,I
19891010,PRCP,0.0,,,I
19891011,PRCP,13.3,,,I
19891012,PRCP,8.3,,,I
19891013,PRCP,3.3,,,I
19891014,PRCP,20.9,,,I
19891015,PRCP,0.8,,,I
19891016,PRCP,0.5,,,I
19891017,PRCP,4.5,,,I
19891018,PRCP,0.0,,,I
19891019,PRCP,8.6,,,I
19891020,PRCP,0.7,,,I
19891021,PRCP,1.2,,,I
19891022,PRCP,2.2,,,I
19891023,PRCP,0.2,,,I
19891024,PRCP,0.0,,,I
19891025,PRCP,0.0,,,I
19891026,PRCP,0.0,,,I
19891027,PRCP,0.0,,,I
19891028,PRCP,0.0,,,I
19891029,PRCP,0.0,,,I
19891030,PRCP,0.0,,,I
19891031,PRCP,0.0,,,I
19891101,PRCP,0.0,,,I
19891102,PRCP,0.0,,,I
19891103,PRCP,6.0,,,I
19891104,PRCP,50.4,,,I
19891105,PRCP,20.2,,,I
19891106,PRCP,0.5,,,I
19891107,PRCP,2.8,,,I
19891108,PRCP,0.0,,,I
19891109,PRCP,6.3,,,I
19891110,PRCP,7.4,,,I
19891111,PRCP,0.3,,,I
19891112,PRCP,8.8,,,I
19891113,PRCP,6.3,,,I
19891114,PRCP,0.6,,,I
19891115,PRCP,0.0,,,I
19891116,PRCP,0.0,,,I
19891117,PRCP,0.0,,,I
19891118,PRCP,0.3,,,I
19891119,PRCP,0.5,,,I
19891120,PRCP,15.6,,,I
19891121,PRCP,0.0,,,I
19891122,PRCP,0.0,,,I
19891123,PRCP,0.0,,,I
19891124,PRCP,0.0,,,I
19891125,PRCP,1.3,,,I
19891126,PRCP,0.5,,,I
19891127,PRCP,4.9,,,I
19891128,PRCP,0.0,,,I
19891129,PRCP,6.0,,,I
19891130,PRCP,0.0,,,I
19891201,PRCP,0.0,,,I
19891202,PRCP,0.0,,,I
19891203,PRCP,0.0,,,I
19891204,PRCP,5.3,,,I
19891205,PRCP,1.2,,,I
19891206,PRCP,0.5,,,I
19891207,PRCP,32.8,,,I
19891208,PRCP,1.1,,,I
19891209,PRCP,2.0,,,I
19891210,PRCP,0.0,,,I
19891211,PRCP,0.0,,,I
