Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag,Note
101,'360,Indonesia,6610,Agricultural land,5110,Area,1961,1961,1000 ha,31229.530000,I,
101,'360,Indonesia,6610,Agricultural land,5110,Area,1962,1962,1000 ha,31416.010000,I,
101,'360,Indonesia,6610,Agricultural land,5110,Area,1963,1963,1000 ha,31633.500000,I,
101,'360,Indonesia,6610,Agricultural land,5110,Area,1964,1964,1000 ha,31749.180000,I,
101,'360,Indonesia,6610,Agricultural land,5110,Area,1965,1965,1000 ha,31994.690000,I,
101,'360,Indonesia,6610,Agricultural land,5110,Area,1966,1966,1000 ha,32162.100000,I,
101,'360,Indonesia,6610,Agricultural land,5110,Area,1967,1967,1000 ha,32283.800000,I,
101,'360,Indonesia,6610,Agricultural land,5110,Area,1968,1968,1000 ha,32677.070000,I,
101,'360,Indonesia,6610,Agricultural land,5110,Area,1969,1969,1000 ha,33062.640000,I,
101,'360,Indonesia,6610,Agricultural land,5110,Area,1970,1970,1000 ha,33203.160000,I,
101,'360,Indonesia,6610,Agricultural land,5110,Area,1971,1971,1000 ha,33593.050000,I,
101,'360,Indonesia,6610,Agricultural land,5110,Area,1972,1972,1000 ha,33965.890000,I,
101,'360,Indonesia,6610,Agricultural land,5110,Area,1973,1973,1000 ha,34253.780000,I,
101,'360,Indonesia,6610,Agricultural land,5110,Area,1974,1974,1000 ha,34527.250000,I,
101,'360,Indonesia,6610,Agricultural land,5110,Area,1975,1975,1000 ha,34926.440000,I,
101,'360,Indonesia,6610,Agricultural land,5110,Area,1976,1976,1000 ha,34910.400000,I,
101,'360,Indonesia,6610,Agricultural land,5110,Area,1977,1977,1000 ha,35113.870000,I,
101,'360,Indonesia,6610,Agricultural land,5110,Area,1978,1978,1000 ha,35396.810000,I,
101,'360,Indonesia,6610,Agricultural land,5110,Area,1979,1979,1000 ha,35853.570000,I,
101,'360,Indonesia,6610,Agricultural land,5110,Area,1980,1980,1000 ha,36266.620000,I,
101,'360,Indonesia,6610,Agricultural land,5110,Area,1981,1981,1000 ha,36640.960000,I,
101,'360,Indonesia,6610,Agricultural land,5110,Area,1982,1982,1000 ha,37035.790000,I,
101,'360,Indonesia,6610,Agricultural land,5110,Area,1983,1983,1000 ha,37222.540000,I,
101,'360,Indonesia,6610,Agricultural land,5110,Area,1984,1984,1000 ha,37052.000000,A,
101,'360,Indonesia,6610,Agricultural land,5110,Area,1985,1985,1000 ha,39278.500000,I,
101,'360,Indonesia,6610,Agricultural land,5110,Area,1986,1986,1000 ha,41292.000000,A,
101,'360,Indonesia,6610,Agricultural land,5110,Area,1987,1987,1000 ha,43485.000000,A,
101,'360,Indonesia,6610,Agricultural land,5110,Area,1988,1988,1000 ha,44137.000000,A,
101,'360,Indonesia,6610,Agricultural land,5110,Area,1989,1989,1000 ha,44435.000000,A,
101,'360,Indonesia,6610,Agricultural land,5110,Area,1990,1990,1000 ha,45083.000000,A,
101,'360,Indonesia,6610,Agricultural land,5110,Area,1991,1991,1000 ha,41524.000000,A,
101,'360,Indonesia,6610,Agricultural land,5110,Area,1992,1992,1000 ha,41356.000000,I,
101,'360,Indonesia,6610,Agricultural land,5110,Area,1993,1993,1000 ha,42016.000000,A,
101,'360,Indonesia,6610,Agricultural land,5110,Area,1994,1994,1000 ha,41971.000000,I,
101,'360,Indonesia,6610,Agricultural land,5110,Area,1995,1995,1000 ha,42978.000000,I,
101,'360,Indonesia,6610,Agricultural land,5110,Area,1996,1996,1000 ha,42968.000000,I,
101,'360,Indonesia,6610,Agricultural land,5110,Area,1997,1997,1000 ha,42968.000000,I,
101,'360,Indonesia,6610,Agricultural land,5110,Area,1998,1998,1000 ha,43118.000000,I,
101,'360,Indonesia,6610,Agricultural land,5110,Area,1999,1999,1000 ha,44118.000000,I,
101,'360,Indonesia,6610,Agricultural land,5110,Area,2000,2000,1000 ha,44618.000000,I,
101,'360,Indonesia,6610,Agricultural land,5110,Area,2001,2001,1000 ha,45441.000000,I,
101,'360,Indonesia,6610,Agricultural land,5110,Area,2002,2002,1000 ha,46041.000000,I,
101,'360,Indonesia,6610,Agricultural land,5110,Area,2003,2003,1000 ha,46541.000000,I,
101,'360,Indonesia,6610,Agricultural land,5110,Area,2004,2004,1000 ha,46632.630000,I,
101,'360,Indonesia,6610,Agricultural land,5110,Area,2005,2005,1000 ha,46824.260000,I,
101,'360,Indonesia,6610,Agricultural land,5110,Area,2006,2006,1000 ha,47915.890000,I,
101,'360,Indonesia,6610,Agricultural land,5110,Area,2007,2007,1000 ha,48907.520000,I,
101,'360,Indonesia,6610,Agricultural land,5110,Area,2008,2008,1000 ha,49199.150000,I,
101,'360,Indonesia,6610,Agricultural land,5110,Area,2009,2009,1000 ha,49890.780000,I,
101,'360,Indonesia,6610,Agricultural land,5110,Area,2010,2010,1000 ha,49882.410000,I,
101,'360,Indonesia,6610,Agricultural land,5110,Area,2011,2011,1000 ha,50874.040000,I,
101,'360,Indonesia,6610,Agricultural land,5110,Area,2012,2012,1000 ha,50865.680000,I,
101,'360,Indonesia,6610,Agricultural land,5110,Area,2013,2013,1000 ha,51357.310000,I,
101,'360,Indonesia,6610,Agricultural land,5110,Area,2014,2014,1000 ha,51648.940000,I,
101,'360,Indonesia,6610,Agricultural land,5110,Area,2015,2015,1000 ha,51840.570000,I,
101,'360,Indonesia,6610,Agricultural land,5110,Area,2016,2016,1000 ha,52332.200000,I,
101,'360,Indonesia,6610,Agricultural land,5110,Area,2017,2017,1000 ha,52119.730000,I,
101,'360,Indonesia,6610,Agricultural land,5110,Area,2018,2018,1000 ha,53343.760000,I,
101,'360,Indonesia,6610,Agricultural land,5110,Area,2019,2019,1000 ha,53979.290000,I,
101,'360,Indonesia,6610,Agricultural land,5110,Area,2020,2020,1000 ha,54382.320000,I,
101,'360,Indonesia,6610,Agricultural land,5110,Area,2021,2021,1000 ha,54800.550000,I,
101,'360,Indonesia,6610,Agricultural land,5110,Area,2022,2022,1000 ha,54898.080000,I,
101,'360,Indonesia,6610,Agricultural land,5110,Area,2023,2023,1000 ha,54700.440000,I,
101,'360,Indonesia,6610,Agricultural land,5110,Area,2024,2024,1000 ha,54753.810000,I,
101,'360,Indonesia,6610,Agricultural land,7209,Share in Land area,1961,1961,%,17.240000,E,
101,'360,Indonesia,6610,Agricultural land,7209,Share in Land area,1962,1962,%,17.340000,E,
101,'360,Indonesia,6610,Agricultural land,7209,Share in Land area,1963,1963,%,17.460000,E,
101,'360,Indonesia,6610,Agricultural land,7209,Share in Land area,1964,1964,%,17.530000,E,
101,'360,Indonesia,6610,Agricultural land,7209,Share in Land area,1965,1965,%,17.660000,E,
101,'360,Indonesia,6610,Agricultural land,7209,Share in Land area,1966,1966,%,17.750000,E,
101,'360,Indonesia,6610,Agricultural land,7209,Share in Land area,1967,1967,%,17.820000,E,
101,'360,Indonesia,6610,Agricultural land,7209,Share in Land area,1968,1968,%,18.040000,E,
101,'360,Indonesia,6610,Agricultural land,7209,Share in Land area,1969,1969,%,18.250000,E,
101,'360,Indonesia,6610,Agricultural land,7209,Share in Land area,1970,1970,%,18.330000,E,
101,'360,Indonesia,6610,Agricultural land,7209,Share in Land area,1971,1971,%,18.540000,E,
101,'360,Indonesia,6610,Agricultural land,7209,Share in Land area,1972,1972,%,18.750000,E,
101,'360,Indonesia,6610,Agricultural land,7209,Share in Land area,1973,1973,%,18.910000,E,
101,'360,Indonesia,6610,Agricultural land,7209,Share in Land area,1974,1974,%,19.060000,E,
101,'360,Indonesia,6610,Agricultural land,7209,Share in Land area,1975,1975,%,19.280000,E,
101,'360,Indonesia,6610,Agricultural land,7209,Share in Land area,1976,1976,%,19.270000,E,
101,'360,Indonesia,6610,Agricultural land,7209,Share in Land area,1977,1977,%,19.380000,E,
101,'360,Indonesia,6610,Agricultural land,7209,Share in Land area,1978,1978,%,19.540000,E,
101,'360,Indonesia,6610,Agricultural land,7209,Share in Land area,1979,1979,%,19.790000,E,
101,'360,Indonesia,6610,Agricultural land,7209,Share in Land area,1980,1980,%,20.020000,E,
101,'360,Indonesia,6610,Agricultural land,7209,Share in Land area,1981,1981,%,20.230000,E,
101,'360,Indonesia,6610,Agricultural land,7209,Share in Land area,1982,1982,%,20.440000,E,
101,'360,Indonesia,6610,Agricultural land,7209,Share in Land area,1983,1983,%,20.550000,E,
101,'360,Indonesia,6610,Agricultural land,7209,Share in Land area,1984,1984,%,20.450000,E,
101,'360,Indonesia,6610,Agricultural land,7209,Share in Land area,1985,1985,%,21.680000,E,
101,'360,Indonesia,6610,Agricultural land,7209,Share in Land area,1986,1986,%,22.790000,E,
101,'360,Indonesia,6610,Agricultural land,7209,Share in Land area,1987,1987,%,24.000000,E,
101,'360,Indonesia,6610,Agricultural land,7209,Share in Land area,1988,1988,%,24.360000,E,
101,'360,Indonesia,6610,Agricultural land,7209,Share in Land area,1989,1989,%,24.530000,E,
101,'360,Indonesia,6610,Agricultural land,7209,Share in Land area,1990,1990,%,24.890000,E,
101,'360,Indonesia,6610,Agricultural land,7209,Share in Land area,1991,1991,%,22.920000,E,
101,'360,Indonesia,6610,Agricultural land,7209,Share in Land area,1992,1992,%,22.830000,E,
101,'360,Indonesia,6610,Agricultural land,7209,Share in Land area,1993,1993,%,23.190000,E,
101,'360,Indonesia,6610,Agricultural land,7209,Share in Land area,1994,1994,%,23.170000,E,
101,'360,Indonesia,6610,Agricultural land,7209,Share in Land area,1995,1995,%,23.720000,E,
101,'360,Indonesia,6610,Agricultural land,7209,Share in Land area,1996,1996,%,23.720000,E,
101,'360,Indonesia,6610,Agricultural land,7209,Share in Land area,1997,1997,%,23.720000,E,
101,'360,Indonesia,6610,Agricultural land,7209,Share in Land area,1998,1998,%,23.800000,E,
101,'360,Indonesia,6610,Agricultural land,7209,Share in Land area,1999,1999,%,24.350000,E,
101,'360,Indonesia,6610,Agricultural land,7209,Share in Land area,2000,2000,%,23.760000,E,
101,'360,Indonesia,6610,Agricultural land,7209,Share in Land area,2001,2001,%,24.200000,E,
101,'360,Indonesia,6610,Agricultural land,7209,Share in Land area,2002,2002,%,24.520000,E,
101,'360,Indonesia,6610,Agricultural land,7209,Share in Land area,2003,2003,%,24.790000,E,
101,'360,Indonesia,6610,Agricultural land,7209,Share in Land area,2004,2004,%,24.840000,E,
101,'360,Indonesia,6610,Agricultural land,7209,Share in Land area,2005,2005,%,24.940000,E,
101,'360,Indonesia,6610,Agricultural land,7209,Share in Land area,2006,2006,%,25.520000,E,
101,'360,Indonesia,6610,Agricultural land,7209,Share in Land area,2007,2007,%,26.050000,E,
101,'360,Indonesia,6610,Agricultural land,7209,Share in Land area,2008,2008,%,26.200000,E,
101,'360,Indonesia,6610,Agricultural land,7209,Share in Land area,2009,2009,%,26.570000,E,
101,'360,Indonesia,6610,Agricultural land,7209,Share in Land area,2010,2010,%,26.570000,E,
101,'360,Indonesia,6610,Agricultural land,7209,Share in Land area,2011,2011,%,27.100000,E,
101,'360,Indonesia,6610,Agricultural land,7209,Share in Land area,2012,2012,%,27.090000,E,
101,'360,Indonesia,6610,Agricultural land,7209,Share in Land area,2013,2013,%,27.350000,E,
101,'360,Indonesia,6610,Agricultural land,7209,Share in Land area,2014,2014,%,27.510000,E,
101,'360,Indonesia,6610,Agricultural land,7209,Share in Land area,2015,2015,%,27.610000,E,
101,'360,Indonesia,6610,Agricultural land,7209,Share in Land area,2016,2016,%,27.870000,E,
101,'360,Indonesia,6610,Agricultural land,7209,Share in Land area,2017,2017,%,27.760000,E,
101,'360,Indonesia,6610,Agricultural land,7209,Share in Land area,2018,2018,%,28.410000,E,
101,'360,Indonesia,6610,Agricultural land,7209,Share in Land area,2019,2019,%,28.750000,E,
101,'360,Indonesia,6610,Agricultural land,7209,Share in Land area,2020,2020,%,28.960000,E,
101,'360,Indonesia,6610,Agricultural land,7209,Share in Land area,2021,2021,%,28.960000,E,
101,'360,Indonesia,6610,Agricultural land,7209,Share in Land area,2022,2022,%,29.010000,E,
101,'360,Indonesia,6610,Agricultural land,7209,Share in Land area,2023,2023,%,28.910000,E,
101,'360,Indonesia,6610,Agricultural land,7209,Share in Land area,2024,2024,%,28.930000,E,
101,'360,Indonesia,6610,Agricultural land,7278,Value of agricultural production (Int. $) per Area,1961,1961,USD_PPP/ha,461.070000,E,
101,'360,Indonesia,6610,Agricultural land,7278,Value of agricultural production (Int. $) per Area,1962,1962,USD_PPP/ha,494.310000,E,
101,'360,Indonesia,6610,Agricultural land,7278,Value of agricultural production (Int. $) per Area,1963,1963,USD_PPP/ha,468.080000,E,
101,'360,Indonesia,6610,Agricultural land,7278,Value of agricultural production (Int. $) per Area,1964,1964,USD_PPP/ha,493.380000,E,
101,'360,Indonesia,6610,Agricultural land,7278,Value of agricultural production (Int. $) per Area,1965,1965,USD_PPP/ha,484.330000,E,
101,'360,Indonesia,6610,Agricultural land,7278,Value of agricultural production (Int. $) per Area,1966,1966,USD_PPP/ha,494.170000,E,
101,'360,Indonesia,6610,Agricultural land,7278,Value of agricultural production (Int. $) per Area,1967,1967,USD_PPP/ha,474.240000,E,
101,'360,Indonesia,6610,Agricultural land,7278,Value of agricultural production (Int. $) per Area,1968,1968,USD_PPP/ha,535.500000,E,
101,'360,Indonesia,6610,Agricultural land,7278,Value of agricultural production (Int. $) per Area,1969,1969,USD_PPP/ha,536.670000,E,
101,'360,Indonesia,6610,Agricultural land,7278,Value of agricultural production (Int. $) per Area,1970,1970,USD_PPP/ha,566.390000,E,
101,'360,Indonesia,6610,Agricultural land,7278,Value of agricultural production (Int. $) per Area,1971,1971,USD_PPP/ha,575.510000,E,
101,'360,Indonesia,6610,Agricultural land,7278,Value of agricultural production (Int. $) per Area,1972,1972,USD_PPP/ha,569.230000,E,
101,'360,Indonesia,6610,Agricultural land,7278,Value of agricultural production (Int. $) per Area,1973,1973,USD_PPP/ha,608.940000,E,
101,'360,Indonesia,6610,Agricultural land,7278,Value of agricultural production (Int. $) per Area,1974,1974,USD_PPP/ha,630.140000,E,
101,'360,Indonesia,6610,Agricultural land,7278,Value of agricultural production (Int. $) per Area,1975,1975,USD_PPP/ha,614.910000,E,
101,'360,Indonesia,6610,Agricultural land,7278,Value of agricultural production (Int. $) per Area,1976,1976,USD_PPP/ha,616.310000,E,
101,'360,Indonesia,6610,Agricultural land,7278,Value of agricultural production (Int. $) per Area,1977,1977,USD_PPP/ha,636.620000,E,
101,'360,Indonesia,6610,Agricultural land,7278,Value of agricultural production (Int. $) per Area,1978,1978,USD_PPP/ha,673.200000,E,
101,'360,Indonesia,6610,Agricultural land,7278,Value of agricultural production (Int. $) per Area,1979,1979,USD_PPP/ha,695.790000,E,
101,'360,Indonesia,6610,Agricultural land,7278,Value of agricultural production (Int. $) per Area,1980,1980,USD_PPP/ha,740.090000,E,
101,'360,Indonesia,6610,Agricultural land,7278,Value of agricultural production (Int. $) per Area,1981,1981,USD_PPP/ha,784.970000,E,
101,'360,Indonesia,6610,Agricultural land,7278,Value of agricultural production (Int. $) per Area,1982,1982,USD_PPP/ha,765.460000,E,
101,'360,Indonesia,6610,Agricultural land,7278,Value of agricultural production (Int. $) per Area,1983,1983,USD_PPP/ha,822.610000,E,
101,'360,Indonesia,6610,Agricultural land,7278,Value of agricultural production (Int. $) per Area,1984,1984,USD_PPP/ha,895.750000,E,
101,'360,Indonesia,6610,Agricultural land,7278,Value of agricultural production (Int. $) per Area,1985,1985,USD_PPP/ha,865.820000,E,
101,'360,Indonesia,6610,Agricultural land,7278,Value of agricultural production (Int. $) per Area,1986,1986,USD_PPP/ha,870.490000,E,
101,'360,Indonesia,6610,Agricultural land,7278,Value of agricultural production (Int. $) per Area,1987,1987,USD_PPP/ha,837.780000,E,
101,'360,Indonesia,6610,Agricultural land,7278,Value of agricultural production (Int. $) per Area,1988,1988,USD_PPP/ha,872.050000,E,
101,'360,Indonesia,6610,Agricultural land,7278,Value of agricultural production (Int. $) per Area,1989,1989,USD_PPP/ha,907.970000,E,
101,'360,Indonesia,6610,Agricultural land,7278,Value of agricultural production (Int. $) per Area,1990,1990,USD_PPP/ha,926.590000,E,
101,'360,Indonesia,6610,Agricultural land,7278,Value of agricultural production (Int. $) per Area,1991,1991,USD_PPP/ha,1026.190000,E,
101,'360,Indonesia,6610,Agricultural land,7278,Value of agricultural production (Int. $) per Area,1992,1992,USD_PPP/ha,1109.620000,E,
101,'360,Indonesia,6610,Agricultural land,7278,Value of agricultural production (Int. $) per Area,1993,1993,USD_PPP/ha,1113.210000,E,
101,'360,Indonesia,6610,Agricultural land,7278,Value of agricultural production (Int. $) per Area,1994,1994,USD_PPP/ha,1119.910000,E,
101,'360,Indonesia,6610,Agricultural land,7278,Value of agricultural production (Int. $) per Area,1995,1995,USD_PPP/ha,1183.980000,E,
101,'360,Indonesia,6610,Agricultural land,7278,Value of agricultural production (Int. $) per Area,1996,1996,USD_PPP/ha,1213.330000,E,
101,'360,Indonesia,6610,Agricultural land,7278,Value of agricultural production (Int. $) per Area,1997,1997,USD_PPP/ha,1161.520000,E,
101,'360,Indonesia,6610,Agricultural land,7278,Value of agricultural production (Int. $) per Area,1998,1998,USD_PPP/ha,1164.860000,E,
101,'360,Indonesia,6610,Agricultural land,7278,Value of agricultural production (Int. $) per Area,1999,1999,USD_PPP/ha,1151.200000,E,
101,'360,Indonesia,6610,Agricultural land,7278,Value of agricultural production (Int. $) per Area,2000,2000,USD_PPP/ha,1180.230000,E,
101,'360,Indonesia,6610,Agricultural land,7278,Value of agricultural production (Int. $) per Area,2001,2001,USD_PPP/ha,1186.060000,E,
101,'360,Indonesia,6610,Agricultural land,7278,Value of agricultural production (Int. $) per Area,2002,2002,USD_PPP/ha,1237.700000,E,
101,'360,Indonesia,6610,Agricultural land,7278,Value of agricultural production (Int. $) per Area,2003,2003,USD_PPP/ha,1307.630000,E,
101,'360,Indonesia,6610,Agricultural land,7278,Value of agricultural production (Int. $) per Area,2004,2004,USD_PPP/ha,1371.660000,E,
101,'360,Indonesia,6610,Agricultural land,7278,Value of agricultural production (Int. $) per Area,2005,2005,USD_PPP/ha,1398.510000,E,
101,'360,Indonesia,6610,Agricultural land,7278,Value of agricultural production (Int. $) per Area,2006,2006,USD_PPP/ha,1430.360000,E,
101,'360,Indonesia,6610,Agricultural land,7278,Value of agricultural production (Int. $) per Area,2007,2007,USD_PPP/ha,1406.870000,E,
101,'360,Indonesia,6610,Agricultural land,7278,Value of agricultural production (Int. $) per Area,2008,2008,USD_PPP/ha,1471.720000,E,
101,'360,Indonesia,6610,Agricultural land,7278,Value of agricultural production (Int. $) per Area,2009,2009,USD_PPP/ha,1495.300000,E,
101,'360,Indonesia,6610,Agricultural land,7278,Value of agricultural production (Int. $) per Area,2010,2010,USD_PPP/ha,1528.770000,E,
101,'360,Indonesia,6610,Agricultural land,7278,Value of agricultural production (Int. $) per Area,2011,2011,USD_PPP/ha,1528.340000,E,
101,'360,Indonesia,6610,Agricultural land,7278,Value of agricultural production (Int. $) per Area,2012,2012,USD_PPP/ha,1628.580000,E,
101,'360,Indonesia,6610,Agricultural land,7278,Value of agricultural production (Int. $) per Area,2013,2013,USD_PPP/ha,1620.600000,E,
101,'360,Indonesia,6610,Agricultural land,7278,Value of agricultural production (Int. $) per Area,2014,2014,USD_PPP/ha,1616.860000,E,
101,'360,Indonesia,6610,Agricultural land,7278,Value of agricultural production (Int. $) per Area,2015,2015,USD_PPP/ha,1656.250000,E,
101,'360,Indonesia,6610,Agricultural land,7278,Value of agricultural production (Int. $) per Area,2016,2016,USD_PPP/ha,1608.960000,E,
101,'360,Indonesia,6610,Agricultural land,7278,Value of agricultural production (Int. $) per Area,2017,2017,USD_PPP/ha,1813.350000,E,
101,'360,Indonesia,6610,Agricultural land,7278,Value of agricultural production (Int. $) per Area,2018,2018,USD_PPP/ha,1833.720000,E,
101,'360,Indonesia,6610,Agricultural land,7278,Value of agricultural production (Int. $) per Area,2019,2019,USD_PPP/ha,1800.100000,E,
101,'360,Indonesia,6610,Agricultural land,7278,Value of agricultural production (Int. $) per Area,2020,2020,USD_PPP/ha,1802.690000,E,
101,'360,Indonesia,6610,Agricultural land,7278,Value of agricultural production (Int. $) per Area,2021,2021,USD_PPP/ha,1863.260000,E,
101,'360,Indonesia,6610,Agricultural land,7278,Value of agricultural production (Int. $) per Area,2022,2022,USD_PPP/ha,1888.660000,E,
101,'360,Indonesia,6610,Agricultural land,7278,Value of agricultural production (Int. $) per Area,2023,2023,USD_PPP/ha,1868.140000,E,
101,'360,Indonesia,6610,Agricultural land,7278,Value of agricultural production (Int. $) per Area,2024,2024,USD_PPP/ha,1869.340000,E,
101,'360,Indonesia,6620,Cropland,5110,Area,1961,1961,1000 ha,18973.530000,I,
101,'360,Indonesia,6620,Cropland,5110,Area,1962,1962,1000 ha,19160.010000,I,
101,'360,Indonesia,6620,Cropland,5110,Area,1963,1963,1000 ha,19377.500000,I,
101,'360,Indonesia,6620,Cropland,5110,Area,1964,1964,1000 ha,19493.180000,I,
101,'360,Indonesia,6620,Cropland,5110,Area,1965,1965,1000 ha,19738.690000,I,
101,'360,Indonesia,6620,Cropland,5110,Area,1966,1966,1000 ha,19906.100000,I,
101,'360,Indonesia,6620,Cropland,5110,Area,1967,1967,1000 ha,20027.800000,I,
101,'360,Indonesia,6620,Cropland,5110,Area,1968,1968,1000 ha,20421.070000,I,
101,'360,Indonesia,6620,Cropland,5110,Area,1969,1969,1000 ha,20806.640000,I,
101,'360,Indonesia,6620,Cropland,5110,Area,1970,1970,1000 ha,20947.160000,I,
101,'360,Indonesia,6620,Cropland,5110,Area,1971,1971,1000 ha,21337.050000,I,
101,'360,Indonesia,6620,Cropland,5110,Area,1972,1972,1000 ha,21709.890000,I,
101,'360,Indonesia,6620,Cropland,5110,Area,1973,1973,1000 ha,21997.780000,I,
101,'360,Indonesia,6620,Cropland,5110,Area,1974,1974,1000 ha,22271.250000,I,
101,'360,Indonesia,6620,Cropland,5110,Area,1975,1975,1000 ha,22670.440000,I,
101,'360,Indonesia,6620,Cropland,5110,Area,1976,1976,1000 ha,22864.400000,I,
101,'360,Indonesia,6620,Cropland,5110,Area,1977,1977,1000 ha,23067.870000,I,
101,'360,Indonesia,6620,Cropland,5110,Area,1978,1978,1000 ha,23350.810000,I,
101,'360,Indonesia,6620,Cropland,5110,Area,1979,1979,1000 ha,23853.570000,I,
101,'360,Indonesia,6620,Cropland,5110,Area,1980,1980,1000 ha,24266.620000,I,
101,'360,Indonesia,6620,Cropland,5110,Area,1981,1981,1000 ha,24690.960000,I,
101,'360,Indonesia,6620,Cropland,5110,Area,1982,1982,1000 ha,25085.790000,I,
101,'360,Indonesia,6620,Cropland,5110,Area,1983,1983,1000 ha,25322.540000,I,
101,'360,Indonesia,6620,Cropland,5110,Area,1984,1984,1000 ha,25934.000000,A,
101,'360,Indonesia,6620,Cropland,5110,Area,1985,1985,1000 ha,27428.500000,I,
101,'360,Indonesia,6620,Cropland,5110,Area,1986,1986,1000 ha,29070.000000,A,
101,'360,Indonesia,6620,Cropland,5110,Area,1987,1987,1000 ha,30644.000000,A,
101,'360,Indonesia,6620,Cropland,5110,Area,1988,1988,1000 ha,31418.000000,A,
101,'360,Indonesia,6620,Cropland,5110,Area,1989,1989,1000 ha,31142.000000,A,
101,'360,Indonesia,6620,Cropland,5110,Area,1990,1990,1000 ha,31973.000000,A,
101,'360,Indonesia,6620,Cropland,5110,Area,1991,1991,1000 ha,29797.000000,A,
101,'360,Indonesia,6620,Cropland,5110,Area,1992,1992,1000 ha,29556.000000,I,
101,'360,Indonesia,6620,Cropland,5110,Area,1993,1993,1000 ha,30216.000000,A,
101,'360,Indonesia,6620,Cropland,5110,Area,1994,1994,1000 ha,30171.000000,A,
101,'360,Indonesia,6620,Cropland,5110,Area,1995,1995,1000 ha,31178.000000,A,
101,'360,Indonesia,6620,Cropland,5110,Area,1996,1996,1000 ha,31791.000000,A,
101,'360,Indonesia,6620,Cropland,5110,Area,1997,1997,1000 ha,31791.000000,I,
101,'360,Indonesia,6620,Cropland,5110,Area,1998,1998,1000 ha,31941.000000,I,
101,'360,Indonesia,6620,Cropland,5110,Area,1999,1999,1000 ha,32941.000000,I,
101,'360,Indonesia,6620,Cropland,5110,Area,2000,2000,1000 ha,33441.000000,I,
101,'360,Indonesia,6620,Cropland,5110,Area,2001,2001,1000 ha,34341.000000,I,
101,'360,Indonesia,6620,Cropland,5110,Area,2002,2002,1000 ha,34941.000000,I,
101,'360,Indonesia,6620,Cropland,5110,Area,2003,2003,1000 ha,35541.000000,I,
101,'360,Indonesia,6620,Cropland,5110,Area,2004,2004,1000 ha,35632.630000,I,
101,'360,Indonesia,6620,Cropland,5110,Area,2005,2005,1000 ha,35824.260000,I,
101,'360,Indonesia,6620,Cropland,5110,Area,2006,2006,1000 ha,36915.890000,I,
101,'360,Indonesia,6620,Cropland,5110,Area,2007,2007,1000 ha,37907.520000,I,
101,'360,Indonesia,6620,Cropland,5110,Area,2008,2008,1000 ha,38199.150000,I,
101,'360,Indonesia,6620,Cropland,5110,Area,2009,2009,1000 ha,38890.780000,I,
101,'360,Indonesia,6620,Cropland,5110,Area,2010,2010,1000 ha,38882.410000,I,
101,'360,Indonesia,6620,Cropland,5110,Area,2011,2011,1000 ha,39874.040000,I,
101,'360,Indonesia,6620,Cropland,5110,Area,2012,2012,1000 ha,39865.680000,I,
101,'360,Indonesia,6620,Cropland,5110,Area,2013,2013,1000 ha,40357.310000,I,
101,'360,Indonesia,6620,Cropland,5110,Area,2014,2014,1000 ha,40648.940000,I,
101,'360,Indonesia,6620,Cropland,5110,Area,2015,2015,1000 ha,40840.570000,I,
101,'360,Indonesia,6620,Cropland,5110,Area,2016,2016,1000 ha,41332.200000,I,
101,'360,Indonesia,6620,Cropland,5110,Area,2017,2017,1000 ha,41119.730000,I,
101,'360,Indonesia,6620,Cropland,5110,Area,2018,2018,1000 ha,42343.760000,I,
101,'360,Indonesia,6620,Cropland,5110,Area,2019,2019,1000 ha,42979.290000,I,
101,'360,Indonesia,6620,Cropland,5110,Area,2020,2020,1000 ha,43382.320000,I,
101,'360,Indonesia,6620,Cropland,5110,Area,2021,2021,1000 ha,43800.550000,I,
101,'360,Indonesia,6620,Cropland,5110,Area,2022,2022,1000 ha,43898.080000,I,
101,'360,Indonesia,6620,Cropland,5110,Area,2023,2023,1000 ha,43700.440000,I,
101,'360,Indonesia,6620,Cropland,5110,Area,2024,2024,1000 ha,43753.810000,I,
101,'360,Indonesia,6620,Cropland,7277,Area per capita,1961,1961,ha/cap,0.210000,E,
101,'360,Indonesia,6620,Cropland,7277,Area per capita,1962,1962,ha/cap,0.210000,E,
101,'360,Indonesia,6620,Cropland,7277,Area per capita,1963,1963,ha/cap,0.200000,E,
101,'360,Indonesia,6620,Cropland,7277,Area per capita,1964,1964,ha/cap,0.200000,E,
101,'360,Indonesia,6620,Cropland,7277,Area per capita,1965,1965,ha/cap,0.190000,E,
101,'360,Indonesia,6620,Cropland,7277,Area per capita,1966,1966,ha/cap,0.190000,E,
101,'360,Indonesia,6620,Cropland,7277,Area per capita,1967,1967,ha/cap,0.190000,E,
101,'360,Indonesia,6620,Cropland,7277,Area per capita,1968,1968,ha/cap,0.190000,E,
101,'360,Indonesia,6620,Cropland,7277,Area per capita,1969,1969,ha/cap,0.180000,E,
101,'360,Indonesia,6620,Cropland,7277,Area per capita,1970,1970,ha/cap,0.180000,E,
101,'360,Indonesia,6620,Cropland,7277,Area per capita,1971,1971,ha/cap,0.180000,E,
101,'360,Indonesia,6620,Cropland,7277,Area per capita,1972,1972,ha/cap,0.180000,E,
101,'360,Indonesia,6620,Cropland,7277,Area per capita,1973,1973,ha/cap,0.180000,E,
